Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+01 1.200E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.200E+01 = <U> 
     mmp83 = radfield
 6.632E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.736E-27  2.269E-19 COBE-DIRBE
2.220E+00  1.131E-26  6.659E-19 COBE-DIRBE
3.530E+00  1.930E-26  1.807E-18 COBE-DIRBE
4.880E+00  1.454E-26  1.882E-18 COBE-DIRBE
1.229E+01  1.739E-25  5.671E-17 COBE-DIRBE
2.079E+01  2.850E-25  1.572E-16 COBE-DIRBE
5.599E+01  3.088E-24  4.587E-15 COBE-DIRBE
9.770E+01  5.025E-24  1.302E-14 COBE-DIRBE
1.479E+02  3.084E-24  1.210E-14 COBE-DIRBE
2.479E+02  7.899E-25  5.193E-15 COBE-DIRBE
1.200E+01  1.711E-25  5.445E-17 IRAS
2.500E+01  3.127E-25  2.073E-16 IRAS
6.000E+01  3.442E-24  5.478E-15 IRAS
1.000E+02  4.986E-24  1.322E-14 IRAS
3.550E+00  2.061E-26  1.940E-18 SST-IRAC
4.493E+00  1.367E-26  1.630E-18 SST-IRAC
5.731E+00  3.096E-26  4.706E-18 SST-IRAC
7.872E+00  1.231E-25  2.570E-17 SST-IRAC
2.368E+01  2.955E-25  1.856E-16 SST-MIPS
7.142E+01  4.238E-24  8.029E-15 SST-MIPS
1.559E+02  2.590E-24  1.071E-14 SST-MIPS
1.600E+01  1.741E-25  7.388E-17 SST-IRSPU
2.200E+01  3.043E-25  1.776E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
