Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.372E+01 = <U> 
     mmp83 = radfield
 3.424E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  7.451E-26  2.510E-18 COBE-DIRBE
2.220E+00  1.284E-25  7.561E-18 COBE-DIRBE
3.530E+00  1.422E-25  1.331E-17 COBE-DIRBE
4.880E+00  1.354E-25  1.753E-17 COBE-DIRBE
1.229E+01  1.294E-24  4.219E-16 COBE-DIRBE
2.079E+01  2.414E-24  1.331E-15 COBE-DIRBE
5.599E+01  2.359E-23  3.504E-14 COBE-DIRBE
9.770E+01  1.865E-23  4.833E-14 COBE-DIRBE
1.479E+02  8.286E-24  3.250E-14 COBE-DIRBE
2.479E+02  1.705E-24  1.121E-14 COBE-DIRBE
1.200E+01  1.315E-24  4.187E-16 IRAS
2.500E+01  3.223E-24  2.138E-15 IRAS
6.000E+01  2.373E-23  3.776E-14 IRAS
1.000E+02  1.798E-23  4.770E-14 IRAS
3.550E+00  1.424E-25  1.341E-17 SST-IRAC
4.493E+00  1.373E-25  1.637E-17 SST-IRAC
5.731E+00  1.399E-25  2.128E-17 SST-IRAC
7.872E+00  7.898E-25  1.649E-16 SST-IRAC
2.368E+01  2.959E-24  1.859E-15 SST-MIPS
7.142E+01  2.293E-23  4.344E-14 SST-MIPS
1.559E+02  6.577E-24  2.720E-14 SST-MIPS
1.600E+01  1.186E-24  5.035E-16 SST-IRSPU
2.200E+01  2.898E-24  1.691E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.075E-31  8.157E-20
9.908E+03  3.187E-31  8.377E-20
9.817E+03  3.303E-31  8.602E-20
9.727E+03  3.423E-31  8.833E-20
9.638E+03  3.548E-31  9.071E-20
9.550E+03  3.677E-31  9.315E-20
9.462E+03  3.811E-31  9.565E-20
9.376E+03  3.949E-31  9.822E-20
9.290E+03  4.093E-31  1.009E-19
9.204E+03  4.242E-31  1.036E-19
9.120E+03  4.396E-31  1.064E-19
9.036E+03  4.556E-31  1.092E-19
8.954E+03  4.722E-31  1.121E-19
8.872E+03  4.892E-31  1.151E-19
8.790E+03  5.069E-31  1.182E-19
8.710E+03  5.253E-31  1.214E-19
8.630E+03  5.443E-31  1.246E-19
8.551E+03  5.640E-31  1.279E-19
8.472E+03  5.845E-31  1.314E-19
8.395E+03  6.057E-31  1.349E-19
8.318E+03  6.277E-31  1.385E-19
8.241E+03  6.505E-31  1.422E-19
8.166E+03  6.742E-31  1.460E-19
8.091E+03  6.987E-31  1.500E-19
8.017E+03  7.242E-31  1.540E-19
7.943E+03  7.506E-31  1.581E-19
7.870E+03  7.779E-31  1.624E-19
7.798E+03  8.063E-31  1.668E-19
7.727E+03  8.358E-31  1.713E-19
7.656E+03  8.663E-31  1.759E-19
7.586E+03  8.980E-31  1.807E-19
7.516E+03  9.308E-31  1.856E-19
7.447E+03  9.649E-31  1.906E-19
7.379E+03  1.000E-30  1.958E-19
7.311E+03  1.037E-30  2.011E-19
7.244E+03  1.075E-30  2.066E-19
7.178E+03  1.114E-30  2.122E-19
7.112E+03  1.155E-30  2.179E-19
7.047E+03  1.198E-30  2.239E-19
6.982E+03  1.242E-30  2.300E-19
6.918E+03  1.287E-30  2.362E-19
6.855E+03  1.335E-30  2.427E-19
6.792E+03  1.384E-30  2.493E-19
6.730E+03  1.434E-30  2.561E-19
6.668E+03  1.487E-30  2.631E-19
6.607E+03  1.542E-30  2.703E-19
6.546E+03  1.599E-30  2.776E-19
6.486E+03  1.658E-30  2.852E-19
6.427E+03  1.719E-30  2.931E-19
6.368E+03  1.783E-30  3.011E-19
6.310E+03  1.848E-30  3.094E-19
6.252E+03  1.917E-30  3.179E-19
6.194E+03  1.988E-30  3.266E-19
