Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+00 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.360E+01 = <U> 
     mmp83 = radfield
 1.281E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.367E-26  7.973E-19 COBE-DIRBE
2.220E+00  3.111E-26  1.832E-18 COBE-DIRBE
3.530E+00  1.297E-25  1.214E-17 COBE-DIRBE
4.880E+00  6.265E-26  8.110E-18 COBE-DIRBE
1.229E+01  1.154E-24  3.762E-16 COBE-DIRBE
2.079E+01  3.074E-24  1.695E-15 COBE-DIRBE
5.599E+01  6.184E-24  9.184E-15 COBE-DIRBE
9.770E+01  4.387E-24  1.137E-14 COBE-DIRBE
1.479E+02  2.513E-24  9.860E-15 COBE-DIRBE
2.479E+02  7.153E-25  4.703E-15 COBE-DIRBE
1.200E+01  1.059E-24  3.371E-16 IRAS
2.500E+01  3.782E-24  2.508E-15 IRAS
6.000E+01  6.044E-24  9.620E-15 IRAS
1.000E+02  4.276E-24  1.134E-14 IRAS
3.550E+00  1.488E-25  1.401E-17 SST-IRAC
4.493E+00  4.791E-26  5.710E-18 SST-IRAC
5.731E+00  3.316E-25  5.042E-17 SST-IRAC
7.872E+00  1.073E-24  2.241E-16 SST-IRAC
2.368E+01  3.637E-24  2.284E-15 SST-MIPS
7.142E+01  5.086E-24  9.635E-15 SST-MIPS
1.559E+02  2.128E-24  8.800E-15 SST-MIPS
1.600E+01  1.565E-24  6.640E-16 SST-IRSPU
2.200E+01  3.550E-24  2.072E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.322E-31  6.159E-20
9.908E+03  2.406E-31  6.325E-20
9.817E+03  2.494E-31  6.495E-20
9.727E+03  2.585E-31  6.670E-20
9.638E+03  2.679E-31  6.849E-20
9.550E+03  2.777E-31  7.034E-20
9.462E+03  2.878E-31  7.223E-20
9.376E+03  2.983E-31  7.418E-20
9.290E+03  3.091E-31  7.617E-20
9.204E+03  3.204E-31  7.823E-20
9.120E+03  3.321E-31  8.033E-20
9.036E+03  3.442E-31  8.250E-20
8.954E+03  3.567E-31  8.471E-20
8.872E+03  3.696E-31  8.697E-20
8.790E+03  3.830E-31  8.929E-20
8.710E+03  3.968E-31  9.168E-20
8.630E+03  4.112E-31  9.414E-20
8.551E+03  4.262E-31  9.666E-20
8.472E+03  4.416E-31  9.925E-20
8.395E+03  4.577E-31  1.019E-19
8.318E+03  4.743E-31  1.047E-19
8.241E+03  4.916E-31  1.075E-19
8.166E+03  5.095E-31  1.104E-19
