Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+00 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.360E+01 = <U> 
     mmp83 = radfield
 1.420E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.984E-26  1.342E-18 COBE-DIRBE
2.220E+00  5.367E-26  3.160E-18 COBE-DIRBE
3.530E+00  2.851E-25  2.669E-17 COBE-DIRBE
4.880E+00  1.425E-25  1.845E-17 COBE-DIRBE
1.229E+01  1.991E-24  6.490E-16 COBE-DIRBE
2.079E+01  3.654E-24  2.015E-15 COBE-DIRBE
5.599E+01  6.157E-24  9.144E-15 COBE-DIRBE
9.770E+01  4.303E-24  1.115E-14 COBE-DIRBE
1.479E+02  2.469E-24  9.687E-15 COBE-DIRBE
2.479E+02  7.058E-25  4.640E-15 COBE-DIRBE
1.200E+01  1.944E-24  6.187E-16 IRAS
2.500E+01  4.226E-24  2.803E-15 IRAS
6.000E+01  6.006E-24  9.559E-15 IRAS
1.000E+02  4.193E-24  1.112E-14 IRAS
3.550E+00  3.294E-25  3.102E-17 SST-IRAC
4.493E+00  1.027E-25  1.224E-17 SST-IRAC
5.731E+00  8.351E-25  1.269E-16 SST-IRAC
7.872E+00  2.379E-24  4.968E-16 SST-IRAC
2.368E+01  4.027E-24  2.529E-15 SST-MIPS
7.142E+01  5.011E-24  9.494E-15 SST-MIPS
1.559E+02  2.092E-24  8.650E-15 SST-MIPS
1.600E+01  2.244E-24  9.525E-16 SST-IRSPU
2.200E+01  3.993E-24  2.330E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.288E-31  6.070E-20
