Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+00 1.200E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.200E+00 = <U> 
     mmp83 = radfield
 6.640E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.594E-28  2.221E-20 COBE-DIRBE
2.220E+00  1.127E-27  6.638E-20 COBE-DIRBE
3.530E+00  1.929E-27  1.807E-19 COBE-DIRBE
4.880E+00  1.454E-27  1.882E-19 COBE-DIRBE
1.229E+01  1.717E-26  5.596E-18 COBE-DIRBE
2.079E+01  2.714E-26  1.497E-17 COBE-DIRBE
5.599E+01  1.129E-25  1.676E-16 COBE-DIRBE
9.770E+01  4.102E-25  1.063E-15 COBE-DIRBE
1.479E+02  4.886E-25  1.917E-15 COBE-DIRBE
2.479E+02  2.239E-25  1.472E-15 COBE-DIRBE
1.200E+01  1.697E-26  5.401E-18 IRAS
2.500E+01  2.878E-26  1.909E-17 IRAS
6.000E+01  1.369E-25  2.179E-16 IRAS
1.000E+02  4.247E-25  1.127E-15 IRAS
3.550E+00  2.060E-27  1.940E-19 SST-IRAC
4.493E+00  1.367E-27  1.630E-19 SST-IRAC
5.731E+00  3.091E-27  4.699E-19 SST-IRAC
7.872E+00  1.227E-26  2.561E-18 SST-IRAC
2.368E+01  2.759E-26  1.733E-17 SST-MIPS
7.142E+01  1.985E-25  3.761E-16 SST-MIPS
1.559E+02  4.610E-25  1.906E-15 SST-MIPS
1.600E+01  1.681E-26  7.132E-18 SST-IRSPU
2.200E+01  2.859E-26  1.668E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.194E-31  3.168E-20
9.908E+03  1.238E-31  3.253E-20
9.817E+03  1.282E-31  3.340E-20
9.727E+03  1.329E-31  3.429E-20
9.638E+03  1.377E-31  3.520E-20
9.550E+03  1.427E-31  3.614E-20
9.462E+03  1.478E-31  3.711E-20
9.376E+03  1.532E-31  3.810E-20
9.290E+03  1.587E-31  3.911E-20
9.204E+03  1.645E-31  4.016E-20
9.120E+03  1.704E-31  4.123E-20
9.036E+03  1.766E-31  4.233E-20
8.954E+03  1.829E-31  4.345E-20
8.872E+03  1.895E-31  4.460E-20
8.790E+03  1.963E-31  4.578E-20
8.710E+03  2.034E-31  4.699E-20
8.630E+03  2.107E-31  4.824E-20
8.551E+03  2.183E-31  4.952E-20
8.472E+03  2.262E-31  5.083E-20
8.395E+03  2.343E-31  5.218E-20
8.318E+03  2.428E-31  5.357E-20
8.241E+03  2.516E-31  5.499E-20
8.166E+03  2.606E-31  5.646E-20
8.091E+03  2.701E-31  5.796E-20
8.017E+03  2.798E-31  5.951E-20
7.943E+03  2.900E-31  6.110E-20
7.870E+03  3.005E-31  6.273E-20
7.798E+03  3.114E-31  6.441E-20
7.727E+03  3.226E-31  6.613E-20
7.656E+03  3.343E-31  6.790E-20
7.586E+03  3.465E-31  6.972E-20
7.516E+03  3.591E-31  7.159E-20
7.447E+03  3.721E-31  7.351E-20
7.379E+03  3.856E-31  7.548E-20
7.311E+03  3.997E-31  7.751E-20
7.244E+03  4.142E-31  7.960E-20
7.178E+03  4.293E-31  8.174E-20
7.112E+03  4.449E-31  8.394E-20
7.047E+03  4.612E-31  8.620E-20
6.982E+03  4.780E-31  8.852E-20
6.918E+03  4.954E-31  9.091E-20
6.855E+03  5.134E-31  9.335E-20
6.792E+03  5.321E-31  9.587E-20
6.730E+03  5.515E-31  9.846E-20
6.668E+03  5.717E-31  1.011E-19
6.607E+03  5.925E-31  1.038E-19
6.546E+03  6.142E-31  1.067E-19
6.486E+03  6.367E-31  1.095E-19
6.427E+03  6.600E-31  1.125E-19
6.368E+03  6.841E-31  1.156E-19
6.310E+03  7.092E-31  1.187E-19
6.252E+03  7.352E-31  1.219E-19
6.194E+03  7.621E-31  1.252E-19
6.138E+03  7.901E-31  1.286E-19
6.081E+03  8.191E-31  1.321E-19
6.026E+03  8.492E-31  1.357E-19
5.970E+03  8.805E-31  1.394E-19
5.916E+03  9.128E-31  1.432E-19
5.861E+03  9.464E-31  1.472E-19
5.808E+03  9.813E-31  1.512E-19
5.754E+03  1.017E-30  1.553E-19
5.702E+03  1.055E-30  1.596E-19
5.649E+03  1.094E-30  1.639E-19
5.598E+03  1.134E-30  1.684E-19
5.546E+03  1.176E-30  1.730E-19
5.495E+03  1.220E-30  1.778E-19
5.445E+03  1.265E-30  1.827E-19
5.395E+03  1.311E-30  1.877E-19
5.346E+03  1.360E-30  1.928E-19
5.297E+03  1.410E-30  1.982E-19
5.248E+03  1.463E-30  2.036E-19
5.200E+03  1.517E-30  2.092E-19
5.152E+03  1.573E-30  2.150E-19
5.105E+03  1.631E-30  2.209E-19
5.058E+03  1.692E-30  2.270E-19
5.012E+03  1.755E-30  2.333E-19
4.966E+03  1.820E-30  2.397E-19
4.920E+03  1.888E-30  2.464E-19
4.875E+03  1.958E-30  2.532E-19
4.831E+03  2.030E-30  2.602E-19
4.786E+03  2.106E-30  2.674E-19
4.742E+03  2.184E-30  2.748E-19
4.699E+03  2.266E-30  2.824E-19
4.656E+03  2.350E-30  2.903E-19
4.613E+03  2.438E-30  2.983E-19
4.571E+03  2.529E-30  3.066E-19
4.529E+03  2.623E-30  3.151E-19
4.487E+03  2.721E-30  3.239E-19
4.446E+03  2.823E-30  3.330E-19
4.406E+03  2.929E-30  3.422E-19
4.365E+03  3.038E-30  3.518E-19
4.325E+03  3.152E-30  3.616E-19
4.285E+03  3.270E-30  3.717E-19
4.246E+03  3.393E-30  3.821E-19
4.207E+03  3.520E-30  3.928E-19
4.169E+03  3.652E-30  4.039E-19
4.130E+03  3.789E-30  4.152E-19
4.093E+03  3.932E-30  4.268E-19
4.055E+03  4.080E-30  4.388E-19
4.018E+03  4.233E-30  4.512E-19
3.981E+03  4.392E-30  4.638E-19
3.945E+03  4.557E-30  4.768E-19
3.908E+03  4.729E-30  4.902E-19
3.873E+03  4.907E-30  5.040E-19
3.837E+03  5.091E-30  5.182E-19
3.802E+03  5.283E-30  5.328E-19
3.767E+03  5.482E-30  5.478E-19
3.733E+03  5.689E-30  5.633E-19
3.698E+03  5.904E-30  5.792E-19
3.664E+03  6.127E-30  5.956E-19
3.631E+03  6.359E-30  6.124E-19
3.597E+03  6.600E-30  6.298E-19
3.565E+03  6.849E-30  6.476E-19
3.532E+03  7.109E-30  6.660E-19
3.499E+03  7.378E-30  6.849E-19
3.467E+03  7.658E-30  7.044E-19
3.436E+03  7.949E-30  7.244E-19
3.404E+03  8.251E-30  7.450E-19
3.373E+03  8.565E-30  7.663E-19
3.342E+03  8.890E-30  7.881E-19
3.311E+03  9.229E-30  8.106E-19
3.281E+03  9.580E-30  8.338E-19
3.251E+03  9.945E-30  8.576E-19
3.221E+03  1.032E-29  8.821E-19
3.192E+03  1.072E-29  9.074E-19
3.162E+03  1.113E-29  9.334E-19
3.133E+03  1.155E-29  9.601E-19
3.105E+03  1.199E-29  9.877E-19
3.076E+03  1.245E-29  1.016E-18
3.048E+03  1.293E-29  1.045E-18
3.020E+03  1.342E-29  1.075E-18
2.992E+03  1.394E-29  1.106E-18
2.965E+03  1.447E-29  1.138E-18
2.938E+03  1.502E-29  1.170E-18
2.911E+03  1.560E-29  1.204E-18
2.884E+03  1.619E-29  1.239E-18
2.858E+03  1.681E-29  1.274E-18
2.831E+03  1.745E-29  1.311E-18
2.805E+03  1.812E-29  1.349E-18
2.780E+03  1.882E-29  1.388E-18
2.754E+03  1.954E-29  1.428E-18
2.729E+03  2.029E-29  1.469E-18
2.704E+03  2.107E-29  1.511E-18
2.679E+03  2.188E-29  1.555E-18
2.655E+03  2.272E-29  1.600E-18
2.630E+03  2.359E-29  1.646E-18
2.606E+03  2.450E-29  1.694E-18
2.582E+03  2.545E-29  1.743E-18
2.559E+03  2.643E-29  1.794E-18
2.535E+03  2.745E-29  1.846E-18
2.512E+03  2.850E-29  1.899E-18
2.489E+03  2.960E-29  1.954E-18
2.466E+03  3.075E-29  2.011E-18
2.443E+03  3.193E-29  2.070E-18
2.421E+03  3.317E-29  2.130E-18
2.399E+03  3.445E-29  2.192E-18
2.377E+03  3.578E-29  2.256E-18
2.355E+03  3.717E-29  2.322E-18
2.333E+03  3.861E-29  2.390E-18
2.312E+03  4.010E-29  2.460E-18
2.291E+03  4.166E-29  2.531E-18
2.270E+03  4.327E-29  2.605E-18
2.249E+03  4.495E-29  2.682E-18
2.228E+03  4.670E-29  2.760E-18
2.208E+03  4.851E-29  2.841E-18
2.188E+03  5.039E-29  2.924E-18
2.168E+03  5.235E-29  3.010E-18
2.148E+03  5.438E-29  3.098E-18
2.128E+03  5.649E-29  3.189E-18
2.109E+03  5.869E-29  3.283E-18
2.089E+03  6.097E-29  3.379E-18
2.070E+03  6.334E-29  3.478E-18
2.051E+03  6.581E-29  3.580E-18
2.032E+03  6.837E-29  3.686E-18
2.014E+03  7.103E-29  3.794E-18
1.995E+03  7.379E-29  3.906E-18
1.977E+03  7.666E-29  4.020E-18
1.959E+03  7.965E-29  4.138E-18
1.941E+03  8.275E-29  4.260E-18
1.923E+03  8.597E-29  4.385E-18
1.905E+03  8.932E-29  4.514E-18
1.888E+03  9.280E-29  4.647E-18
1.871E+03  9.641E-29  4.784E-18
1.854E+03  1.002E-28  4.925E-18
1.837E+03  1.041E-28  5.070E-18
1.820E+03  1.081E-28  5.219E-18
1.803E+03  1.123E-28  5.373E-18
1.786E+03  1.167E-28  5.531E-18
1.770E+03  1.213E-28  5.694E-18
1.754E+03  1.260E-28  5.862E-18
1.738E+03  1.309E-28  6.035E-18
1.722E+03  1.360E-28  6.213E-18
1.706E+03  1.413E-28  6.396E-18
1.690E+03  1.469E-28  6.585E-18
1.675E+03  1.526E-28  6.779E-18
1.660E+03  1.585E-28  6.979E-18
1.644E+03  1.647E-28  7.185E-18
1.629E+03  1.711E-28  7.397E-18
1.614E+03  1.778E-28  7.615E-18
1.600E+03  1.848E-28  7.839E-18
1.585E+03  1.920E-28  8.070E-18
1.570E+03  1.994E-28  8.308E-18
1.556E+03  2.072E-28  8.553E-18
1.542E+03  2.153E-28  8.805E-18
1.528E+03  2.237E-28  9.064E-18
1.514E+03  2.324E-28  9.331E-18
1.500E+03  2.415E-28  9.606E-18
1.486E+03  2.509E-28  9.889E-18
1.472E+03  2.607E-28  1.018E-17
1.459E+03  2.708E-28  1.048E-17
1.445E+03  2.814E-28  1.079E-17
1.432E+03  2.924E-28  1.111E-17
1.419E+03  3.038E-28  1.143E-17
1.406E+03  3.156E-28  1.177E-17
1.393E+03  3.279E-28  1.212E-17
1.380E+03  3.407E-28  1.247E-17
1.368E+03  3.539E-28  1.284E-17
1.355E+03  3.677E-28  1.322E-17
1.343E+03  3.820E-28  1.361E-17
1.330E+03  3.969E-28  1.401E-17
1.318E+03  4.123E-28  1.442E-17
1.306E+03  4.283E-28  1.484E-17
1.294E+03  4.450E-28  1.528E-17
1.282E+03  4.623E-28  1.572E-17
1.271E+03  4.802E-28  1.618E-17
1.259E+03  4.988E-28  1.666E-17
1.247E+03  5.182E-28  1.715E-17
1.236E+03  5.383E-28  1.765E-17
1.225E+03  5.592E-28  1.816E-17
1.213E+03  5.808E-28  1.869E-17
1.202E+03  6.033E-28  1.924E-17
1.191E+03  6.266E-28  1.980E-17
1.180E+03  6.509E-28  2.038E-17
1.169E+03  6.760E-28  2.097E-17
1.159E+03  7.021E-28  2.158E-17
1.148E+03  7.292E-28  2.221E-17
1.138E+03  7.573E-28  2.285E-17
1.127E+03  7.865E-28  2.352E-17
1.117E+03  8.168E-28  2.420E-17
1.107E+03  8.483E-28  2.490E-17
1.096E+03  8.809E-28  2.562E-17
1.086E+03  9.148E-28  2.636E-17
1.076E+03  9.499E-28  2.712E-17
1.067E+03  9.864E-28  2.791E-17
1.057E+03  1.024E-27  2.871E-17
1.047E+03  1.063E-27  2.954E-17
1.038E+03  1.104E-27  3.039E-17
1.028E+03  1.146E-27  3.126E-17
1.019E+03  1.190E-27  3.216E-17
1.009E+03  1.236E-27  3.308E-17
1.000E+03  1.283E-27  3.402E-17
9.908E+02  1.332E-27  3.500E-17
9.817E+02  1.382E-27  3.600E-17
9.727E+02  1.435E-27  3.703E-17
9.638E+02  1.490E-27  3.809E-17
9.550E+02  1.546E-27  3.917E-17
9.462E+02  1.605E-27  4.029E-17
9.376E+02  1.666E-27  4.143E-17
9.290E+02  1.729E-27  4.261E-17
9.204E+02  1.795E-27  4.382E-17
9.120E+02  1.863E-27  4.506E-17
9.036E+02  1.933E-27  4.633E-17
8.954E+02  2.006E-27  4.764E-17
8.872E+02  2.081E-27  4.898E-17
8.790E+02  2.160E-27  5.035E-17
8.710E+02  2.241E-27  5.176E-17
8.630E+02  2.325E-27  5.321E-17
8.551E+02  2.412E-27  5.470E-17
8.472E+02  2.502E-27  5.622E-17
8.395E+02  2.595E-27  5.779E-17
8.318E+02  2.692E-27  5.939E-17
8.241E+02  2.792E-27  6.104E-17
8.166E+02  2.896E-27  6.272E-17
8.091E+02  3.003E-27  6.445E-17
8.017E+02  3.114E-27  6.623E-17
7.943E+02  3.229E-27  6.805E-17
7.870E+02  3.349E-27  6.991E-17
7.798E+02  3.472E-27  7.182E-17
7.727E+02  3.600E-27  7.378E-17
7.656E+02  3.732E-27  7.579E-17
7.586E+02  3.869E-27  7.786E-17
7.516E+02  4.011E-27  7.997E-17
7.447E+02  4.158E-27  8.214E-17
7.379E+02  4.311E-27  8.437E-17
7.311E+02  4.469E-27  8.666E-17
7.244E+02  4.632E-27  8.901E-17
7.178E+02  4.802E-27  9.142E-17
7.112E+02  4.977E-27  9.389E-17
7.047E+02  5.159E-27  9.643E-17
6.982E+02  5.347E-27  9.903E-17
6.918E+02  5.542E-27  1.017E-16
6.855E+02  5.743E-27  1.044E-16
6.792E+02  5.952E-27  1.072E-16
6.730E+02  6.167E-27  1.101E-16
6.668E+02  6.390E-27  1.130E-16
6.607E+02  6.621E-27  1.160E-16
6.546E+02  6.861E-27  1.191E-16
6.486E+02  7.110E-27  1.223E-16
6.427E+02  7.367E-27  1.256E-16
6.368E+02  7.634E-27  1.290E-16
6.310E+02  7.910E-27  1.324E-16
6.252E+02  8.196E-27  1.359E-16
6.194E+02  8.492E-27  1.395E-16
6.138E+02  8.798E-27  1.432E-16
6.081E+02  9.115E-27  1.470E-16
6.026E+02  9.444E-27  1.509E-16
5.970E+02  9.784E-27  1.549E-16
5.916E+02  1.014E-26  1.590E-16
5.861E+02  1.050E-26  1.632E-16
5.808E+02  1.088E-26  1.676E-16
5.754E+02  1.127E-26  1.720E-16
5.702E+02  1.167E-26  1.765E-16
5.649E+02  1.209E-26  1.811E-16
5.598E+02  1.252E-26  1.859E-16
5.546E+02  1.297E-26  1.908E-16
5.495E+02  1.343E-26  1.958E-16
5.445E+02  1.391E-26  2.009E-16
5.395E+02  1.440E-26  2.061E-16
5.346E+02  1.491E-26  2.115E-16
5.297E+02  1.544E-26  2.170E-16
5.248E+02  1.599E-26  2.226E-16
5.200E+02  1.656E-26  2.284E-16
5.152E+02  1.715E-26  2.343E-16
5.105E+02  1.775E-26  2.404E-16
5.058E+02  1.838E-26  2.466E-16
5.012E+02  1.902E-26  2.529E-16
4.966E+02  1.969E-26  2.594E-16
4.920E+02  2.039E-26  2.661E-16
4.875E+02  2.110E-26  2.729E-16
4.831E+02  2.184E-26  2.799E-16
4.786E+02  2.261E-26  2.870E-16
4.742E+02  2.339E-26  2.943E-16
4.699E+02  2.421E-26  3.017E-16
4.656E+02  2.505E-26  3.094E-16
4.613E+02  2.592E-26  3.172E-16
4.571E+02  2.682E-26  3.252E-16
4.529E+02  2.775E-26  3.334E-16
4.487E+02  2.871E-26  3.417E-16
4.446E+02  2.970E-26  3.502E-16
4.406E+02  3.072E-26  3.590E-16
4.365E+02  3.177E-26  3.679E-16
4.325E+02  3.286E-26  3.770E-16
4.285E+02  3.398E-26  3.863E-16
4.246E+02  3.515E-26  3.959E-16
4.207E+02  3.634E-26  4.056E-16
4.169E+02  3.758E-26  4.155E-16
4.130E+02  3.885E-26  4.256E-16
4.093E+02  4.016E-26  4.360E-16
4.055E+02  4.152E-26  4.466E-16
4.018E+02  4.292E-26  4.574E-16
3.981E+02  4.436E-26  4.685E-16
3.945E+02  4.585E-26  4.798E-16
3.908E+02  4.739E-26  4.913E-16
3.873E+02  4.897E-26  5.031E-16
3.837E+02  5.061E-26  5.151E-16
3.802E+02  5.229E-26  5.273E-16
3.767E+02  5.402E-26  5.398E-16
3.733E+02  5.580E-26  5.525E-16
3.698E+02  5.765E-26  5.655E-16
3.664E+02  5.954E-26  5.788E-16
3.631E+02  6.149E-26  5.923E-16
