Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E+00 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.131E+01 = <U> 
     mmp83 = radfield
 1.728E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.761E-26  5.932E-19 COBE-DIRBE
2.220E+00  2.949E-26  1.737E-18 COBE-DIRBE
3.530E+00  5.042E-26  4.721E-18 COBE-DIRBE
4.880E+00  3.809E-26  4.931E-18 COBE-DIRBE
1.229E+01  5.583E-25  1.820E-16 COBE-DIRBE
2.079E+01  2.292E-24  1.264E-15 COBE-DIRBE
5.599E+01  1.087E-23  1.614E-14 COBE-DIRBE
9.770E+01  7.539E-24  1.954E-14 COBE-DIRBE
1.479E+02  3.615E-24  1.418E-14 COBE-DIRBE
2.479E+02  8.324E-25  5.473E-15 COBE-DIRBE
1.200E+01  5.124E-25  1.631E-16 IRAS
2.500E+01  3.300E-24  2.188E-15 IRAS
6.000E+01  1.066E-23  1.697E-14 IRAS
1.000E+02  7.284E-24  1.932E-14 IRAS
3.550E+00  5.385E-26  5.071E-18 SST-IRAC
4.493E+00  3.573E-26  4.259E-18 SST-IRAC
5.731E+00  8.427E-26  1.281E-17 SST-IRAC
7.872E+00  3.570E-25  7.455E-17 SST-IRAC
2.368E+01  3.152E-24  1.980E-15 SST-MIPS
7.142E+01  9.340E-24  1.769E-14 SST-MIPS
1.559E+02  2.934E-24  1.213E-14 SST-MIPS
1.600E+01  8.163E-25  3.465E-16 SST-IRSPU
2.200E+01  2.948E-24  1.720E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.814E-31  4.813E-20
9.908E+03  1.880E-31  4.942E-20
9.817E+03  1.949E-31  5.074E-20
9.727E+03  2.019E-31  5.210E-20
9.638E+03  2.093E-31  5.350E-20
9.550E+03  2.169E-31  5.494E-20
9.462E+03  2.247E-31  5.641E-20
9.376E+03  2.329E-31  5.792E-20
9.290E+03  2.414E-31  5.948E-20
9.204E+03  2.501E-31  6.107E-20
9.120E+03  2.592E-31  6.271E-20
9.036E+03  2.686E-31  6.439E-20
8.954E+03  2.783E-31  6.611E-20
8.872E+03  2.884E-31  6.786E-20
8.790E+03  2.988E-31  6.967E-20
8.710E+03  3.096E-31  7.152E-20
8.630E+03  3.208E-31  7.343E-20
8.551E+03  3.324E-31  7.539E-20
8.472E+03  3.444E-31  7.740E-20
8.395E+03  3.569E-31  7.947E-20
8.318E+03  3.698E-31  8.160E-20
8.241E+03  3.832E-31  8.378E-20
8.166E+03  3.971E-31  8.602E-20
8.091E+03  4.116E-31  8.833E-20
8.017E+03  4.265E-31  9.070E-20
7.943E+03  4.420E-31  9.314E-20
7.870E+03  4.581E-31  9.564E-20
7.798E+03  4.748E-31  9.821E-20
7.727E+03  4.921E-31  1.009E-19
7.656E+03  5.100E-31  1.036E-19
7.586E+03  5.286E-31  1.064E-19
7.516E+03  5.479E-31  1.092E-19
7.447E+03  5.679E-31  1.122E-19
7.379E+03  5.886E-31  1.152E-19
7.311E+03  6.102E-31  1.183E-19
7.244E+03  6.325E-31  1.215E-19
7.178E+03  6.556E-31  1.248E-19
7.112E+03  6.796E-31  1.282E-19
7.047E+03  7.045E-31  1.317E-19
6.982E+03  7.304E-31  1.353E-19
6.918E+03  7.571E-31  1.389E-19
6.855E+03  7.848E-31  1.427E-19
6.792E+03  8.136E-31  1.466E-19
6.730E+03  8.434E-31  1.506E-19
6.668E+03  8.744E-31  1.547E-19
6.607E+03  9.065E-31  1.589E-19
6.546E+03  9.398E-31  1.632E-19
6.486E+03  9.744E-31  1.676E-19
6.427E+03  1.010E-30  1.722E-19
6.368E+03  1.047E-30  1.769E-19
6.310E+03  1.086E-30  1.818E-19
6.252E+03  1.126E-30  1.867E-19
6.194E+03  1.168E-30  1.919E-19
6.138E+03  1.211E-30  1.971E-19
6.081E+03  1.255E-30  2.025E-19
6.026E+03  1.302E-30  2.081E-19
5.970E+03  1.350E-30  2.138E-19
5.916E+03  1.400E-30  2.197E-19
5.861E+03  1.452E-30  2.257E-19
5.808E+03  1.506E-30  2.319E-19
5.754E+03  1.561E-30  2.383E-19
5.702E+03  1.619E-30  2.449E-19
5.649E+03  1.680E-30  2.517E-19
5.598E+03  1.742E-30  2.586E-19
5.546E+03  1.807E-30  2.658E-19
5.495E+03  1.874E-30  2.732E-19
5.445E+03  1.944E-30  2.807E-19
5.395E+03  2.016E-30  2.885E-19
5.346E+03  2.091E-30  2.965E-19
5.297E+03  2.169E-30  3.048E-19
5.248E+03  2.250E-30  3.132E-19
5.200E+03  2.334E-30  3.219E-19
5.152E+03  2.421E-30  3.309E-19
5.105E+03  2.512E-30  3.401E-19
5.058E+03  2.606E-30  3.496E-19
5.012E+03  2.703E-30  3.594E-19
4.966E+03  2.804E-30  3.694E-19
4.920E+03  2.909E-30  3.797E-19
4.875E+03  3.018E-30  3.903E-19
4.831E+03  3.131E-30  4.012E-19
4.786E+03  3.249E-30  4.124E-19
4.742E+03  3.370E-30  4.240E-19
4.699E+03  3.497E-30  4.359E-19
4.656E+03  3.628E-30  4.481E-19
4.613E+03  3.765E-30  4.607E-19
4.571E+03  3.906E-30  4.736E-19
4.529E+03  4.054E-30  4.870E-19
4.487E+03  4.206E-30  5.007E-19
4.446E+03  4.365E-30  5.148E-19
4.406E+03  4.530E-30  5.293E-19
4.365E+03  4.701E-30  5.443E-19
4.325E+03  4.878E-30  5.597E-19
4.285E+03  5.063E-30  5.755E-19
4.246E+03  5.254E-30  5.918E-19
4.207E+03  5.453E-30  6.086E-19
4.169E+03  5.660E-30  6.258E-19
4.130E+03  5.874E-30  6.436E-19
4.093E+03  6.097E-30  6.619E-19
4.055E+03  6.328E-30  6.807E-19
4.018E+03  6.568E-30  7.000E-19
3.981E+03  6.818E-30  7.200E-19
3.945E+03  7.076E-30  7.404E-19
3.908E+03  7.345E-30  7.615E-19
3.873E+03  7.624E-30  7.832E-19
3.837E+03  7.914E-30  8.055E-19
3.802E+03  8.215E-30  8.285E-19
3.767E+03  8.528E-30  8.522E-19
3.733E+03  8.853E-30  8.765E-19
3.698E+03  9.191E-30  9.016E-19
3.664E+03  9.542E-30  9.275E-19
3.631E+03  9.906E-30  9.541E-19
3.597E+03  1.029E-29  9.815E-19
3.565E+03  1.068E-29  1.010E-18
3.532E+03  1.109E-29  1.039E-18
3.499E+03  1.151E-29  1.069E-18
3.467E+03  1.195E-29  1.100E-18
3.436E+03  1.241E-29  1.131E-18
3.404E+03  1.289E-29  1.164E-18
3.373E+03  1.339E-29  1.198E-18
3.342E+03  1.390E-29  1.232E-18
3.311E+03  1.444E-29  1.268E-18
3.281E+03  1.499E-29  1.305E-18
3.251E+03  1.557E-29  1.343E-18
3.221E+03  1.617E-29  1.382E-18
3.192E+03  1.679E-29  1.422E-18
3.162E+03  1.744E-29  1.463E-18
3.133E+03  1.812E-29  1.506E-18
3.105E+03  1.882E-29  1.550E-18
3.076E+03  1.955E-29  1.595E-18
3.048E+03  2.030E-29  1.642E-18
3.020E+03  2.109E-29  1.690E-18
2.992E+03  2.191E-29  1.739E-18
2.965E+03  2.276E-29  1.790E-18
2.938E+03  2.364E-29  1.842E-18
2.911E+03  2.455E-29  1.896E-18
2.884E+03  2.550E-29  1.951E-18
2.858E+03  2.649E-29  2.008E-18
2.831E+03  2.752E-29  2.067E-18
2.805E+03  2.859E-29  2.127E-18
2.780E+03  2.970E-29  2.190E-18
2.754E+03  3.085E-29  2.254E-18
2.729E+03  3.206E-29  2.320E-18
2.704E+03  3.330E-29  2.389E-18
2.679E+03  3.460E-29  2.459E-18
2.655E+03  3.595E-29  2.532E-18
2.630E+03  3.736E-29  2.606E-18
2.606E+03  3.882E-29  2.683E-18
2.582E+03  4.033E-29  2.763E-18
2.559E+03  4.191E-29  2.844E-18
2.535E+03  4.355E-29  2.929E-18
2.512E+03  4.526E-29  3.015E-18
2.489E+03  4.703E-29  3.105E-18
2.466E+03  4.888E-29  3.197E-18
2.443E+03  5.079E-29  3.292E-18
2.421E+03  5.279E-29  3.390E-18
2.399E+03  5.486E-29  3.491E-18
2.377E+03  5.702E-29  3.595E-18
2.355E+03  5.926E-29  3.702E-18
2.333E+03  6.160E-29  3.813E-18
2.312E+03  6.402E-29  3.927E-18
2.291E+03  6.655E-29  4.044E-18
2.270E+03  6.917E-29  4.165E-18
2.249E+03  7.190E-29  4.289E-18
2.228E+03  7.474E-29  4.418E-18
2.208E+03  7.769E-29  4.550E-18
2.188E+03  8.076E-29  4.687E-18
2.168E+03  8.396E-29  4.827E-18
2.148E+03  8.728E-29  4.972E-18
2.128E+03  9.073E-29  5.122E-18
2.109E+03  9.432E-29  5.276E-18
2.089E+03  9.806E-29  5.435E-18
2.070E+03  1.019E-28  5.598E-18
2.051E+03  1.060E-28  5.767E-18
2.032E+03  1.102E-28  5.940E-18
2.014E+03  1.146E-28  6.120E-18
1.995E+03  1.191E-28  6.304E-18
1.977E+03  1.238E-28  6.494E-18
1.959E+03  1.288E-28  6.690E-18
1.941E+03  1.339E-28  6.892E-18
1.923E+03  1.392E-28  7.100E-18
1.905E+03  1.447E-28  7.315E-18
1.888E+03  1.505E-28  7.536E-18
1.871E+03  1.565E-28  7.764E-18
1.854E+03  1.627E-28  7.999E-18
1.837E+03  1.692E-28  8.242E-18
1.820E+03  1.759E-28  8.491E-18
1.803E+03  1.829E-28  8.749E-18
1.786E+03  1.902E-28  9.014E-18
1.770E+03  1.978E-28  9.288E-18
1.754E+03  2.057E-28  9.570E-18
1.738E+03  2.139E-28  9.860E-18
1.722E+03  2.224E-28  1.016E-17
1.706E+03  2.313E-28  1.047E-17
1.690E+03  2.406E-28  1.079E-17
1.675E+03  2.502E-28  1.112E-17
1.660E+03  2.602E-28  1.145E-17
1.644E+03  2.706E-28  1.180E-17
1.629E+03  2.814E-28  1.216E-17
1.614E+03  2.926E-28  1.253E-17
1.600E+03  3.044E-28  1.291E-17
1.585E+03  3.165E-28  1.331E-17
1.570E+03  3.292E-28  1.371E-17
1.556E+03  3.424E-28  1.413E-17
1.542E+03  3.561E-28  1.456E-17
1.528E+03  3.703E-28  1.500E-17
1.514E+03  3.851E-28  1.546E-17
1.500E+03  4.005E-28  1.593E-17
1.486E+03  4.166E-28  1.642E-17
1.472E+03  4.333E-28  1.692E-17
1.459E+03  4.507E-28  1.744E-17
1.445E+03  4.687E-28  1.797E-17
1.432E+03  4.875E-28  1.852E-17
1.419E+03  5.071E-28  1.909E-17
1.406E+03  5.274E-28  1.967E-17
1.393E+03  5.486E-28  2.027E-17
1.380E+03  5.706E-28  2.089E-17
1.368E+03  5.935E-28  2.153E-17
1.355E+03  6.173E-28  2.219E-17
1.343E+03  6.420E-28  2.287E-17
1.330E+03  6.678E-28  2.357E-17
