Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E+00 4.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.000E+00 = <U> 
     mmp83 = radfield
 2.212E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.239E-27  7.543E-20 COBE-DIRBE
2.220E+00  3.756E-27  2.212E-19 COBE-DIRBE
3.530E+00  6.418E-27  6.009E-19 COBE-DIRBE
4.880E+00  4.833E-27  6.256E-19 COBE-DIRBE
1.229E+01  5.742E-26  1.872E-17 COBE-DIRBE
2.079E+01  9.196E-26  5.072E-17 COBE-DIRBE
5.599E+01  6.577E-25  9.768E-16 COBE-DIRBE
9.770E+01  1.653E-24  4.284E-15 COBE-DIRBE
1.479E+02  1.371E-24  5.378E-15 COBE-DIRBE
2.479E+02  4.527E-25  2.976E-15 COBE-DIRBE
1.200E+01  5.665E-26  1.803E-17 IRAS
2.500E+01  9.835E-26  6.522E-17 IRAS
6.000E+01  7.754E-25  1.234E-15 IRAS
1.000E+02  1.674E-24  4.440E-15 IRAS
3.550E+00  6.854E-27  6.454E-19 SST-IRAC
4.493E+00  4.544E-27  5.415E-19 SST-IRAC
5.731E+00  1.030E-26  1.565E-18 SST-IRAC
7.872E+00  4.088E-26  8.536E-18 SST-IRAC
2.368E+01  9.401E-26  5.905E-17 SST-MIPS
7.142E+01  1.060E-24  2.009E-15 SST-MIPS
1.559E+02  1.216E-24  5.028E-15 SST-MIPS
1.600E+01  5.665E-26  2.404E-17 SST-IRSPU
2.200E+01  9.722E-26  5.673E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.485E-31  3.938E-20
9.908E+03  1.538E-31  4.043E-20
9.817E+03  1.594E-31  4.152E-20
9.727E+03  1.652E-31  4.263E-20
9.638E+03  1.712E-31  4.377E-20
9.550E+03  1.774E-31  4.494E-20
9.462E+03  1.838E-31  4.614E-20
9.376E+03  1.905E-31  4.737E-20
9.290E+03  1.974E-31  4.864E-20
9.204E+03  2.046E-31  4.994E-20
9.120E+03  2.120E-31  5.128E-20
9.036E+03  2.197E-31  5.265E-20
8.954E+03  2.276E-31  5.405E-20
8.872E+03  2.358E-31  5.549E-20
8.790E+03  2.443E-31  5.696E-20
8.710E+03  2.531E-31  5.847E-20
8.630E+03  2.622E-31  6.003E-20
8.551E+03  2.717E-31  6.162E-20
8.472E+03  2.815E-31  6.327E-20
8.395E+03  2.917E-31  6.495E-20
8.318E+03  3.022E-31  6.668E-20
8.241E+03  3.132E-31  6.846E-20
8.166E+03  3.245E-31  7.029E-20
8.091E+03  3.363E-31  7.217E-20
8.017E+03  3.485E-31  7.411E-20
7.943E+03  3.611E-31  7.609E-20
7.870E+03  3.742E-31  7.813E-20
7.798E+03  3.878E-31  8.023E-20
7.727E+03  4.019E-31  8.238E-20
7.656E+03  4.166E-31  8.459E-20
7.586E+03  4.317E-31  8.687E-20
7.516E+03  4.474E-31  8.921E-20
7.447E+03  4.637E-31  9.161E-20
7.379E+03  4.806E-31  9.408E-20
7.311E+03  4.982E-31  9.662E-20
7.244E+03  5.164E-31  9.923E-20
7.178E+03  5.352E-31  1.019E-19
7.112E+03  5.548E-31  1.047E-19
7.047E+03  5.751E-31  1.075E-19
6.982E+03  5.961E-31  1.104E-19
6.918E+03  6.179E-31  1.134E-19
6.855E+03  6.404E-31  1.165E-19
6.792E+03  6.639E-31  1.196E-19
6.730E+03  6.881E-31  1.228E-19
6.668E+03  7.133E-31  1.262E-19
6.607E+03  7.395E-31  1.296E-19
6.546E+03  7.666E-31  1.331E-19
6.486E+03  7.947E-31  1.367E-19
6.427E+03  8.239E-31  1.405E-19
6.368E+03  8.542E-31  1.443E-19
6.310E+03  8.855E-31  1.482E-19
6.252E+03  9.181E-31  1.523E-19
6.194E+03  9.519E-31  1.564E-19
6.138E+03  9.870E-31  1.607E-19
6.081E+03  1.023E-30  1.651E-19
6.026E+03  1.061E-30  1.696E-19
5.970E+03  1.100E-30  1.742E-19
5.916E+03  1.141E-30  1.790E-19
5.861E+03  1.183E-30  1.839E-19
5.808E+03  1.227E-30  1.890E-19
5.754E+03  1.272E-30  1.942E-19
