Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.124E+00 = <U> 
     mmp83 = radfield
 2.945E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.403E-27  1.820E-19 COBE-DIRBE
2.220E+00  7.100E-27  4.181E-19 COBE-DIRBE
3.530E+00  2.936E-26  2.749E-18 COBE-DIRBE
4.880E+00  1.360E-26  1.761E-18 COBE-DIRBE
1.229E+01  1.973E-25  6.432E-17 COBE-DIRBE
2.079E+01  3.861E-25  2.129E-16 COBE-DIRBE
5.599E+01  1.435E-24  2.132E-15 COBE-DIRBE
9.770E+01  1.262E-24  3.270E-15 COBE-DIRBE
1.479E+02  8.930E-25  3.503E-15 COBE-DIRBE
2.479E+02  3.325E-25  2.186E-15 COBE-DIRBE
1.200E+01  1.883E-25  5.995E-17 IRAS
2.500E+01  4.944E-25  3.279E-16 IRAS
6.000E+01  1.426E-24  2.270E-15 IRAS
1.000E+02  1.245E-24  3.302E-15 IRAS
3.550E+00  3.370E-26  3.173E-18 SST-IRAC
4.493E+00  1.061E-26  1.264E-18 SST-IRAC
5.731E+00  6.629E-26  1.008E-17 SST-IRAC
7.872E+00  1.968E-25  4.110E-17 SST-IRAC
2.368E+01  4.584E-25  2.880E-16 SST-MIPS
7.142E+01  1.296E-24  2.455E-15 SST-MIPS
1.559E+02  7.915E-25  3.273E-15 SST-MIPS
1.600E+01  2.256E-25  9.576E-17 SST-IRSPU
2.200E+01  4.421E-25  2.580E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.830E-31  4.855E-20
9.908E+03  1.897E-31  4.985E-20
9.817E+03  1.966E-31  5.119E-20
