Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.815E+00 = <U> 
     mmp83 = radfield
 2.431E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.268E-27  1.775E-19 COBE-DIRBE
2.220E+00  9.119E-27  5.370E-19 COBE-DIRBE
3.530E+00  1.011E-26  9.465E-19 COBE-DIRBE
4.880E+00  9.637E-27  1.247E-18 COBE-DIRBE
1.229E+01  1.324E-25  4.315E-17 COBE-DIRBE
2.079E+01  5.262E-25  2.902E-16 COBE-DIRBE
5.599E+01  1.121E-24  1.665E-15 COBE-DIRBE
9.770E+01  9.705E-25  2.515E-15 COBE-DIRBE
1.479E+02  7.099E-25  2.785E-15 COBE-DIRBE
2.479E+02  2.777E-25  1.826E-15 COBE-DIRBE
1.200E+01  1.161E-25  3.696E-17 IRAS
2.500E+01  6.476E-25  4.295E-16 IRAS
6.000E+01  1.111E-24  1.768E-15 IRAS
1.000E+02  9.586E-25  2.543E-15 IRAS
3.550E+00  1.013E-26  9.535E-19 SST-IRAC
4.493E+00  9.769E-27  1.164E-18 SST-IRAC
5.731E+00  9.974E-27  1.516E-18 SST-IRAC
7.872E+00  5.797E-26  1.210E-17 SST-IRAC
2.368E+01  6.398E-25  4.019E-16 SST-MIPS
7.142E+01  9.937E-25  1.883E-15 SST-MIPS
1.559E+02  6.336E-25  2.620E-15 SST-MIPS
1.600E+01  2.090E-25  8.870E-17 SST-IRSPU
2.200E+01  6.274E-25  3.661E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.632E-31  4.329E-20
9.908E+03  1.691E-31  4.445E-20
9.817E+03  1.752E-31  4.564E-20
9.727E+03  1.816E-31  4.685E-20
9.638E+03  1.882E-31  4.810E-20
9.550E+03  1.950E-31  4.939E-20
9.462E+03  2.020E-31  5.071E-20
