Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 2.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.000E+01 = <U> 
     mmp83 = radfield
 1.886E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.461E-26  1.166E-18 COBE-DIRBE
2.220E+00  4.542E-26  2.674E-18 COBE-DIRBE
3.530E+00  1.875E-25  1.755E-17 COBE-DIRBE
4.880E+00  8.624E-26  1.116E-17 COBE-DIRBE
1.229E+01  1.049E-24  3.421E-16 COBE-DIRBE
2.079E+01  1.399E-24  7.716E-16 COBE-DIRBE
5.599E+01  1.010E-23  1.501E-14 COBE-DIRBE
9.770E+01  1.224E-23  3.173E-14 COBE-DIRBE
1.479E+02  6.582E-24  2.582E-14 COBE-DIRBE
2.479E+02  1.519E-24  9.988E-15 COBE-DIRBE
1.200E+01  1.022E-24  3.252E-16 IRAS
2.500E+01  1.462E-24  9.695E-16 IRAS
6.000E+01  1.076E-23  1.713E-14 IRAS
1.000E+02  1.202E-23  3.187E-14 IRAS
3.550E+00  2.151E-25  2.026E-17 SST-IRAC
4.493E+00  6.751E-26  8.046E-18 SST-IRAC
5.731E+00  4.085E-25  6.211E-17 SST-IRAC
7.872E+00  1.112E-24  2.323E-16 SST-IRAC
2.368E+01  1.335E-24  8.388E-16 SST-MIPS
7.142E+01  1.200E-23  2.274E-14 SST-MIPS
1.559E+02  5.397E-24  2.232E-14 SST-MIPS
1.600E+01  1.084E-24  4.603E-16 SST-IRSPU
2.200E+01  1.378E-24  8.042E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.090E-31  8.196E-20
9.908E+03  3.203E-31  8.417E-20
9.817E+03  3.319E-31  8.644E-20
9.727E+03  3.441E-31  8.878E-20
9.638E+03  3.566E-31  9.118E-20
9.550E+03  3.696E-31  9.364E-20
9.462E+03  3.831E-31  9.617E-20
9.376E+03  3.971E-31  9.877E-20
9.290E+03  4.116E-31  1.014E-19
9.204E+03  4.267E-31  1.042E-19
9.120E+03  4.422E-31  1.070E-19
9.036E+03  4.584E-31  1.099E-19
8.954E+03  4.751E-31  1.128E-19
8.872E+03  4.923E-31  1.159E-19
8.790E+03  5.102E-31  1.190E-19
8.710E+03  5.287E-31  1.222E-19
8.630E+03  5.480E-31  1.254E-19
8.551E+03  5.679E-31  1.288E-19
8.472E+03  5.886E-31  1.323E-19
8.395E+03  6.100E-31  1.358E-19
8.318E+03  6.323E-31  1.395E-19
8.241E+03  6.553E-31  1.433E-19
8.166E+03  6.793E-31  1.471E-19
8.091E+03  7.041E-31  1.511E-19
8.017E+03  7.298E-31  1.552E-19
7.943E+03  7.565E-31  1.594E-19
7.870E+03  7.842E-31  1.637E-19
7.798E+03  8.129E-31  1.681E-19
7.727E+03  8.427E-31  1.727E-19
7.656E+03  8.735E-31  1.774E-19
7.586E+03  9.056E-31  1.822E-19
7.516E+03  9.388E-31  1.872E-19
7.447E+03  9.733E-31  1.923E-19
7.379E+03  1.009E-30  1.975E-19
7.311E+03  1.046E-30  2.029E-19
7.244E+03  1.085E-30  2.084E-19
7.178E+03  1.125E-30  2.141E-19
7.112E+03  1.166E-30  2.200E-19
7.047E+03  1.209E-30  2.260E-19
6.982E+03  1.253E-30  2.321E-19
6.918E+03  1.300E-30  2.385E-19
6.855E+03  1.347E-30  2.450E-19
6.792E+03  1.397E-30  2.517E-19
6.730E+03  1.449E-30  2.586E-19
6.668E+03  1.502E-30  2.657E-19
6.607E+03  1.558E-30  2.730E-19
6.546E+03  1.615E-30  2.805E-19
6.486E+03  1.675E-30  2.882E-19
6.427E+03  1.737E-30  2.961E-19
6.368E+03  1.801E-30  3.042E-19
6.310E+03  1.868E-30  3.126E-19
6.252E+03  1.937E-30  3.212E-19
6.194E+03  2.009E-30  3.301E-19
6.138E+03  2.083E-30  3.392E-19
6.081E+03  2.161E-30  3.485E-19
6.026E+03  2.241E-30  3.582E-19
5.970E+03  2.324E-30  3.681E-19
5.916E+03  2.411E-30  3.783E-19
5.861E+03  2.500E-30  3.888E-19
5.808E+03  2.594E-30  3.995E-19
5.754E+03  2.690E-30  4.106E-19
5.702E+03  2.791E-30  4.220E-19
5.649E+03  2.895E-30  4.338E-19
5.598E+03  3.003E-30  4.458E-19
5.546E+03  3.115E-30  4.583E-19
5.495E+03  3.231E-30  4.710E-19
5.445E+03  3.352E-30  4.842E-19
5.395E+03  3.477E-30  4.977E-19
5.346E+03  3.608E-30  5.116E-19
5.297E+03  3.743E-30  5.258E-19
5.248E+03  3.883E-30  5.405E-19
5.200E+03  4.029E-30  5.557E-19
5.152E+03  4.180E-30  5.712E-19
5.105E+03  4.337E-30  5.872E-19
5.058E+03  4.499E-30  6.037E-19
5.012E+03  4.668E-30  6.206E-19
4.966E+03  4.844E-30  6.380E-19
4.920E+03  5.026E-30  6.559E-19
4.875E+03  5.215E-30  6.744E-19
4.831E+03  5.411E-30  6.933E-19
4.786E+03  5.615E-30  7.128E-19
4.742E+03  5.826E-30  7.329E-19
4.699E+03  6.046E-30  7.536E-19
4.656E+03  6.274E-30  7.748E-19
4.613E+03  6.511E-30  7.967E-19
4.571E+03  6.756E-30  8.192E-19
4.529E+03  7.012E-30  8.424E-19
4.487E+03  7.277E-30  8.662E-19
4.446E+03  7.552E-30  8.907E-19
4.406E+03  7.838E-30  9.160E-19
4.365E+03  8.135E-30  9.420E-19
4.325E+03  8.443E-30  9.687E-19
4.285E+03  8.764E-30  9.962E-19
4.246E+03  9.096E-30  1.025E-18
4.207E+03  9.442E-30  1.054E-18
4.169E+03  9.800E-30  1.084E-18
4.130E+03  1.017E-29  1.115E-18
4.093E+03  1.056E-29  1.146E-18
4.055E+03  1.096E-29  1.179E-18
4.018E+03  1.138E-29  1.213E-18
3.981E+03  1.181E-29  1.247E-18
3.945E+03  1.226E-29  1.283E-18
3.908E+03  1.273E-29  1.320E-18
3.873E+03  1.321E-29  1.357E-18
3.837E+03  1.372E-29  1.396E-18
3.802E+03  1.424E-29  1.436E-18
3.767E+03  1.478E-29  1.477E-18
3.733E+03  1.535E-29  1.520E-18
3.698E+03  1.594E-29  1.563E-18
3.664E+03  1.655E-29  1.608E-18
3.631E+03  1.718E-29  1.655E-18
3.597E+03  1.784E-29  1.702E-18
3.565E+03  1.852E-29  1.751E-18
3.532E+03  1.923E-29  1.802E-18
3.499E+03  1.997E-29  1.854E-18
3.467E+03  2.074E-29  1.907E-18
3.436E+03  2.154E-29  1.963E-18
3.404E+03  2.237E-29  2.020E-18
3.373E+03  2.323E-29  2.078E-18
3.342E+03  2.412E-29  2.138E-18
3.311E+03  2.505E-29  2.200E-18
3.281E+03  2.602E-29  2.264E-18
3.251E+03  2.702E-29  2.330E-18
3.221E+03  2.807E-29  2.398E-18
3.192E+03  2.915E-29  2.468E-18
3.162E+03  3.028E-29  2.540E-18
3.133E+03  3.145E-29  2.614E-18
3.105E+03  3.267E-29  2.690E-18
3.076E+03  3.393E-29  2.769E-18
3.048E+03  3.525E-29  2.850E-18
3.020E+03  3.662E-29  2.933E-18
2.992E+03  3.804E-29  3.019E-18
2.965E+03  3.951E-29  3.107E-18
2.938E+03  4.104E-29  3.198E-18
2.911E+03  4.263E-29  3.291E-18
2.884E+03  4.428E-29  3.387E-18
2.858E+03  4.600E-29  3.487E-18
2.831E+03  4.778E-29  3.589E-18
2.805E+03  4.964E-29  3.694E-18
2.780E+03  5.157E-29  3.803E-18
2.754E+03  5.358E-29  3.914E-18
2.729E+03  5.566E-29  4.029E-18
2.704E+03  5.783E-29  4.148E-18
2.679E+03  6.009E-29  4.270E-18
2.655E+03  6.243E-29  4.396E-18
2.630E+03  6.487E-29  4.526E-18
2.606E+03  6.740E-29  4.660E-18
2.582E+03  7.004E-29  4.797E-18
2.559E+03  7.278E-29  4.939E-18
2.535E+03  7.563E-29  5.086E-18
2.512E+03  7.859E-29  5.236E-18
2.489E+03  8.167E-29  5.392E-18
2.466E+03  8.487E-29  5.552E-18
2.443E+03  8.820E-29  5.716E-18
2.421E+03  9.166E-29  5.886E-18
2.399E+03  9.526E-29  6.061E-18
2.377E+03  9.900E-29  6.242E-18
2.355E+03  1.029E-28  6.428E-18
2.333E+03  1.069E-28  6.619E-18
2.312E+03  1.112E-28  6.817E-18
2.291E+03  1.155E-28  7.020E-18
2.270E+03  1.201E-28  7.230E-18
2.249E+03  1.248E-28  7.446E-18
2.228E+03  1.297E-28  7.669E-18
2.208E+03  1.349E-28  7.898E-18
2.188E+03  1.402E-28  8.135E-18
2.168E+03  1.457E-28  8.379E-18
2.148E+03  1.515E-28  8.630E-18
2.128E+03  1.575E-28  8.889E-18
2.109E+03  1.637E-28  9.156E-18
2.089E+03  1.702E-28  9.431E-18
2.070E+03  1.769E-28  9.714E-18
2.051E+03  1.839E-28  1.001E-17
2.032E+03  1.912E-28  1.031E-17
2.014E+03  1.988E-28  1.062E-17
1.995E+03  2.067E-28  1.094E-17
1.977E+03  2.148E-28  1.127E-17
1.959E+03  2.234E-28  1.161E-17
1.941E+03  2.322E-28  1.196E-17
1.923E+03  2.414E-28  1.232E-17
1.905E+03  2.510E-28  1.269E-17
1.888E+03  2.610E-28  1.307E-17
1.871E+03  2.714E-28  1.347E-17
1.854E+03  2.822E-28  1.387E-17
1.837E+03  2.934E-28  1.429E-17
1.820E+03  3.050E-28  1.472E-17
1.803E+03  3.172E-28  1.517E-17
1.786E+03  3.298E-28  1.563E-17
1.770E+03  3.430E-28  1.610E-17
1.754E+03  3.566E-28  1.659E-17
1.738E+03  3.708E-28  1.709E-17
1.722E+03  3.856E-28  1.761E-17
1.706E+03  4.010E-28  1.815E-17
1.690E+03  4.170E-28  1.870E-17
1.675E+03  4.336E-28  1.927E-17
1.660E+03  4.509E-28  1.985E-17
1.644E+03  4.689E-28  2.045E-17
1.629E+03  4.876E-28  2.108E-17
1.614E+03  5.071E-28  2.172E-17
1.600E+03  5.274E-28  2.238E-17
1.585E+03  5.485E-28  2.306E-17
1.570E+03  5.704E-28  2.376E-17
1.556E+03  5.932E-28  2.448E-17
1.542E+03  6.169E-28  2.523E-17
1.528E+03  6.415E-28  2.599E-17
1.514E+03  6.672E-28  2.679E-17
1.500E+03  6.939E-28  2.760E-17
1.486E+03  7.216E-28  2.844E-17
1.472E+03  7.505E-28  2.931E-17
1.459E+03  7.806E-28  3.021E-17
1.445E+03  8.119E-28  3.113E-17
1.432E+03  8.444E-28  3.208E-17
1.419E+03  8.782E-28  3.306E-17
1.406E+03  9.134E-28  3.407E-17
1.393E+03  9.500E-28  3.511E-17
1.380E+03  9.881E-28  3.618E-17
1.368E+03  1.028E-27  3.729E-17
1.355E+03  1.069E-27  3.843E-17
1.343E+03  1.112E-27  3.960E-17
1.330E+03  1.156E-27  4.081E-17
1.318E+03  1.203E-27  4.206E-17
1.306E+03  1.251E-27  4.334E-17
1.294E+03  1.301E-27  4.467E-17
1.282E+03  1.353E-27  4.603E-17
1.271E+03  1.408E-27  4.744E-17
1.259E+03  1.464E-27  4.889E-17
1.247E+03  1.523E-27  5.038E-17
1.236E+03  1.584E-27  5.192E-17
1.225E+03  1.647E-27  5.351E-17
1.213E+03  1.713E-27  5.515E-17
1.202E+03  1.782E-27  5.683E-17
1.191E+03  1.853E-27  5.857E-17
1.180E+03  1.928E-27  6.035E-17
1.169E+03  2.005E-27  6.220E-17
1.159E+03  2.085E-27  6.410E-17
1.148E+03  2.169E-27  6.605E-17
1.138E+03  2.256E-27  6.807E-17
1.127E+03  2.346E-27  7.015E-17
1.117E+03  2.440E-27  7.229E-17
1.107E+03  2.538E-27  7.449E-17
1.096E+03  2.639E-27  7.676E-17
1.086E+03  2.745E-27  7.910E-17
1.076E+03  2.855E-27  8.151E-17
1.067E+03  2.969E-27  8.399E-17
1.057E+03  3.088E-27  8.655E-17
1.047E+03  3.211E-27  8.919E-17
1.038E+03  3.339E-27  9.190E-17
1.028E+03  3.473E-27  9.469E-17
1.019E+03  3.611E-27  9.757E-17
1.009E+03  3.755E-27  1.005E-16
1.000E+03  3.905E-27  1.036E-16
9.908E+02  4.061E-27  1.067E-16
9.817E+02  4.223E-27  1.100E-16
9.727E+02  4.392E-27  1.133E-16
9.638E+02  4.567E-27  1.168E-16
9.550E+02  4.750E-27  1.203E-16
9.462E+02  4.939E-27  1.240E-16
9.376E+02  5.136E-27  1.277E-16
9.290E+02  5.341E-27  1.316E-16
9.204E+02  5.553E-27  1.356E-16
9.120E+02  5.774E-27  1.397E-16
9.036E+02  6.004E-27  1.439E-16
8.954E+02  6.243E-27  1.483E-16
8.872E+02  6.491E-27  1.527E-16
8.790E+02  6.749E-27  1.574E-16
8.710E+02  7.016E-27  1.621E-16
8.630E+02  7.294E-27  1.670E-16
8.551E+02  7.583E-27  1.720E-16
8.472E+02  7.884E-27  1.772E-16
8.395E+02  8.195E-27  1.825E-16
8.318E+02  8.519E-27  1.880E-16
8.241E+02  8.856E-27  1.936E-16
8.166E+02  9.205E-27  1.994E-16
8.091E+02  9.568E-27  2.053E-16
8.017E+02  9.945E-27  2.115E-16
7.943E+02  1.034E-26  2.178E-16
7.870E+02  1.074E-26  2.243E-16
7.798E+02  1.117E-26  2.310E-16
7.727E+02  1.160E-26  2.378E-16
7.656E+02  1.206E-26  2.449E-16
7.586E+02  1.253E-26  2.522E-16
7.516E+02  1.302E-26  2.597E-16
7.447E+02  1.354E-26  2.674E-16
7.379E+02  1.407E-26  2.754E-16
7.311E+02  1.462E-26  2.836E-16
7.244E+02  1.520E-26  2.920E-16
7.178E+02  1.579E-26  3.007E-16
7.112E+02  1.641E-26  3.096E-16
7.047E+02  1.706E-26  3.189E-16
6.982E+02  1.773E-26  3.283E-16
6.918E+02  1.842E-26  3.381E-16
6.855E+02  1.915E-26  3.482E-16
6.792E+02  1.990E-26  3.585E-16
6.730E+02  2.068E-26  3.691E-16
6.668E+02  2.149E-26  3.801E-16
6.607E+02  2.233E-26  3.913E-16
6.546E+02  2.320E-26  4.029E-16
6.486E+02  2.412E-26  4.149E-16
6.427E+02  2.507E-26  4.273E-16
6.368E+02  2.605E-26  4.401E-16
6.310E+02  2.708E-26  4.532E-16
6.252E+02  2.814E-26  4.667E-16
6.194E+02  2.925E-26  4.806E-16
6.138E+02  3.040E-26  4.950E-16
6.081E+02  3.160E-26  5.097E-16
6.026E+02  3.284E-26  5.250E-16
5.970E+02  3.414E-26  5.406E-16
5.916E+02  3.548E-26  5.568E-16
5.861E+02  3.688E-26  5.734E-16
5.808E+02  3.833E-26  5.905E-16
5.754E+02  3.984E-26  6.082E-16
5.702E+02  4.141E-26  6.263E-16
5.649E+02  4.304E-26  6.450E-16
5.598E+02  4.474E-26  6.643E-16
5.546E+02  4.651E-26  6.842E-16
5.495E+02  4.834E-26  7.046E-16
5.445E+02  5.024E-26  7.257E-16
5.395E+02  5.223E-26  7.474E-16
5.346E+02  5.429E-26  7.698E-16
5.297E+02  5.643E-26  7.928E-16
5.248E+02  5.865E-26  8.165E-16
5.200E+02  6.097E-26  8.409E-16
5.152E+02  6.337E-26  8.661E-16
5.105E+02  6.587E-26  8.920E-16
5.058E+02  6.847E-26  9.187E-16
5.012E+02  7.117E-26  9.461E-16
4.966E+02  7.397E-26  9.744E-16
4.920E+02  7.689E-26  1.004E-15
4.875E+02  7.992E-26  1.034E-15
4.831E+02  8.307E-26  1.064E-15
4.786E+02  8.634E-26  1.096E-15
4.742E+02  8.974E-26  1.129E-15
4.699E+02  9.328E-26  1.163E-15
4.656E+02  9.695E-26  1.197E-15
4.613E+02  1.008E-25  1.233E-15
4.571E+02  1.047E-25  1.270E-15
4.529E+02  1.089E-25  1.308E-15
4.487E+02  1.131E-25  1.347E-15
4.446E+02  1.176E-25  1.387E-15
4.406E+02  1.222E-25  1.428E-15
4.365E+02  1.270E-25  1.471E-15
4.325E+02  1.320E-25  1.514E-15
4.285E+02  1.372E-25  1.559E-15
4.246E+02  1.426E-25  1.606E-15
4.207E+02  1.481E-25  1.653E-15
4.169E+02  1.540E-25  1.702E-15
4.130E+02  1.600E-25  1.753E-15
4.093E+02  1.663E-25  1.805E-15
4.055E+02  1.728E-25  1.859E-15
4.018E+02  1.795E-25  1.914E-15
3.981E+02  1.866E-25  1.970E-15
3.945E+02  1.939E-25  2.029E-15
3.908E+02  2.015E-25  2.089E-15
3.873E+02  2.094E-25  2.151E-15
3.837E+02  2.175E-25  2.214E-15
3.802E+02  2.260E-25  2.280E-15
3.767E+02  2.349E-25  2.347E-15
3.733E+02  2.440E-25  2.416E-15
3.698E+02  2.536E-25  2.487E-15
3.664E+02  2.634E-25  2.561E-15
3.631E+02  2.737E-25  2.636E-15
3.597E+02  2.843E-25  2.713E-15
3.565E+02  2.954E-25  2.793E-15
3.532E+02  3.069E-25  2.875E-15
3.499E+02  3.188E-25  2.959E-15
3.467E+02  3.311E-25  3.046E-15
3.436E+02  3.440E-25  3.135E-15
3.404E+02  3.573E-25  3.226E-15
3.373E+02  3.711E-25  3.320E-15
3.342E+02  3.854E-25  3.417E-15
3.311E+02  4.003E-25  3.516E-15
3.281E+02  4.157E-25  3.618E-15
3.251E+02  4.317E-25  3.723E-15
3.221E+02  4.483E-25  3.831E-15
3.192E+02  4.655E-25  3.941E-15
3.162E+02  4.834E-25  4.055E-15
3.133E+02  5.019E-25  4.171E-15
3.105E+02  5.211E-25  4.291E-15
3.076E+02  5.410E-25  4.414E-15
3.048E+02  5.616E-25  4.540E-15
3.020E+02  5.830E-25  4.670E-15
2.992E+02  6.052E-25  4.803E-15
2.965E+02  6.281E-25  4.940E-15
2.938E+02  6.519E-25  5.080E-15
2.911E+02  6.766E-25  5.224E-15
2.884E+02  7.021E-25  5.371E-15
2.858E+02  7.286E-25  5.523E-15
2.831E+02  7.560E-25  5.678E-15
2.805E+02  7.844E-25  5.837E-15
2.780E+02  8.138E-25  6.000E-15
2.754E+02  8.442E-25  6.168E-15
2.729E+02  8.758E-25  6.340E-15
2.704E+02  9.086E-25  6.517E-15
2.679E+02  9.426E-25  6.699E-15
2.655E+02  9.777E-25  6.885E-15
2.630E+02  1.014E-24  7.076E-15
2.606E+02  1.052E-24  7.272E-15
2.582E+02  1.091E-24  7.472E-15
2.559E+02  1.131E-24  7.676E-15
2.535E+02  1.172E-24  7.884E-15
2.512E+02  1.215E-24  8.095E-15
2.489E+02  1.258E-24  8.305E-15
2.466E+02  1.302E-24  8.514E-15
2.443E+02  1.346E-24  8.725E-15
2.421E+02  1.392E-24  8.939E-15
2.399E+02  1.439E-24  9.154E-15
2.377E+02  1.486E-24  9.368E-15
2.355E+02  1.534E-24  9.585E-15
2.333E+02  1.584E-24  9.806E-15
2.312E+02  1.636E-24  1.003E-14
2.291E+02  1.688E-24  1.026E-14
2.270E+02  1.742E-24  1.049E-14
2.249E+02  1.798E-24  1.073E-14
2.228E+02  1.855E-24  1.097E-14
2.208E+02  1.914E-24  1.121E-14
2.188E+02  1.974E-24  1.146E-14
2.168E+02  2.036E-24  1.171E-14
2.148E+02  2.099E-24  1.196E-14
2.128E+02  2.164E-24  1.222E-14
2.109E+02  2.231E-24  1.248E-14
2.089E+02  2.300E-24  1.274E-14
2.070E+02  2.370E-24  1.301E-14
2.051E+02  2.441E-24  1.328E-14
2.032E+02  2.515E-24  1.356E-14
