Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 2.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.000E+01 = <U> 
     mmp83 = radfield
 1.105E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.121E-26  3.778E-19 COBE-DIRBE
2.220E+00  1.883E-26  1.109E-18 COBE-DIRBE
3.530E+00  3.217E-26  3.012E-18 COBE-DIRBE
4.880E+00  2.425E-26  3.139E-18 COBE-DIRBE
1.229E+01  2.920E-25  9.518E-17 COBE-DIRBE
2.079E+01  4.874E-25  2.688E-16 COBE-DIRBE
5.599E+01  6.081E-24  9.031E-15 COBE-DIRBE
9.770E+01  8.035E-24  2.082E-14 COBE-DIRBE
1.479E+02  4.337E-24  1.702E-14 COBE-DIRBE
2.479E+02  1.000E-24  6.578E-15 COBE-DIRBE
1.200E+01  2.864E-25  9.117E-17 IRAS
2.500E+01  5.484E-25  3.637E-16 IRAS
6.000E+01  6.588E-24  1.048E-14 IRAS
1.000E+02  7.896E-24  2.095E-14 IRAS
3.550E+00  3.435E-26  3.235E-18 SST-IRAC
4.493E+00  2.280E-26  2.717E-18 SST-IRAC
5.731E+00  5.164E-26  7.850E-18 SST-IRAC
7.872E+00  2.055E-25  4.291E-17 SST-IRAC
2.368E+01  5.125E-25  3.219E-16 SST-MIPS
7.142E+01  7.657E-24  1.451E-14 SST-MIPS
1.559E+02  3.554E-24  1.470E-14 SST-MIPS
1.600E+01  2.955E-25  1.254E-16 SST-IRSPU
2.200E+01  5.256E-25  3.067E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.979E-31  5.251E-20
9.908E+03  2.051E-31  5.392E-20
9.817E+03  2.126E-31  5.536E-20
9.727E+03  2.203E-31  5.685E-20
