Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.245E+02 = <U> 
     mmp83 = radfield
 6.873E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  7.007E-26  2.361E-18 COBE-DIRBE
2.220E+00  1.173E-25  6.909E-18 COBE-DIRBE
3.530E+00  2.007E-25  1.879E-17 COBE-DIRBE
4.880E+00  1.517E-25  1.964E-17 COBE-DIRBE
1.229E+01  2.330E-24  7.596E-16 COBE-DIRBE
2.079E+01  1.072E-23  5.912E-15 COBE-DIRBE
5.599E+01  4.702E-23  6.983E-14 COBE-DIRBE
9.770E+01  2.423E-23  6.278E-14 COBE-DIRBE
1.479E+02  8.991E-24  3.527E-14 COBE-DIRBE
2.479E+02  1.626E-24  1.069E-14 COBE-DIRBE
1.200E+01  2.107E-24  6.708E-16 IRAS
2.500E+01  1.570E-23  1.041E-14 IRAS
6.000E+01  4.504E-23  7.168E-14 IRAS
1.000E+02  2.297E-23  6.094E-14 IRAS
3.550E+00  2.144E-25  2.019E-17 SST-IRAC
4.493E+00  1.422E-25  1.695E-17 SST-IRAC
5.731E+00  3.389E-25  5.152E-17 SST-IRAC
7.872E+00  1.458E-24  3.044E-16 SST-IRAC
2.368E+01  1.500E-23  9.423E-15 SST-MIPS
7.142E+01  3.619E-23  6.856E-14 SST-MIPS
1.559E+02  6.903E-24  2.855E-14 SST-MIPS
1.600E+01  3.624E-24  1.538E-15 SST-IRSPU
2.200E+01  1.396E-23  8.144E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.434E-31  6.456E-20
9.908E+03  2.522E-31  6.629E-20
9.817E+03  2.614E-31  6.807E-20
9.727E+03  2.709E-31  6.990E-20
9.638E+03  2.808E-31  7.178E-20
9.550E+03  2.910E-31  7.371E-20
9.462E+03  3.016E-31  7.569E-20
9.376E+03  3.125E-31  7.773E-20
9.290E+03  3.239E-31  7.982E-20
9.204E+03  3.357E-31  8.196E-20
9.120E+03  3.479E-31  8.417E-20
9.036E+03  3.606E-31  8.643E-20
8.954E+03  3.736E-31  8.874E-20
8.872E+03  3.871E-31  9.110E-20
8.790E+03  4.011E-31  9.353E-20
8.710E+03  4.157E-31  9.603E-20
8.630E+03  4.307E-31  9.860E-20
8.551E+03  4.463E-31  1.012E-19
8.472E+03  4.625E-31  1.039E-19
8.395E+03  4.793E-31  1.067E-19
8.318E+03  4.967E-31  1.096E-19
8.241E+03  5.147E-31  1.125E-19
8.166E+03  5.335E-31  1.156E-19
8.091E+03  5.529E-31  1.187E-19
8.017E+03  5.730E-31  1.219E-19
7.943E+03  5.939E-31  1.251E-19
7.870E+03  6.155E-31  1.285E-19
7.798E+03  6.380E-31  1.320E-19
7.727E+03  6.613E-31  1.355E-19
7.656E+03  6.854E-31  1.392E-19
7.586E+03  7.105E-31  1.430E-19
7.516E+03  7.365E-31  1.468E-19
7.447E+03  7.634E-31  1.508E-19
7.379E+03  7.914E-31  1.549E-19
7.311E+03  8.204E-31  1.591E-19
7.244E+03  8.504E-31  1.634E-19
7.178E+03  8.816E-31  1.679E-19
7.112E+03  9.140E-31  1.724E-19
7.047E+03  9.476E-31  1.771E-19
6.982E+03  9.824E-31  1.819E-19
6.918E+03  1.018E-30  1.869E-19
6.855E+03  1.056E-30  1.920E-19
6.792E+03  1.095E-30  1.972E-19
6.730E+03  1.135E-30  2.026E-19
6.668E+03  1.177E-30  2.081E-19
6.607E+03  1.220E-30  2.138E-19
6.546E+03  1.265E-30  2.196E-19
6.486E+03  1.311E-30  2.256E-19
6.427E+03  1.360E-30  2.318E-19
6.368E+03  1.410E-30  2.382E-19
6.310E+03  1.462E-30  2.447E-19
6.252E+03  1.516E-30  2.514E-19
6.194E+03  1.572E-30  2.584E-19
6.138E+03  1.631E-30  2.655E-19
6.081E+03  1.691E-30  2.728E-19
6.026E+03  1.754E-30  2.803E-19
5.970E+03  1.819E-30  2.880E-19
5.916E+03  1.886E-30  2.960E-19
5.861E+03  1.956E-30  3.042E-19
5.808E+03  2.029E-30  3.126E-19
5.754E+03  2.104E-30  3.212E-19
5.702E+03  2.183E-30  3.301E-19
5.649E+03  2.264E-30  3.393E-19
5.598E+03  2.348E-30  3.487E-19
5.546E+03  2.436E-30  3.584E-19
5.495E+03  2.527E-30  3.684E-19
5.445E+03  2.621E-30  3.786E-19
5.395E+03  2.719E-30  3.891E-19
5.346E+03  2.821E-30  4.000E-19
5.297E+03  2.926E-30  4.111E-19
5.248E+03  3.036E-30  4.226E-19
5.200E+03  3.150E-30  4.344E-19
5.152E+03  3.268E-30  4.466E-19
5.105E+03  3.390E-30  4.591E-19
5.058E+03  3.517E-30  4.719E-19
5.012E+03  3.649E-30  4.852E-19
4.966E+03  3.786E-30  4.988E-19
4.920E+03  3.928E-30  5.127E-19
4.875E+03  4.076E-30  5.271E-19
4.831E+03  4.229E-30  5.419E-19
4.786E+03  4.389E-30  5.572E-19
4.742E+03  4.554E-30  5.729E-19
4.699E+03  4.725E-30  5.890E-19
4.656E+03  4.904E-30  6.056E-19
4.613E+03  5.089E-30  6.227E-19
4.571E+03  5.281E-30  6.403E-19
4.529E+03  5.481E-30  6.584E-19
4.487E+03  5.688E-30  6.770E-19
4.446E+03  5.903E-30  6.962E-19
4.406E+03  6.127E-30  7.160E-19
4.365E+03  6.359E-30  7.363E-19
4.325E+03  6.600E-30  7.572E-19
4.285E+03  6.851E-30  7.788E-19
4.246E+03  7.111E-30  8.009E-19
4.207E+03  7.381E-30  8.237E-19
4.169E+03  7.662E-30  8.472E-19
4.130E+03  7.953E-30  8.714E-19
4.093E+03  8.256E-30  8.963E-19
4.055E+03  8.571E-30  9.219E-19
4.018E+03  8.898E-30  9.483E-19
