0.00329138	0.00842118
0.00484027	0.02204365
0.00638916	0.04588720
0.00716360	0.09124288
0.00767667	0.16161996
0.00948693	0.28688738
0.01103582	0.57045174
0.01413359	1.13429592
0.01645692	1.63655403
0.01922556	2.31589315
0.02265247	3.32956931
0.02767667	4.51897524
0.03272023	5.63954130
0.04000000	6.45988475
0.05000000	7.16601807
0.06000000	7.35686249
0.07000000	7.04033993
0.08000000	6.57773677
0.09000000	6.08093654
0.10000000	5.40906812
0.11000000	4.84550956
0.12000000	4.34808387
0.13000000	3.93145490
0.14000000	3.46254918
0.15000000	3.09070892
0.16000000	2.71972127
0.17000000	2.41085377
0.18000000	2.15853980
0.19000000	1.90782068
0.20000000	1.68965942
0.21000000	1.51304113
0.22000000	1.33526298
0.23000000	1.17963442
0.24000000	1.06228079
0.25000000	0.94200447
0.26000000	0.81828818
0.27000000	0.74508417
0.28000000	0.66434798
0.29000000	0.59274343
0.30000000	0.53826179
0.31000000	0.48773936
0.32000000	0.43364343
0.33000000	0.38530080
0.34000000	0.34980982
0.35000000	0.32108409
0.36000000	0.28627693
0.37000000	0.26215537
0.38000000	0.24149508
0.39000000	0.21793488
0.40000000	0.20102181
0.41000000	0.18252383
0.42000000	0.16611654
0.43000000	0.15335238
0.44000000	0.14122344
0.45000000	0.12764020
0.46000000	0.11794807
0.47000000	0.10815979
0.48000000	0.09810543
0.49000000	0.08897759
0.50000000	0.08232625
0.51000000	0.07689365
0.52000000	0.06989996
0.53000000	0.06602463
0.54000000	0.06058784
0.55000000	0.05586094
0.56000000	0.05184338
0.57000000	0.04778233
0.58000000	0.04411046
0.59000000	0.04123348
0.60000000	0.03834307
0.61000000	0.03539013
0.62000000	0.03295098
0.63000000	0.03081969
0.64000000	0.02837916
0.65000000	0.02604386
0.66000000	0.02422789
0.67000000	0.02303226
0.68000000	0.02150103
0.69000000	0.02022033
0.70000000	0.01879531
0.71000000	0.01746442
0.72000000	0.01644213
0.73000000	0.01541686
0.74000000	0.01425424
0.75000000	0.01327902
0.76000000	0.01261566
0.77000000	0.01176302
0.78000000	0.01093185
0.79000000	0.01048277
0.80000000	0.00979141
0.81000000	0.00917430
0.82000000	0.00866037
0.83000000	0.00813412
0.84000000	0.00755417
0.85000000	0.00716661
0.86000000	0.00662987
0.87000000	0.00634390
0.88000000	0.00592450
0.89000000	0.00568553
0.90000000	0.00534363
0.91000000	0.00501316
0.92000000	0.00478741
0.93000000	0.00450205
0.94000000	0.00424215
0.95000000	0.00402228
0.96000000	0.00379243
0.97000000	0.00356774
0.98000000	0.00333497
0.99148112	0.00314422
1.00000000	0.00300339
