Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.123E+01 = <U> 
     mmp83 = radfield
 6.197E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.382E-27  2.150E-19 COBE-DIRBE
2.220E+00  1.072E-26  6.311E-19 COBE-DIRBE
3.530E+00  2.035E-26  1.905E-18 COBE-DIRBE
4.880E+00  2.427E-26  3.142E-18 COBE-DIRBE
1.229E+01  6.819E-25  2.223E-16 COBE-DIRBE
2.079E+01  2.102E-24  1.159E-15 COBE-DIRBE
5.599E+01  2.697E-24  4.006E-15 COBE-DIRBE
9.770E+01  2.025E-24  5.248E-15 COBE-DIRBE
1.479E+02  1.234E-24  4.840E-15 COBE-DIRBE
2.479E+02  3.777E-25  2.483E-15 COBE-DIRBE
1.200E+01  5.756E-25  1.832E-16 IRAS
2.500E+01  2.356E-24  1.562E-15 IRAS
6.000E+01  2.647E-24  4.213E-15 IRAS
1.000E+02  1.982E-24  5.257E-15 IRAS
3.550E+00  2.173E-26  2.047E-18 SST-IRAC
4.493E+00  1.970E-26  2.347E-18 SST-IRAC
5.731E+00  6.114E-26  9.295E-18 SST-IRAC
7.872E+00  2.699E-25  5.636E-17 SST-IRAC
2.368E+01  2.297E-24  1.443E-15 SST-MIPS
7.142E+01  2.254E-24  4.270E-15 SST-MIPS
1.559E+02  1.058E-24  4.377E-15 SST-MIPS
1.600E+01  1.072E-24  4.552E-16 SST-IRSPU
2.200E+01  2.338E-24  1.365E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.361E-31  3.611E-20
9.908E+03  1.411E-31  3.708E-20
9.817E+03  1.462E-31  3.807E-20
9.727E+03  1.515E-31  3.909E-20
9.638E+03  1.570E-31  4.013E-20
9.550E+03  1.627E-31  4.121E-20
9.462E+03  1.686E-31  4.231E-20
9.376E+03  1.747E-31  4.344E-20
9.290E+03  1.810E-31  4.460E-20
9.204E+03  1.875E-31  4.579E-20
