Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.547E+00 = <U> 
     mmp83 = radfield
 4.810E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.043E-26  3.514E-19 COBE-DIRBE
2.220E+00  1.803E-26  1.062E-18 COBE-DIRBE
3.530E+00  1.998E-26  1.871E-18 COBE-DIRBE
4.880E+00  1.903E-26  2.464E-18 COBE-DIRBE
1.229E+01  1.917E-25  6.250E-17 COBE-DIRBE
2.079E+01  5.608E-25  3.093E-16 COBE-DIRBE
5.599E+01  2.586E-24  3.841E-15 COBE-DIRBE
9.770E+01  2.338E-24  6.059E-15 COBE-DIRBE
1.479E+02  1.517E-24  5.949E-15 COBE-DIRBE
2.479E+02  4.886E-25  3.213E-15 COBE-DIRBE
1.200E+01  1.887E-25  6.007E-17 IRAS
2.500E+01  7.618E-25  5.052E-16 IRAS
6.000E+01  2.590E-24  4.122E-15 IRAS
1.000E+02  2.300E-24  6.100E-15 IRAS
3.550E+00  2.001E-26  1.884E-18 SST-IRAC
4.493E+00  1.930E-26  2.300E-18 SST-IRAC
5.731E+00  1.967E-26  2.990E-18 SST-IRAC
7.872E+00  1.112E-25  2.322E-17 SST-IRAC
2.368E+01  7.336E-25  4.608E-16 SST-MIPS
7.142E+01  2.433E-24  4.609E-15 SST-MIPS
1.559E+02  1.314E-24  5.435E-15 SST-MIPS
1.600E+01  2.160E-25  9.169E-17 SST-IRSPU
2.200E+01  7.000E-25  4.085E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.916E-31  5.083E-20
9.908E+03  1.986E-31  5.219E-20
9.817E+03  2.058E-31  5.359E-20
9.727E+03  2.132E-31  5.502E-20
9.638E+03  2.210E-31  5.649E-20
9.550E+03  2.290E-31  5.800E-20
9.462E+03  2.373E-31  5.955E-20
9.376E+03  2.459E-31  6.115E-20
9.290E+03  2.548E-31  6.278E-20
9.204E+03  2.640E-31  6.446E-20
9.120E+03  2.736E-31  6.619E-20
9.036E+03  2.835E-31  6.796E-20
8.954E+03  2.938E-31  6.977E-20
8.872E+03  3.043E-31  7.162E-20
8.790E+03  3.153E-31  7.352E-20
8.710E+03  3.267E-31  7.547E-20
8.630E+03  3.385E-31  7.748E-20
8.551E+03  3.507E-31  7.954E-20
8.472E+03  3.633E-31  8.166E-20
8.395E+03  3.765E-31  8.383E-20
8.318E+03  3.901E-31  8.607E-20
8.241E+03  4.042E-31  8.837E-20
8.166E+03  4.189E-31  9.073E-20
8.091E+03  4.340E-31  9.315E-20
8.017E+03  4.498E-31  9.565E-20
7.943E+03  4.661E-31  9.821E-20
7.870E+03  4.830E-31  1.008E-19
7.798E+03  5.006E-31  1.035E-19
7.727E+03  5.188E-31  1.063E-19
7.656E+03  5.376E-31  1.092E-19
7.586E+03  5.572E-31  1.121E-19
7.516E+03  5.775E-31  1.151E-19
7.447E+03  5.985E-31  1.182E-19
7.379E+03  6.203E-31  1.214E-19
7.311E+03  6.430E-31  1.247E-19
7.244E+03  6.664E-31  1.281E-19
7.178E+03  6.908E-31  1.315E-19
7.112E+03  7.160E-31  1.351E-19
7.047E+03  7.422E-31  1.387E-19
6.982E+03  7.693E-31  1.425E-19
6.918E+03  7.974E-31  1.463E-19
6.855E+03  8.265E-31  1.503E-19
6.792E+03  8.568E-31  1.544E-19
6.730E+03  8.881E-31  1.585E-19
6.668E+03  9.206E-31  1.628E-19
6.607E+03  9.544E-31  1.673E-19
6.546E+03  9.893E-31  1.718E-19
6.486E+03  1.026E-30  1.765E-19
6.427E+03  1.063E-30  1.813E-19
6.368E+03  1.102E-30  1.862E-19
6.310E+03  1.143E-30  1.913E-19
6.252E+03  1.185E-30  1.965E-19
6.194E+03  1.228E-30  2.019E-19
6.138E+03  1.274E-30  2.074E-19
6.081E+03  1.321E-30  2.130E-19
6.026E+03  1.369E-30  2.189E-19
5.970E+03  1.420E-30  2.249E-19
5.916E+03  1.472E-30  2.310E-19
5.861E+03  1.527E-30  2.374E-19
5.808E+03  1.583E-30  2.439E-19
5.754E+03  1.642E-30  2.506E-19
5.702E+03  1.702E-30  2.575E-19
5.649E+03  1.765E-30  2.645E-19
5.598E+03  1.831E-30  2.718E-19
5.546E+03  1.899E-30  2.793E-19
5.495E+03  1.969E-30  2.870E-19
5.445E+03  2.042E-30  2.949E-19
5.395E+03  2.118E-30  3.031E-19
5.346E+03  2.197E-30  3.115E-19
5.297E+03  2.278E-30  3.201E-19
5.248E+03  2.363E-30  3.289E-19
5.200E+03  2.451E-30  3.381E-19
5.152E+03  2.542E-30  3.474E-19
5.105E+03  2.637E-30  3.571E-19
5.058E+03  2.735E-30  3.670E-19
5.012E+03  2.837E-30  3.772E-19
4.966E+03  2.943E-30  3.876E-19
4.920E+03  3.052E-30  3.984E-19
4.875E+03  3.166E-30  4.095E-19
4.831E+03  3.285E-30  4.209E-19
4.786E+03  3.407E-30  4.326E-19
4.742E+03  3.535E-30  4.447E-19
4.699E+03  3.667E-30  4.571E-19
4.656E+03  3.804E-30  4.698E-19
4.613E+03  3.947E-30  4.830E-19
4.571E+03  4.095E-30  4.965E-19
4.529E+03  4.248E-30  5.104E-19
4.487E+03  4.408E-30  5.247E-19
4.446E+03  4.573E-30  5.394E-19
4.406E+03  4.745E-30  5.545E-19
4.365E+03  4.923E-30  5.701E-19
4.325E+03  5.109E-30  5.861E-19
4.285E+03  5.301E-30  6.026E-19
4.246E+03  5.501E-30  6.196E-19
4.207E+03  5.708E-30  6.370E-19
4.169E+03  5.923E-30  6.550E-19
4.130E+03  6.147E-30  6.735E-19
4.093E+03  6.379E-30  6.925E-19
4.055E+03  6.620E-30  7.121E-19
4.018E+03  6.870E-30  7.322E-19
3.981E+03  7.130E-30  7.529E-19
3.945E+03  7.399E-30  7.742E-19
3.908E+03  7.679E-30  7.961E-19
3.873E+03  7.969E-30  8.186E-19
3.837E+03  8.271E-30  8.418E-19
3.802E+03  8.584E-30  8.657E-19
3.767E+03  8.909E-30  8.902E-19
3.733E+03  9.247E-30  9.155E-19
3.698E+03  9.598E-30  9.416E-19
3.664E+03  9.963E-30  9.684E-19
3.631E+03  1.034E-29  9.960E-19
3.597E+03  1.073E-29  1.024E-18
3.565E+03  1.114E-29  1.054E-18
3.532E+03  1.157E-29  1.084E-18
3.499E+03  1.201E-29  1.115E-18
3.467E+03  1.247E-29  1.147E-18
3.436E+03  1.294E-29  1.179E-18
3.404E+03  1.344E-29  1.213E-18
3.373E+03  1.395E-29  1.248E-18
3.342E+03  1.448E-29  1.284E-18
3.311E+03  1.504E-29  1.321E-18
3.281E+03  1.561E-29  1.359E-18
3.251E+03  1.621E-29  1.398E-18
3.221E+03  1.683E-29  1.438E-18
3.192E+03  1.748E-29  1.480E-18
3.162E+03  1.815E-29  1.523E-18
3.133E+03  1.885E-29  1.567E-18
3.105E+03  1.957E-29  1.612E-18
3.076E+03  2.032E-29  1.658E-18
3.048E+03  2.111E-29  1.706E-18
3.020E+03  2.192E-29  1.756E-18
2.992E+03  2.276E-29  1.807E-18
2.965E+03  2.364E-29  1.859E-18
2.938E+03  2.454E-29  1.913E-18
2.911E+03  2.549E-29  1.968E-18
2.884E+03  2.647E-29  2.025E-18
2.858E+03  2.749E-29  2.084E-18
2.831E+03  2.855E-29  2.144E-18
2.805E+03  2.965E-29  2.206E-18
2.780E+03  3.079E-29  2.270E-18
2.754E+03  3.198E-29  2.336E-18
2.729E+03  3.321E-29  2.404E-18
2.704E+03  3.450E-29  2.474E-18
2.679E+03  3.583E-29  2.546E-18
2.655E+03  3.722E-29  2.621E-18
2.630E+03  3.866E-29  2.697E-18
2.606E+03  4.016E-29  2.776E-18
2.582E+03  4.171E-29  2.857E-18
2.559E+03  4.333E-29  2.941E-18
2.535E+03  4.501E-29  3.027E-18
2.512E+03  4.676E-29  3.115E-18
2.489E+03  4.857E-29  3.207E-18
2.466E+03  5.046E-29  3.301E-18
2.443E+03  5.242E-29  3.398E-18
2.421E+03  5.446E-29  3.497E-18
2.399E+03  5.658E-29  3.600E-18
2.377E+03  5.878E-29  3.706E-18
2.355E+03  6.107E-29  3.815E-18
2.333E+03  6.345E-29  3.928E-18
2.312E+03  6.593E-29  4.043E-18
2.291E+03  6.850E-29  4.162E-18
2.270E+03  7.117E-29  4.285E-18
2.249E+03  7.395E-29  4.412E-18
2.228E+03  7.684E-29  4.542E-18
2.208E+03  7.984E-29  4.676E-18
2.188E+03  8.296E-29  4.814E-18
2.168E+03  8.620E-29  4.956E-18
2.148E+03  8.957E-29  5.103E-18
2.128E+03  9.307E-29  5.254E-18
2.109E+03  9.671E-29  5.410E-18
2.089E+03  1.005E-28  5.570E-18
2.070E+03  1.044E-28  5.735E-18
2.051E+03  1.085E-28  5.905E-18
2.032E+03  1.128E-28  6.080E-18
2.014E+03  1.172E-28  6.260E-18
1.995E+03  1.218E-28  6.445E-18
1.977E+03  1.266E-28  6.636E-18
1.959E+03  1.315E-28  6.833E-18
1.941E+03  1.367E-28  7.036E-18
1.923E+03  1.420E-28  7.244E-18
1.905E+03  1.476E-28  7.459E-18
1.888E+03  1.534E-28  7.681E-18
1.871E+03  1.594E-28  7.909E-18
1.854E+03  1.656E-28  8.144E-18
1.837E+03  1.721E-28  8.386E-18
1.820E+03  1.789E-28  8.635E-18
1.803E+03  1.859E-28  8.892E-18
1.786E+03  1.932E-28  9.156E-18
1.770E+03  2.008E-28  9.428E-18
1.754E+03  2.087E-28  9.709E-18
1.738E+03  2.169E-28  9.997E-18
1.722E+03  2.254E-28  1.029E-17
1.706E+03  2.343E-28  1.060E-17
1.690E+03  2.435E-28  1.092E-17
1.675E+03  2.530E-28  1.124E-17
1.660E+03  2.630E-28  1.158E-17
1.644E+03  2.733E-28  1.192E-17
1.629E+03  2.840E-28  1.227E-17
1.614E+03  2.952E-28  1.264E-17
1.600E+03  3.068E-28  1.302E-17
1.585E+03  3.188E-28  1.340E-17
1.570E+03  3.313E-28  1.380E-17
1.556E+03  3.443E-28  1.421E-17
1.542E+03  3.579E-28  1.463E-17
1.528E+03  3.719E-28  1.507E-17
1.514E+03  3.865E-28  1.552E-17
1.500E+03  4.017E-28  1.598E-17
1.486E+03  4.174E-28  1.645E-17
1.472E+03  4.338E-28  1.694E-17
1.459E+03  4.509E-28  1.745E-17
1.445E+03  4.686E-28  1.797E-17
1.432E+03  4.870E-28  1.850E-17
1.419E+03  5.061E-28  1.905E-17
1.406E+03  5.259E-28  1.962E-17
1.393E+03  5.466E-28  2.020E-17
1.380E+03  5.680E-28  2.080E-17
1.368E+03  5.903E-28  2.142E-17
1.355E+03  6.135E-28  2.205E-17
1.343E+03  6.375E-28  2.271E-17
1.330E+03  6.625E-28  2.338E-17
1.318E+03  6.884E-28  2.407E-17
1.306E+03  7.154E-28  2.479E-17
1.294E+03  7.434E-28  2.552E-17
1.282E+03  7.725E-28  2.628E-17
1.271E+03  8.027E-28  2.706E-17
1.259E+03  8.341E-28  2.786E-17
1.247E+03  8.668E-28  2.868E-17
1.236E+03  9.006E-28  2.953E-17
1.225E+03  9.358E-28  3.040E-17
1.213E+03  9.723E-28  3.130E-17
1.202E+03  1.010E-27  3.222E-17
1.191E+03  1.050E-27  3.317E-17
1.180E+03  1.091E-27  3.415E-17
1.169E+03  1.133E-27  3.515E-17
1.159E+03  1.177E-27  3.618E-17
1.148E+03  1.223E-27  3.725E-17
1.138E+03  1.271E-27  3.834E-17
1.127E+03  1.320E-27  3.947E-17
1.117E+03  1.371E-27  4.063E-17
1.107E+03  1.425E-27  4.182E-17
1.096E+03  1.480E-27  4.304E-17
1.086E+03  1.537E-27  4.430E-17
1.076E+03  1.597E-27  4.559E-17
1.067E+03  1.659E-27  4.693E-17
1.057E+03  1.723E-27  4.829E-17
1.047E+03  1.789E-27  4.970E-17
1.038E+03  1.859E-27  5.115E-17
1.028E+03  1.930E-27  5.264E-17
1.019E+03  2.005E-27  5.417E-17
1.009E+03  2.082E-27  5.574E-17
1.000E+03  2.162E-27  5.735E-17
9.908E+02  2.245E-27  5.902E-17
9.817E+02  2.332E-27  6.073E-17
9.727E+02  2.422E-27  6.249E-17
9.638E+02  2.515E-27  6.430E-17
