Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E-01 8.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.000E-01 = <U> 
     mmp83 = radfield
 3.575E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.355E-27  4.564E-20 COBE-DIRBE
2.220E+00  1.596E-27  9.401E-20 COBE-DIRBE
3.530E+00  9.781E-27  9.159E-19 COBE-DIRBE
4.880E+00  4.273E-27  5.531E-19 COBE-DIRBE
1.229E+01  8.201E-26  2.673E-17 COBE-DIRBE
2.079E+01  1.199E-25  6.610E-17 COBE-DIRBE
5.599E+01  7.535E-25  1.119E-15 COBE-DIRBE
9.770E+01  2.294E-24  5.944E-15 COBE-DIRBE
1.479E+02  2.520E-24  9.886E-15 COBE-DIRBE
2.479E+02  1.088E-24  7.153E-15 COBE-DIRBE
1.200E+01  7.814E-26  2.487E-17 IRAS
2.500E+01  1.289E-25  8.547E-17 IRAS
6.000E+01  8.981E-25  1.429E-15 IRAS
1.000E+02  2.358E-24  6.254E-15 IRAS
3.550E+00  1.138E-26  1.071E-18 SST-IRAC
4.493E+00  3.097E-27  3.691E-19 SST-IRAC
5.731E+00  2.644E-26  4.019E-18 SST-IRAC
7.872E+00  8.145E-26  1.701E-17 SST-IRAC
2.368E+01  1.197E-25  7.518E-17 SST-MIPS
7.142E+01  1.257E-24  2.381E-15 SST-MIPS
1.559E+02  2.354E-24  9.735E-15 SST-MIPS
1.600E+01  9.861E-26  4.185E-17 SST-IRSPU
2.200E+01  1.211E-25  7.070E-17 SST-IRSPU
7.500E+01  1.058E-24  2.104E-15 Herschel-PACS
1.100E+02  1.740E-24  5.078E-15 Herschel-PACS
1.700E+02  1.799E-24  8.112E-15 Herschel-PACS
2.500E+02  9.524E-25  6.316E-15 Herschel-SPIRE
3.600E+02  3.181E-25  3.038E-15 Herschel-SPIRE
5.200E+02  8.626E-26  1.190E-15 Herschel-SPIRE
2.400E+00  1.756E-27  1.118E-19 Akari IRC NIR N2
3.200E+00  7.541E-27  6.401E-19 Akari IRC NIR N3
4.100E+00  3.371E-27  3.666E-19 Akari IRC NIR N4
7.000E+00  8.797E-26  1.634E-17 Akari IRC MIR-S S7
9.000E+00  7.150E-26  1.707E-17 Akari IRC MIR-S S9W
1.100E+01  7.037E-26  2.053E-17 Akari IRC MIR-S S11
1.500E+01  1.041E-25  4.140E-17 Akari IRC MIR-L L15
1.800E+01  1.118E-25  5.336E-17 Akari IRC MIR-L L18W
2.400E+01  1.206E-25  7.678E-17 Akari IRC MIR-L L24
6.500E+01  1.138E-24  1.962E-15 Akari FIS N60
8.000E+01  1.943E-24  4.123E-15 Akari FIS WIDE-S
1.400E+02  2.540E-24  9.431E-15 Akari FIS WIDE-L
1.600E+02  2.344E-24  9.950E-15 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  5.138E-31  1.363E-19
9.908E+03  5.326E-31  1.400E-19
9.817E+03  5.521E-31  1.438E-19
9.727E+03  5.723E-31  1.477E-19
9.638E+03  5.933E-31  1.517E-19
9.550E+03  6.150E-31  1.558E-19
9.462E+03  6.375E-31  1.600E-19
9.376E+03  6.609E-31  1.644E-19
9.290E+03  6.850E-31  1.688E-19
9.204E+03  7.101E-31  1.734E-19
9.120E+03  7.361E-31  1.781E-19
9.036E+03  7.631E-31  1.829E-19
8.954E+03  7.910E-31  1.879E-19
8.872E+03  8.198E-31  1.929E-19
8.790E+03  8.496E-31  1.981E-19
8.710E+03  8.806E-31  2.035E-19
8.630E+03  9.128E-31  2.089E-19
8.551E+03  9.461E-31  2.146E-19
8.472E+03  9.806E-31  2.204E-19
8.395E+03  1.016E-30  2.263E-19
8.318E+03  1.054E-30  2.325E-19
8.241E+03  1.092E-30  2.388E-19
8.166E+03  1.132E-30  2.452E-19
8.091E+03  1.174E-30  2.519E-19
8.017E+03  1.217E-30  2.587E-19
7.943E+03  1.261E-30  2.658E-19
7.870E+03  1.308E-30  2.730E-19
7.798E+03  1.356E-30  2.804E-19
7.727E+03  1.405E-30  2.881E-19
7.656E+03  1.457E-30  2.959E-19
7.586E+03  1.511E-30  3.040E-19
7.516E+03  1.566E-30  3.123E-19
7.447E+03  1.624E-30  3.208E-19
7.379E+03  1.684E-30  3.296E-19
7.311E+03  1.746E-30  3.386E-19
7.244E+03  1.810E-30  3.479E-19
7.178E+03  1.877E-30  3.574E-19
7.112E+03  1.946E-30  3.672E-19
7.047E+03  2.018E-30  3.773E-19
6.982E+03  2.093E-30  3.876E-19
6.918E+03  2.170E-30  3.982E-19
6.855E+03  2.250E-30  4.091E-19
6.792E+03  2.333E-30  4.204E-19
6.730E+03  2.420E-30  4.319E-19
6.668E+03  2.509E-30  4.438E-19
6.607E+03  2.602E-30  4.560E-19
6.546E+03  2.698E-30  4.686E-19
6.486E+03  2.798E-30  4.815E-19
6.427E+03  2.902E-30  4.947E-19
6.368E+03  3.010E-30  5.084E-19
6.310E+03  3.122E-30  5.224E-19
6.252E+03  3.238E-30  5.369E-19
6.194E+03  3.358E-30  5.517E-19
6.138E+03  3.483E-30  5.670E-19
6.081E+03  3.612E-30  5.827E-19
6.026E+03  3.747E-30  5.989E-19
5.970E+03  3.886E-30  6.155E-19
5.916E+03  4.031E-30  6.326E-19
5.861E+03  4.182E-30  6.502E-19
5.808E+03  4.338E-30  6.682E-19
5.754E+03  4.500E-30  6.868E-19
5.702E+03  4.668E-30  7.060E-19
5.649E+03  4.842E-30  7.256E-19
5.598E+03  5.023E-30  7.459E-19
5.546E+03  5.211E-30  7.667E-19
5.495E+03  5.406E-30  7.881E-19
5.445E+03  5.609E-30  8.101E-19
5.395E+03  5.819E-30  8.328E-19
5.346E+03  6.037E-30  8.561E-19
5.297E+03  6.264E-30  8.800E-19
5.248E+03  6.499E-30  9.047E-19
5.200E+03  6.743E-30  9.301E-19
5.152E+03  6.996E-30  9.562E-19
5.105E+03  7.259E-30  9.830E-19
5.058E+03  7.532E-30  1.011E-18
5.012E+03  7.816E-30  1.039E-18
4.966E+03  8.110E-30  1.068E-18
4.920E+03  8.415E-30  1.098E-18
4.875E+03  8.732E-30  1.129E-18
4.831E+03  9.061E-30  1.161E-18
4.786E+03  9.402E-30  1.194E-18
4.742E+03  9.757E-30  1.227E-18
4.699E+03  1.013E-29  1.262E-18
4.656E+03  1.051E-29  1.298E-18
4.613E+03  1.090E-29  1.334E-18
4.571E+03  1.132E-29  1.372E-18
4.529E+03  1.174E-29  1.411E-18
4.487E+03  1.219E-29  1.451E-18
4.446E+03  1.265E-29  1.492E-18
4.406E+03  1.313E-29  1.534E-18
4.365E+03  1.363E-29  1.578E-18
4.325E+03  1.415E-29  1.623E-18
4.285E+03  1.468E-29  1.669E-18
4.246E+03  1.524E-29  1.717E-18
4.207E+03  1.582E-29  1.765E-18
4.169E+03  1.642E-29  1.816E-18
4.130E+03  1.705E-29  1.868E-18
4.093E+03  1.769E-29  1.921E-18
4.055E+03  1.837E-29  1.976E-18
4.018E+03  1.907E-29  2.032E-18
3.981E+03  1.979E-29  2.090E-18
3.945E+03  2.055E-29  2.150E-18
3.908E+03  2.133E-29  2.211E-18
3.873E+03  2.214E-29  2.275E-18
3.837E+03  2.299E-29  2.340E-18
3.802E+03  2.387E-29  2.407E-18
3.767E+03  2.478E-29  2.476E-18
3.733E+03  2.572E-29  2.547E-18
3.698E+03  2.671E-29  2.620E-18
3.664E+03  2.773E-29  2.695E-18
3.631E+03  2.879E-29  2.773E-18
3.597E+03  2.989E-29  2.853E-18
3.565E+03  3.104E-29  2.935E-18
3.532E+03  3.223E-29  3.020E-18
3.499E+03  3.347E-29  3.107E-18
3.467E+03  3.475E-29  3.196E-18
3.436E+03  3.609E-29  3.289E-18
3.404E+03  3.748E-29  3.384E-18
3.373E+03  3.892E-29  3.482E-18
3.342E+03  4.042E-29  3.583E-18
3.311E+03  4.197E-29  3.687E-18
3.281E+03  4.359E-29  3.794E-18
3.251E+03  4.527E-29  3.904E-18
3.221E+03  4.702E-29  4.017E-18
3.192E+03  4.884E-29  4.134E-18
3.162E+03  5.072E-29  4.255E-18
3.133E+03  5.268E-29  4.379E-18
3.105E+03  5.472E-29  4.506E-18
3.076E+03  5.684E-29  4.638E-18
3.048E+03  5.904E-29  4.773E-18
3.020E+03  6.132E-29  4.912E-18
2.992E+03  6.370E-29  5.056E-18
2.965E+03  6.616E-29  5.203E-18
2.938E+03  6.871E-29  5.355E-18
2.911E+03  7.137E-29  5.511E-18
2.884E+03  7.414E-29  5.672E-18
2.858E+03  7.701E-29  5.837E-18
2.831E+03  7.999E-29  6.008E-18
2.805E+03  8.309E-29  6.184E-18
2.780E+03  8.632E-29  6.365E-18
2.754E+03  8.967E-29  6.551E-18
2.729E+03  9.315E-29  6.743E-18
2.704E+03  9.677E-29  6.941E-18
2.679E+03  1.005E-28  7.145E-18
2.655E+03  1.044E-28  7.355E-18
2.630E+03  1.085E-28  7.571E-18
2.606E+03  1.127E-28  7.794E-18
2.582E+03  1.171E-28  8.023E-18
2.559E+03  1.217E-28  8.260E-18
2.535E+03  1.264E-28  8.503E-18
2.512E+03  1.314E-28  8.754E-18
2.489E+03  1.365E-28  9.012E-18
2.466E+03  1.418E-28  9.278E-18
2.443E+03  1.474E-28  9.553E-18
2.421E+03  1.531E-28  9.835E-18
2.399E+03  1.591E-28  1.013E-17
2.377E+03  1.654E-28  1.043E-17
2.355E+03  1.718E-28  1.073E-17
