Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.434E+00 = <U> 
     mmp83 = radfield
 1.552E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.341E-27  1.125E-19 COBE-DIRBE
2.220E+00  5.807E-27  3.420E-19 COBE-DIRBE
3.530E+00  6.442E-27  6.032E-19 COBE-DIRBE
4.880E+00  6.137E-27  7.944E-19 COBE-DIRBE
1.229E+01  5.840E-26  1.904E-17 COBE-DIRBE
2.079E+01  9.613E-26  5.301E-17 COBE-DIRBE
5.599E+01  7.153E-25  1.062E-15 COBE-DIRBE
9.770E+01  8.855E-25  2.295E-15 COBE-DIRBE
1.479E+02  6.910E-25  2.711E-15 COBE-DIRBE
2.479E+02  2.754E-25  1.811E-15 COBE-DIRBE
1.200E+01  5.948E-26  1.893E-17 IRAS
2.500E+01  1.173E-25  7.779E-17 IRAS
6.000E+01  7.451E-25  1.186E-15 IRAS
1.000E+02  8.818E-25  2.339E-15 IRAS
3.550E+00  6.453E-27  6.076E-19 SST-IRAC
4.493E+00  6.223E-27  7.416E-19 SST-IRAC
5.731E+00  6.341E-27  9.640E-19 SST-IRAC
7.872E+00  3.577E-26  7.468E-18 SST-IRAC
2.368E+01  1.094E-25  6.869E-17 SST-MIPS
7.142E+01  7.918E-25  1.500E-15 SST-MIPS
1.559E+02  6.206E-25  2.566E-15 SST-MIPS
1.600E+01  5.167E-26  2.193E-17 SST-IRSPU
2.200E+01  1.099E-25  6.412E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.631E-31  4.325E-20
9.908E+03  1.690E-31  4.441E-20
9.817E+03  1.751E-31  4.559E-20
9.727E+03  1.814E-31  4.681E-20
9.638E+03  1.880E-31  4.806E-20
9.550E+03  1.948E-31  4.934E-20
9.462E+03  2.018E-31  5.066E-20
9.376E+03  2.091E-31  5.201E-20
9.290E+03  2.167E-31  5.340E-20
9.204E+03  2.245E-31  5.482E-20
9.120E+03  2.327E-31  5.629E-20
9.036E+03  2.411E-31  5.779E-20
8.954E+03  2.498E-31  5.932E-20
8.872E+03  2.587E-31  6.089E-20
8.790E+03  2.680E-31  6.250E-20
8.710E+03  2.777E-31  6.416E-20
8.630E+03  2.877E-31  6.586E-20
8.551E+03  2.981E-31  6.760E-20
8.472E+03  3.088E-31  6.940E-20
8.395E+03  3.199E-31  7.124E-20
8.318E+03  3.315E-31  7.314E-20
8.241E+03  3.435E-31  7.508E-20
8.166E+03  3.559E-31  7.708E-20
8.091E+03  3.687E-31  7.914E-20
8.017E+03  3.821E-31  8.125E-20
7.943E+03  3.959E-31  8.342E-20
7.870E+03  4.102E-31  8.565E-20
7.798E+03  4.251E-31  8.794E-20
7.727E+03  4.405E-31  9.029E-20
7.656E+03  4.565E-31  9.271E-20
7.586E+03  4.731E-31  9.519E-20
7.516E+03  4.903E-31  9.774E-20
7.447E+03  5.081E-31  1.004E-19
7.379E+03  5.265E-31  1.031E-19
7.311E+03  5.457E-31  1.058E-19
7.244E+03  5.656E-31  1.087E-19
7.178E+03  5.862E-31  1.116E-19
7.112E+03  6.075E-31  1.146E-19
7.047E+03  6.297E-31  1.177E-19
6.982E+03  6.526E-31  1.209E-19
6.918E+03  6.764E-31  1.241E-19
6.855E+03  7.010E-31  1.275E-19
6.792E+03  7.266E-31  1.309E-19
6.730E+03  7.531E-31  1.344E-19
6.668E+03  7.806E-31  1.381E-19
6.607E+03  8.091E-31  1.418E-19
6.546E+03  8.387E-31  1.456E-19
6.486E+03  8.694E-31  1.496E-19
6.427E+03  9.012E-31  1.536E-19
6.368E+03  9.342E-31  1.578E-19
6.310E+03  9.684E-31  1.621E-19
6.252E+03  1.004E-30  1.665E-19
6.194E+03  1.041E-30  1.710E-19
6.138E+03  1.079E-30  1.757E-19
6.081E+03  1.119E-30  1.804E-19
6.026E+03  1.160E-30  1.854E-19
5.970E+03  1.202E-30  1.904E-19
5.916E+03  1.247E-30  1.956E-19
5.861E+03  1.292E-30  2.009E-19
5.808E+03  1.340E-30  2.064E-19
5.754E+03  1.389E-30  2.121E-19
5.702E+03  1.441E-30  2.179E-19
5.649E+03  1.494E-30  2.239E-19
5.598E+03  1.549E-30  2.300E-19
5.546E+03  1.606E-30  2.363E-19
5.495E+03  1.666E-30  2.428E-19
5.445E+03  1.727E-30  2.494E-19
5.395E+03  1.791E-30  2.563E-19
5.346E+03  1.857E-30  2.634E-19
5.297E+03  1.926E-30  2.706E-19
5.248E+03  1.997E-30  2.781E-19
5.200E+03  2.071E-30  2.857E-19
5.152E+03  2.148E-30  2.936E-19
5.105E+03  2.228E-30  3.017E-19
5.058E+03  2.311E-30  3.100E-19
5.012E+03  2.396E-30  3.186E-19
4.966E+03  2.485E-30  3.274E-19
4.920E+03  2.578E-30  3.364E-19
4.875E+03  2.674E-30  3.457E-19
4.831E+03  2.773E-30  3.553E-19
4.786E+03  2.876E-30  3.652E-19
4.742E+03  2.983E-30  3.753E-19
4.699E+03  3.094E-30  3.857E-19
4.656E+03  3.210E-30  3.964E-19
4.613E+03  3.329E-30  4.074E-19
