Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 5.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E-01 = <U> 
     mmp83 = radfield
 2.767E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.748E-28  9.256E-21 COBE-DIRBE
2.220E+00  4.692E-28  2.763E-20 COBE-DIRBE
3.530E+00  8.039E-28  7.528E-20 COBE-DIRBE
4.880E+00  6.056E-28  7.839E-20 COBE-DIRBE
1.229E+01  7.142E-27  2.328E-18 COBE-DIRBE
2.079E+01  1.124E-26  6.201E-18 COBE-DIRBE
5.599E+01  3.269E-26  4.855E-17 COBE-DIRBE
9.770E+01  1.328E-25  3.442E-16 COBE-DIRBE
1.479E+02  2.079E-25  8.156E-16 COBE-DIRBE
2.479E+02  1.249E-25  8.211E-16 COBE-DIRBE
1.200E+01  7.063E-27  2.248E-18 IRAS
2.500E+01  1.189E-26  7.886E-18 IRAS
6.000E+01  3.888E-26  6.188E-17 IRAS
1.000E+02  1.396E-25  3.703E-16 IRAS
3.550E+00  8.585E-28  8.084E-20 SST-IRAC
4.493E+00  5.696E-28  6.789E-20 SST-IRAC
5.731E+00  1.288E-27  1.957E-19 SST-IRAC
7.872E+00  5.107E-27  1.067E-18 SST-IRAC
2.368E+01  1.141E-26  7.164E-18 SST-MIPS
7.142E+01  5.526E-26  1.047E-16 SST-MIPS
1.559E+02  2.049E-25  8.474E-16 SST-MIPS
1.600E+01  6.976E-27  2.961E-18 SST-IRSPU
2.200E+01  1.183E-26  6.903E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.018E-31  2.699E-20
9.908E+03  1.054E-31  2.771E-20
9.817E+03  1.092E-31  2.845E-20
9.727E+03  1.132E-31  2.920E-20
