Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.254E+00 = <U> 
     mmp83 = radfield
 3.238E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.264E-26  4.257E-19 COBE-DIRBE
2.220E+00  1.599E-26  9.413E-19 COBE-DIRBE
3.530E+00  1.383E-25  1.295E-17 COBE-DIRBE
4.880E+00  2.824E-25  3.656E-17 COBE-DIRBE
1.229E+01  3.765E-24  1.228E-15 COBE-DIRBE
2.079E+01  8.469E-24  4.671E-15 COBE-DIRBE
5.599E+01  1.409E-23  2.092E-14 COBE-DIRBE
9.770E+01  9.339E-24  2.420E-14 COBE-DIRBE
1.479E+02  5.724E-24  2.245E-14 COBE-DIRBE
2.479E+02  1.741E-24  1.145E-14 COBE-DIRBE
1.200E+01  3.503E-24  1.115E-15 IRAS
2.500E+01  1.069E-23  7.089E-15 IRAS
6.000E+01  1.366E-23  2.174E-14 IRAS
1.000E+02  9.121E-24  2.419E-14 IRAS
3.550E+00  1.557E-25  1.467E-17 SST-IRAC
4.493E+00  1.886E-25  2.248E-17 SST-IRAC
5.731E+00  9.661E-25  1.469E-16 SST-IRAC
7.872E+00  3.083E-24  6.437E-16 SST-IRAC
2.368E+01  1.009E-23  6.339E-15 SST-MIPS
7.142E+01  1.082E-23  2.050E-14 SST-MIPS
1.559E+02  4.924E-24  2.036E-14 SST-MIPS
1.600E+01  5.186E-24  2.201E-15 SST-IRSPU
2.200E+01  9.801E-24  5.720E-15 SST-IRSPU
7.500E+01  9.337E-24  1.858E-14 Herschel-PACS
1.100E+02  6.568E-24  1.916E-14 Herschel-PACS
1.700E+02  3.750E-24  1.691E-14 Herschel-PACS
2.500E+02  1.485E-24  9.851E-15 Herschel-SPIRE
3.600E+02  4.351E-25  4.155E-15 Herschel-SPIRE
5.200E+02  1.100E-25  1.517E-15 Herschel-SPIRE
2.400E+00  2.065E-26  1.314E-18 Akari IRC NIR N2
3.200E+00  1.001E-25  8.496E-18 Akari IRC NIR N3
4.100E+00  1.809E-25  1.968E-17 Akari IRC NIR N4
7.000E+00  3.007E-24  5.583E-16 Akari IRC MIR-S S7
9.000E+00  3.084E-24  7.362E-16 Akari IRC MIR-S S9W
1.100E+01  3.304E-24  9.639E-16 Akari IRC MIR-S S11
1.500E+01  5.480E-24  2.180E-15 Akari IRC MIR-L L15
1.800E+01  7.474E-24  3.568E-15 Akari IRC MIR-L L18W
2.400E+01  9.863E-24  6.279E-15 Akari IRC MIR-L L24
6.500E+01  1.241E-23  2.140E-14 Akari FIS N60
8.000E+01  1.038E-23  2.202E-14 Akari FIS WIDE-S
1.400E+02  5.721E-24  2.125E-14 Akari FIS WIDE-L
1.600E+02  4.721E-24  2.004E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  5.826E-31  1.545E-19
9.908E+03  6.040E-31  1.587E-19
9.817E+03  6.261E-31  1.630E-19
9.727E+03  6.490E-31  1.675E-19
9.638E+03  6.728E-31  1.720E-19
9.550E+03  6.975E-31  1.767E-19
9.462E+03  7.230E-31  1.815E-19
9.376E+03  7.495E-31  1.864E-19
9.290E+03  7.770E-31  1.915E-19
9.204E+03  8.055E-31  1.967E-19
9.120E+03  8.350E-31  2.020E-19
9.036E+03  8.657E-31  2.075E-19
8.954E+03  8.973E-31  2.131E-19
8.872E+03  9.300E-31  2.189E-19
8.790E+03  9.640E-31  2.248E-19
8.710E+03  9.992E-31  2.308E-19
8.630E+03  1.036E-30  2.371E-19
8.551E+03  1.074E-30  2.435E-19
8.472E+03  1.113E-30  2.501E-19
8.395E+03  1.154E-30  2.569E-19
8.318E+03  1.196E-30  2.638E-19
8.241E+03  1.240E-30  2.710E-19
8.166E+03  1.285E-30  2.783E-19
8.091E+03  1.332E-30  2.859E-19
8.017E+03  1.381E-30  2.937E-19
7.943E+03  1.432E-30  3.017E-19
7.870E+03  1.484E-30  3.099E-19
7.798E+03  1.539E-30  3.183E-19
7.727E+03  1.596E-30  3.270E-19
7.656E+03  1.654E-30  3.360E-19
7.586E+03  1.715E-30  3.451E-19
7.516E+03  1.778E-30  3.546E-19
7.447E+03  1.844E-30  3.643E-19
7.379E+03  1.912E-30  3.743E-19
7.311E+03  1.983E-30  3.845E-19
7.244E+03  2.056E-30  3.951E-19
7.178E+03  2.132E-30  4.059E-19
7.112E+03  2.211E-30  4.171E-19
7.047E+03  2.293E-30  4.285E-19
6.982E+03  2.377E-30  4.403E-19
6.918E+03  2.465E-30  4.524E-19
6.855E+03  2.556E-30  4.648E-19
6.792E+03  2.651E-30  4.776E-19
6.730E+03  2.749E-30  4.908E-19
6.668E+03  2.851E-30  5.043E-19
6.607E+03  2.957E-30  5.182E-19
6.546E+03  3.067E-30  5.325E-19
6.486E+03  3.180E-30  5.472E-19
6.427E+03  3.299E-30  5.623E-19
6.368E+03  3.421E-30  5.779E-19
6.310E+03  3.548E-30  5.939E-19
6.252E+03  3.680E-30  6.103E-19
6.194E+03  3.817E-30  6.273E-19
6.138E+03  3.960E-30  6.447E-19
6.081E+03  4.107E-30  6.626E-19
6.026E+03  4.261E-30  6.810E-19
5.970E+03  4.420E-30  6.999E-19
5.916E+03  4.585E-30  7.194E-19
5.861E+03  4.756E-30  7.395E-19
5.808E+03  4.934E-30  7.601E-19
5.754E+03  5.118E-30  7.813E-19
5.702E+03  5.310E-30  8.031E-19
5.649E+03  5.509E-30  8.255E-19
5.598E+03  5.715E-30  8.486E-19
5.546E+03  5.930E-30  8.724E-19
5.495E+03  6.152E-30  8.968E-19
5.445E+03  6.383E-30  9.219E-19
5.395E+03  6.623E-30  9.478E-19
5.346E+03  6.872E-30  9.744E-19
5.297E+03  7.130E-30  1.002E-18
5.248E+03  7.398E-30  1.030E-18
5.200E+03  7.676E-30  1.059E-18
5.152E+03  7.966E-30  1.089E-18
5.105E+03  8.266E-30  1.119E-18
5.058E+03  8.577E-30  1.151E-18
5.012E+03  8.901E-30  1.183E-18
4.966E+03  9.236E-30  1.217E-18
4.920E+03  9.585E-30  1.251E-18
4.875E+03  9.946E-30  1.286E-18
4.831E+03  1.032E-29  1.323E-18
4.786E+03  1.071E-29  1.360E-18
4.742E+03  1.112E-29  1.398E-18
4.699E+03  1.154E-29  1.438E-18
4.656E+03  1.197E-29  1.479E-18
4.613E+03  1.243E-29  1.521E-18
4.571E+03  1.290E-29  1.564E-18
4.529E+03  1.339E-29  1.608E-18
4.487E+03  1.390E-29  1.654E-18
4.446E+03  1.442E-29  1.701E-18
4.406E+03  1.497E-29  1.750E-18
4.365E+03  1.554E-29  1.800E-18
4.325E+03  1.613E-29  1.851E-18
4.285E+03  1.675E-29  1.904E-18
4.246E+03  1.738E-29  1.958E-18
4.207E+03  1.805E-29  2.014E-18
4.169E+03  1.873E-29  2.072E-18
4.130E+03  1.945E-29  2.131E-18
4.093E+03  2.019E-29  2.192E-18
4.055E+03  2.096E-29  2.255E-18
4.018E+03  2.176E-29  2.320E-18
3.981E+03  2.259E-29  2.386E-18
3.945E+03  2.346E-29  2.454E-18
3.908E+03  2.435E-29  2.525E-18
3.873E+03  2.529E-29  2.597E-18
3.837E+03  2.625E-29  2.672E-18
3.802E+03  2.726E-29  2.749E-18
3.767E+03  2.830E-29  2.828E-18
3.733E+03  2.939E-29  2.910E-18
3.698E+03  3.051E-29  2.993E-18
3.664E+03  3.169E-29  3.080E-18
3.631E+03  3.290E-29  3.169E-18
3.597E+03  3.417E-29  3.261E-18
3.565E+03  3.548E-29  3.355E-18
3.532E+03  3.685E-29  3.452E-18
3.499E+03  3.827E-29  3.552E-18
3.467E+03  3.974E-29  3.655E-18
3.436E+03  4.127E-29  3.761E-18
3.404E+03  4.287E-29  3.871E-18
3.373E+03  4.452E-29  3.983E-18
3.342E+03  4.624E-29  4.099E-18
3.311E+03  4.803E-29  4.219E-18
3.281E+03  4.989E-29  4.342E-18
3.251E+03  5.182E-29  4.468E-18
3.221E+03  5.383E-29  4.599E-18
3.192E+03  5.591E-29  4.733E-18
3.162E+03  5.808E-29  4.872E-18
3.133E+03  6.033E-29  5.014E-18
3.105E+03  6.267E-29  5.161E-18
3.076E+03  6.511E-29  5.313E-18
3.048E+03  6.764E-29  5.468E-18
3.020E+03  7.027E-29  5.629E-18
2.992E+03  7.300E-29  5.794E-18
2.965E+03  7.583E-29  5.964E-18
2.938E+03  7.877E-29  6.138E-18
2.911E+03  8.183E-29  6.318E-18
2.884E+03  8.502E-29  6.504E-18
2.858E+03  8.832E-29  6.695E-18
2.831E+03  9.176E-29  6.892E-18
2.805E+03  9.533E-29  7.094E-18
2.780E+03  9.905E-29  7.303E-18
2.754E+03  1.029E-28  7.518E-18
2.729E+03  1.069E-28  7.740E-18
2.704E+03  1.111E-28  7.969E-18
2.679E+03  1.154E-28  8.204E-18
2.655E+03  1.200E-28  8.446E-18
2.630E+03  1.246E-28  8.696E-18
2.606E+03  1.295E-28  8.954E-18
2.582E+03  1.346E-28  9.219E-18
2.559E+03  1.399E-28  9.492E-18
2.535E+03  1.453E-28  9.774E-18
2.512E+03  1.510E-28  1.006E-17
2.489E+03  1.570E-28  1.036E-17
2.466E+03  1.631E-28  1.067E-17
2.443E+03  1.695E-28  1.099E-17
2.421E+03  1.762E-28  1.132E-17
2.399E+03  1.831E-28  1.165E-17
2.377E+03  1.903E-28  1.200E-17
2.355E+03  1.978E-28  1.236E-17
2.333E+03  2.056E-28  1.273E-17
2.312E+03  2.137E-28  1.311E-17
2.291E+03  2.221E-28  1.350E-17
2.270E+03  2.309E-28  1.390E-17
2.249E+03  2.400E-28  1.432E-17
2.228E+03  2.494E-28  1.474E-17
2.208E+03  2.593E-28  1.519E-17
2.188E+03  2.695E-28  1.564E-17
2.168E+03  2.802E-28  1.611E-17
2.148E+03  2.912E-28  1.659E-17
2.128E+03  3.027E-28  1.709E-17
2.109E+03  3.147E-28  1.760E-17
2.089E+03  3.271E-28  1.813E-17
2.070E+03  3.401E-28  1.867E-17
2.051E+03  3.535E-28  1.924E-17
2.032E+03  3.675E-28  1.981E-17
2.014E+03  3.821E-28  2.041E-17
1.995E+03  3.972E-28  2.102E-17
1.977E+03  4.129E-28  2.165E-17
1.959E+03  4.293E-28  2.231E-17
1.941E+03  4.463E-28  2.298E-17
1.923E+03  4.640E-28  2.367E-17
1.905E+03  4.824E-28  2.438E-17
1.888E+03  5.015E-28  2.511E-17
