Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.321E+02 = <U> 
     mmp83 = radfield
 8.409E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.838E-25  6.193E-18 COBE-DIRBE
2.220E+00  3.163E-25  1.863E-17 COBE-DIRBE
3.530E+00  3.502E-25  3.279E-17 COBE-DIRBE
4.880E+00  3.339E-25  4.323E-17 COBE-DIRBE
1.229E+01  5.219E-24  1.701E-15 COBE-DIRBE
2.079E+01  2.438E-23  1.345E-14 COBE-DIRBE
5.599E+01  4.856E-23  7.212E-14 COBE-DIRBE
9.770E+01  2.566E-23  6.651E-14 COBE-DIRBE
1.479E+02  1.014E-23  3.977E-14 COBE-DIRBE
2.479E+02  1.945E-24  1.279E-14 COBE-DIRBE
1.200E+01  4.377E-24  1.393E-15 IRAS
2.500E+01  3.039E-23  2.015E-14 IRAS
6.000E+01  4.660E-23  7.416E-14 IRAS
1.000E+02  2.443E-23  6.480E-14 IRAS
3.550E+00  3.508E-25  3.303E-17 SST-IRAC
4.493E+00  3.385E-25  4.034E-17 SST-IRAC
5.731E+00  3.459E-25  5.258E-17 SST-IRAC
7.872E+00  2.037E-24  4.253E-16 SST-IRAC
2.368E+01  3.007E-23  1.889E-14 SST-MIPS
7.142E+01  3.713E-23  7.033E-14 SST-MIPS
1.559E+02  7.894E-24  3.265E-14 SST-MIPS
1.600E+01  9.266E-24  3.932E-15 SST-IRSPU
2.200E+01  2.934E-23  1.712E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.235E-31  8.582E-20
9.908E+03  3.353E-31  8.813E-20
9.817E+03  3.475E-31  9.050E-20
9.727E+03  3.602E-31  9.294E-20
9.638E+03  3.733E-31  9.544E-20
9.550E+03  3.869E-31  9.800E-20
9.462E+03  4.010E-31  1.006E-19
9.376E+03  4.155E-31  1.033E-19
9.290E+03  4.307E-31  1.061E-19
9.204E+03  4.463E-31  1.090E-19
9.120E+03  4.626E-31  1.119E-19
9.036E+03  4.794E-31  1.149E-19
8.954E+03  4.968E-31  1.180E-19
8.872E+03  5.148E-31  1.211E-19
8.790E+03  5.334E-31  1.244E-19
8.710E+03  5.527E-31  1.277E-19
8.630E+03  5.728E-31  1.311E-19
8.551E+03  5.935E-31  1.346E-19
8.472E+03  6.151E-31  1.382E-19
8.395E+03  6.374E-31  1.419E-19
8.318E+03  6.606E-31  1.457E-19
8.241E+03  6.846E-31  1.497E-19
8.166E+03  7.095E-31  1.537E-19
8.091E+03  7.353E-31  1.578E-19
8.017E+03  7.621E-31  1.621E-19
7.943E+03  7.899E-31  1.664E-19
7.870E+03  8.187E-31  1.709E-19
7.798E+03  8.486E-31  1.755E-19
7.727E+03  8.796E-31  1.803E-19
7.656E+03  9.118E-31  1.852E-19
7.586E+03  9.451E-31  1.902E-19
7.516E+03  9.797E-31  1.953E-19
7.447E+03  1.016E-30  2.006E-19
7.379E+03  1.053E-30  2.061E-19
7.311E+03  1.091E-30  2.117E-19
7.244E+03  1.131E-30  2.174E-19
7.178E+03  1.173E-30  2.233E-19
7.112E+03  1.216E-30  2.294E-19
7.047E+03  1.261E-30  2.357E-19
6.982E+03  1.307E-30  2.421E-19
6.918E+03  1.355E-30  2.487E-19
6.855E+03  1.405E-30  2.554E-19
6.792E+03  1.456E-30  2.624E-19
6.730E+03  1.510E-30  2.696E-19
6.668E+03  1.566E-30  2.769E-19
6.607E+03  1.623E-30  2.845E-19
6.546E+03  1.683E-30  2.923E-19
6.486E+03  1.745E-30  3.003E-19
6.427E+03  1.810E-30  3.085E-19
6.368E+03  1.877E-30  3.170E-19
6.310E+03  1.946E-30  3.257E-19
6.252E+03  2.018E-30  3.347E-19
6.194E+03  2.093E-30  3.439E-19
6.138E+03  2.170E-30  3.533E-19
6.081E+03  2.251E-30  3.631E-19
6.026E+03  2.334E-30  3.731E-19
5.970E+03  2.421E-30  3.834E-19
5.916E+03  2.511E-30  3.940E-19
5.861E+03  2.604E-30  4.049E-19
5.808E+03  2.701E-30  4.161E-19
5.754E+03  2.802E-30  4.276E-19
5.702E+03  2.906E-30  4.395E-19
5.649E+03  3.014E-30  4.517E-19
5.598E+03  3.127E-30  4.643E-19
5.546E+03  3.243E-30  4.772E-19
5.495E+03  3.364E-30  4.904E-19
5.445E+03  3.490E-30  5.041E-19
5.395E+03  3.621E-30  5.182E-19
5.346E+03  3.756E-30  5.326E-19
5.297E+03  3.897E-30  5.475E-19
5.248E+03  4.043E-30  5.628E-19
5.200E+03  4.194E-30  5.785E-19
5.152E+03  4.352E-30  5.947E-19
5.105E+03  4.515E-30  6.114E-19
5.058E+03  4.684E-30  6.285E-19
5.012E+03  4.860E-30  6.462E-19
4.966E+03  5.043E-30  6.643E-19
4.920E+03  5.233E-30  6.829E-19
4.875E+03  5.429E-30  7.021E-19
4.831E+03  5.634E-30  7.219E-19
4.786E+03  5.846E-30  7.422E-19
4.742E+03  6.066E-30  7.631E-19
4.699E+03  6.295E-30  7.846E-19
4.656E+03  6.533E-30  8.068E-19
4.613E+03  6.779E-30  8.296E-19
4.571E+03  7.036E-30  8.530E-19
4.529E+03  7.302E-30  8.772E-19
4.487E+03  7.578E-30  9.021E-19
4.446E+03  7.865E-30  9.277E-19
4.406E+03  8.163E-30  9.540E-19
4.365E+03  8.473E-30  9.811E-19
4.325E+03  8.795E-30  1.009E-18
