Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+01 1.500E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E+01 = <U> 
     mmp83 = radfield
 9.564E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.075E-26  6.990E-19 COBE-DIRBE
2.220E+00  3.588E-26  2.113E-18 COBE-DIRBE
3.530E+00  3.975E-26  3.722E-18 COBE-DIRBE
4.880E+00  3.786E-26  4.901E-18 COBE-DIRBE
1.229E+01  3.584E-25  1.168E-16 COBE-DIRBE
2.079E+01  5.004E-25  2.760E-16 COBE-DIRBE
5.599E+01  4.196E-24  6.232E-15 COBE-DIRBE
9.770E+01  7.309E-24  1.894E-14 COBE-DIRBE
1.479E+02  4.518E-24  1.772E-14 COBE-DIRBE
2.479E+02  1.152E-24  7.575E-15 COBE-DIRBE
1.200E+01  3.660E-25  1.165E-16 IRAS
2.500E+01  5.256E-25  3.486E-16 IRAS
6.000E+01  4.755E-24  7.568E-15 IRAS
1.000E+02  7.259E-24  1.926E-14 IRAS
3.550E+00  3.982E-26  3.750E-18 SST-IRAC
4.493E+00  3.840E-26  4.576E-18 SST-IRAC
5.731E+00  3.912E-26  5.947E-18 SST-IRAC
7.872E+00  2.204E-25  4.603E-17 SST-IRAC
2.368E+01  5.027E-25  3.157E-16 SST-MIPS
7.142E+01  6.036E-24  1.144E-14 SST-MIPS
1.559E+02  3.791E-24  1.568E-14 SST-MIPS
1.600E+01  3.044E-25  1.292E-16 SST-IRSPU
2.200E+01  5.290E-25  3.087E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.640E-31  7.003E-20
9.908E+03  2.736E-31  7.191E-20
9.817E+03  2.835E-31  7.384E-20
9.727E+03  2.938E-31  7.582E-20
9.638E+03  3.045E-31  7.786E-20
9.550E+03  3.156E-31  7.995E-20
9.462E+03  3.271E-31  8.209E-20
9.376E+03  3.390E-31  8.430E-20
9.290E+03  3.513E-31  8.656E-20
9.204E+03  3.641E-31  8.889E-20
9.120E+03  3.773E-31  9.127E-20
9.036E+03  3.910E-31  9.372E-20
8.954E+03  4.052E-31  9.623E-20
8.872E+03  4.198E-31  9.879E-20
8.790E+03  4.350E-31  1.014E-19
8.710E+03  4.507E-31  1.041E-19
8.630E+03  4.670E-31  1.069E-19
8.551E+03  4.839E-31  1.098E-19
8.472E+03  5.015E-31  1.127E-19
8.395E+03  5.197E-31  1.157E-19
8.318E+03  5.385E-31  1.188E-19
8.241E+03  5.581E-31  1.220E-19
8.166E+03  5.783E-31  1.253E-19
8.091E+03  5.994E-31  1.286E-19
8.017E+03  6.212E-31  1.321E-19
7.943E+03  6.438E-31  1.356E-19
7.870E+03  6.672E-31  1.393E-19
7.798E+03  6.915E-31  1.431E-19
7.727E+03  7.168E-31  1.469E-19
7.656E+03  7.429E-31  1.509E-19
7.586E+03  7.701E-31  1.549E-19
7.516E+03  7.982E-31  1.591E-19
7.447E+03  8.274E-31  1.634E-19
7.379E+03  8.576E-31  1.679E-19
7.311E+03  8.890E-31  1.724E-19
7.244E+03  9.216E-31  1.771E-19
7.178E+03  9.554E-31  1.819E-19
7.112E+03  9.904E-31  1.868E-19
7.047E+03  1.027E-30  1.919E-19
6.982E+03  1.064E-30  1.971E-19
6.918E+03  1.103E-30  2.025E-19
6.855E+03  1.144E-30  2.080E-19
6.792E+03  1.186E-30  2.137E-19
6.730E+03  1.229E-30  2.195E-19
6.668E+03  1.275E-30  2.255E-19
6.607E+03  1.322E-30  2.316E-19
