Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+00 2.500E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.500E+00 = <U> 
     mmp83 = radfield
 2.359E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.297E-27  1.448E-19 COBE-DIRBE
2.220E+00  5.656E-27  3.331E-19 COBE-DIRBE
3.530E+00  2.340E-26  2.191E-18 COBE-DIRBE
4.880E+00  1.076E-26  1.393E-18 COBE-DIRBE
1.229E+01  1.258E-25  4.102E-17 COBE-DIRBE
2.079E+01  1.542E-25  8.502E-17 COBE-DIRBE
5.599E+01  6.046E-25  8.979E-16 COBE-DIRBE
9.770E+01  1.538E-24  3.986E-15 COBE-DIRBE
1.479E+02  1.439E-24  5.643E-15 COBE-DIRBE
2.479E+02  5.345E-25  3.514E-15 COBE-DIRBE
1.200E+01  1.243E-25  3.957E-17 IRAS
2.500E+01  1.539E-25  1.021E-16 IRAS
6.000E+01  7.017E-25  1.117E-15 IRAS
1.000E+02  1.567E-24  4.156E-15 IRAS
3.550E+00  2.686E-26  2.529E-18 SST-IRAC
4.493E+00  8.421E-27  1.004E-18 SST-IRAC
5.731E+00  5.094E-26  7.744E-18 SST-IRAC
7.872E+00  1.380E-25  2.881E-17 SST-IRAC
2.368E+01  1.426E-25  8.958E-17 SST-MIPS
7.142E+01  9.334E-25  1.768E-15 SST-MIPS
1.559E+02  1.305E-24  5.399E-15 SST-MIPS
1.600E+01  1.236E-25  5.247E-17 SST-IRSPU
2.200E+01  1.485E-25  8.665E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
