Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+00 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.074E+01 = <U> 
     mmp83 = radfield
 1.955E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.598E-26  1.212E-18 COBE-DIRBE
2.220E+00  4.718E-26  2.778E-18 COBE-DIRBE
3.530E+00  1.951E-25  1.827E-17 COBE-DIRBE
4.880E+00  9.053E-26  1.172E-17 COBE-DIRBE
1.229E+01  1.379E-24  4.496E-16 COBE-DIRBE
2.079E+01  2.899E-24  1.599E-15 COBE-DIRBE
5.599E+01  1.112E-23  1.652E-14 COBE-DIRBE
9.770E+01  7.905E-24  2.049E-14 COBE-DIRBE
1.479E+02  4.083E-24  1.602E-14 COBE-DIRBE
2.479E+02  1.020E-24  6.707E-15 COBE-DIRBE
1.200E+01  1.307E-24  4.161E-16 IRAS
2.500E+01  3.806E-24  2.524E-15 IRAS
6.000E+01  1.091E-23  1.737E-14 IRAS
1.000E+02  7.666E-24  2.034E-14 IRAS
3.550E+00  2.239E-25  2.108E-17 SST-IRAC
4.493E+00  7.053E-26  8.405E-18 SST-IRAC
5.731E+00  4.446E-25  6.758E-17 SST-IRAC
7.872E+00  1.348E-24  2.815E-16 SST-IRAC
2.368E+01  3.529E-24  2.217E-15 SST-MIPS
7.142E+01  9.492E-24  1.798E-14 SST-MIPS
1.559E+02  3.373E-24  1.395E-14 SST-MIPS
1.600E+01  1.622E-24  6.886E-16 SST-IRSPU
2.200E+01  3.380E-24  1.972E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.610E-31  6.923E-20
