Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.502E+02 = <U> 
     mmp83 = radfield
 1.415E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.608E-25  8.784E-18 COBE-DIRBE
2.220E+00  3.419E-25  2.013E-17 COBE-DIRBE
3.530E+00  1.415E-24  1.325E-16 COBE-DIRBE
4.880E+00  6.588E-25  8.528E-17 COBE-DIRBE
1.229E+01  1.087E-23  3.543E-15 COBE-DIRBE
2.079E+01  2.529E-23  1.395E-14 COBE-DIRBE
5.599E+01  8.968E-23  1.332E-13 COBE-DIRBE
9.770E+01  4.232E-23  1.097E-13 COBE-DIRBE
1.479E+02  1.513E-23  5.934E-14 COBE-DIRBE
2.479E+02  2.646E-24  1.740E-14 COBE-DIRBE
1.200E+01  1.020E-23  3.247E-15 IRAS
2.500E+01  3.430E-23  2.275E-14 IRAS
6.000E+01  8.526E-23  1.357E-13 IRAS
1.000E+02  3.998E-23  1.061E-13 IRAS
3.550E+00  1.623E-24  1.529E-16 SST-IRAC
4.493E+00  5.123E-25  6.106E-17 SST-IRAC
5.731E+00  3.279E-24  4.984E-16 SST-IRAC
7.872E+00  1.032E-23  2.155E-15 SST-IRAC
2.368E+01  3.183E-23  1.999E-14 SST-MIPS
7.142E+01  6.591E-23  1.249E-13 SST-MIPS
1.559E+02  1.153E-23  4.769E-14 SST-MIPS
1.600E+01  1.329E-23  5.640E-15 SST-IRSPU
2.200E+01  3.020E-23  1.762E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.862E-31  1.025E-19
9.908E+03  4.004E-31  1.052E-19
9.817E+03  4.150E-31  1.081E-19
9.727E+03  4.302E-31  1.110E-19
9.638E+03  4.459E-31  1.140E-19
9.550E+03  4.622E-31  1.171E-19
9.462E+03  4.791E-31  1.202E-19
9.376E+03  4.966E-31  1.235E-19
9.290E+03  5.148E-31  1.268E-19
9.204E+03  5.336E-31  1.303E-19
9.120E+03  5.531E-31  1.338E-19
9.036E+03  5.733E-31  1.374E-19
8.954E+03  5.942E-31  1.411E-19
8.872E+03  6.158E-31  1.449E-19
8.790E+03  6.382E-31  1.488E-19
8.710E+03  6.614E-31  1.528E-19
8.630E+03  6.855E-31  1.569E-19
8.551E+03  7.105E-31  1.611E-19
8.472E+03  7.364E-31  1.655E-19
8.395E+03  7.633E-31  1.700E-19
8.318E+03  7.911E-31  1.745E-19
8.241E+03  8.200E-31  1.793E-19
8.166E+03  8.500E-31  1.841E-19
8.091E+03  8.811E-31  1.891E-19
8.017E+03  9.133E-31  1.942E-19
7.943E+03  9.468E-31  1.995E-19
7.870E+03  9.815E-31  2.049E-19
7.798E+03  1.017E-30  2.105E-19
7.727E+03  1.055E-30  2.162E-19
7.656E+03  1.094E-30  2.221E-19
7.586E+03  1.134E-30  2.281E-19
7.516E+03  1.175E-30  2.343E-19
7.447E+03  1.219E-30  2.407E-19
7.379E+03  1.263E-30  2.473E-19
7.311E+03  1.310E-30  2.541E-19
7.244E+03  1.358E-30  2.610E-19
7.178E+03  1.408E-30  2.681E-19
7.112E+03  1.460E-30  2.755E-19
7.047E+03  1.514E-30  2.830E-19
6.982E+03  1.570E-30  2.908E-19
6.918E+03  1.628E-30  2.987E-19
6.855E+03  1.688E-30  3.069E-19
6.792E+03  1.750E-30  3.153E-19
6.730E+03  1.815E-30  3.240E-19
6.668E+03  1.882E-30  3.329E-19
6.607E+03  1.952E-30  3.420E-19
6.546E+03  2.024E-30  3.515E-19
6.486E+03  2.099E-30  3.611E-19
6.427E+03  2.177E-30  3.711E-19
6.368E+03  2.257E-30  3.813E-19
6.310E+03  2.341E-30  3.918E-19
6.252E+03  2.428E-30  4.027E-19
6.194E+03  2.518E-30  4.138E-19
6.138E+03  2.612E-30  4.253E-19
6.081E+03  2.709E-30  4.370E-19
6.026E+03  2.810E-30  4.492E-19
5.970E+03  2.915E-30  4.616E-19
5.916E+03  3.024E-30  4.744E-19
5.861E+03  3.136E-30  4.876E-19
5.808E+03  3.253E-30  5.012E-19
5.754E+03  3.375E-30  5.151E-19
5.702E+03  3.501E-30  5.295E-19
5.649E+03  3.632E-30  5.443E-19
5.598E+03  3.768E-30  5.594E-19
5.546E+03  3.909E-30  5.751E-19
5.495E+03  4.055E-30  5.911E-19
5.445E+03  4.207E-30  6.077E-19
5.395E+03  4.365E-30  6.247E-19
5.346E+03  4.529E-30  6.422E-19
5.297E+03  4.699E-30  6.602E-19
5.248E+03  4.875E-30  6.787E-19
5.200E+03  5.059E-30  6.977E-19
5.152E+03  5.249E-30  7.173E-19
5.105E+03  5.446E-30  7.375E-19
5.058E+03  5.651E-30  7.583E-19
5.012E+03  5.864E-30  7.796E-19
4.966E+03  6.085E-30  8.016E-19
4.920E+03  6.314E-30  8.241E-19
4.875E+03  6.552E-30  8.474E-19
4.831E+03  6.800E-30  8.713E-19
4.786E+03  7.056E-30  8.959E-19
4.742E+03  7.323E-30  9.212E-19
4.699E+03  7.600E-30  9.472E-19
4.656E+03  7.887E-30  9.741E-19
4.613E+03  8.186E-30  1.002E-18
4.571E+03  8.496E-30  1.030E-18
4.529E+03  8.818E-30  1.059E-18
4.487E+03  9.152E-30  1.089E-18
4.446E+03  9.499E-30  1.120E-18
4.406E+03  9.860E-30  1.152E-18
4.365E+03  1.023E-29  1.185E-18
4.325E+03  1.062E-29  1.219E-18
4.285E+03  1.103E-29  1.254E-18
4.246E+03  1.145E-29  1.289E-18
4.207E+03  1.188E-29  1.326E-18
4.169E+03  1.234E-29  1.364E-18
4.130E+03  1.281E-29  1.403E-18
4.093E+03  1.330E-29  1.443E-18
4.055E+03  1.380E-29  1.485E-18
4.018E+03  1.433E-29  1.527E-18
3.981E+03  1.488E-29  1.571E-18
3.945E+03  1.545E-29  1.616E-18
3.908E+03  1.604E-29  1.663E-18
3.873E+03  1.665E-29  1.710E-18
3.837E+03  1.729E-29  1.760E-18
3.802E+03  1.795E-29  1.810E-18
3.767E+03  1.864E-29  1.862E-18
3.733E+03  1.935E-29  1.916E-18
3.698E+03  2.010E-29  1.971E-18
3.664E+03  2.087E-29  2.028E-18
3.631E+03  2.167E-29  2.087E-18
3.597E+03  2.250E-29  2.147E-18
3.565E+03  2.337E-29  2.210E-18
3.532E+03  2.427E-29  2.274E-18
3.499E+03  2.521E-29  2.340E-18
3.467E+03  2.618E-29  2.408E-18
3.436E+03  2.719E-29  2.478E-18
3.404E+03  2.824E-29  2.550E-18
3.373E+03  2.933E-29  2.624E-18
3.342E+03  3.047E-29  2.701E-18
3.311E+03  3.164E-29  2.780E-18
3.281E+03  3.287E-29  2.861E-18
3.251E+03  3.415E-29  2.944E-18
3.221E+03  3.547E-29  3.031E-18
3.192E+03  3.685E-29  3.119E-18
3.162E+03  3.828E-29  3.211E-18
3.133E+03  3.977E-29  3.305E-18
3.105E+03  4.131E-29  3.402E-18
3.076E+03  4.292E-29  3.502E-18
3.048E+03  4.459E-29  3.605E-18
3.020E+03  4.633E-29  3.711E-18
2.992E+03  4.813E-29  3.821E-18
2.965E+03  5.001E-29  3.933E-18
2.938E+03  5.195E-29  4.048E-18
2.911E+03  5.397E-29  4.167E-18
2.884E+03  5.608E-29  4.290E-18
2.858E+03  5.827E-29  4.416E-18
2.831E+03  6.054E-29  4.547E-18
2.805E+03  6.290E-29  4.681E-18
2.780E+03  6.536E-29  4.819E-18
2.754E+03  6.792E-29  4.962E-18
2.729E+03  7.058E-29  5.109E-18
2.704E+03  7.334E-29  5.260E-18
2.679E+03  7.622E-29  5.416E-18
2.655E+03  7.920E-29  5.577E-18
2.630E+03  8.231E-29  5.743E-18
2.606E+03  8.555E-29  5.914E-18
2.582E+03  8.891E-29  6.090E-18
2.559E+03  9.241E-29  6.271E-18
2.535E+03  9.604E-29  6.459E-18
2.512E+03  9.982E-29  6.651E-18
2.489E+03  1.038E-28  6.850E-18
2.466E+03  1.079E-28  7.055E-18
2.443E+03  1.121E-28  7.266E-18
2.421E+03  1.165E-28  7.484E-18
2.399E+03  1.211E-28  7.708E-18
2.377E+03  1.259E-28  7.939E-18
2.355E+03  1.309E-28  8.178E-18
2.333E+03  1.361E-28  8.423E-18
2.312E+03  1.415E-28  8.677E-18
2.291E+03  1.471E-28  8.938E-18
2.270E+03  1.529E-28  9.207E-18
2.249E+03  1.590E-28  9.485E-18
2.228E+03  1.653E-28  9.771E-18
2.208E+03  1.719E-28  1.007E-17
2.188E+03  1.787E-28  1.037E-17
2.168E+03  1.858E-28  1.068E-17
2.148E+03  1.932E-28  1.101E-17
2.128E+03  2.009E-28  1.134E-17
2.109E+03  2.089E-28  1.168E-17
2.089E+03  2.172E-28  1.204E-17
2.070E+03  2.259E-28  1.240E-17
2.051E+03  2.349E-28  1.278E-17
2.032E+03  2.442E-28  1.317E-17
2.014E+03  2.540E-28  1.357E-17
1.995E+03  2.641E-28  1.398E-17
1.977E+03  2.747E-28  1.440E-17
1.959E+03  2.856E-28  1.484E-17
1.941E+03  2.970E-28  1.529E-17
1.923E+03  3.089E-28  1.576E-17
1.905E+03  3.213E-28  1.624E-17
1.888E+03  3.341E-28  1.673E-17
1.871E+03  3.475E-28  1.724E-17
1.854E+03  3.615E-28  1.777E-17
1.837E+03  3.759E-28  1.831E-17
1.820E+03  3.910E-28  1.887E-17
1.803E+03  4.067E-28  1.945E-17
1.786E+03  4.230E-28  2.005E-17
1.770E+03  4.400E-28  2.066E-17
1.754E+03  4.577E-28  2.129E-17
1.738E+03  4.761E-28  2.195E-17
1.722E+03  4.952E-28  2.262E-17
1.706E+03  5.151E-28  2.331E-17
1.690E+03  5.359E-28  2.403E-17
1.675E+03  5.574E-28  2.477E-17
1.660E+03  5.799E-28  2.553E-17
1.644E+03  6.032E-28  2.631E-17
1.629E+03  6.275E-28  2.712E-17
1.614E+03  6.528E-28  2.796E-17
1.600E+03  6.791E-28  2.882E-17
1.585E+03  7.065E-28  2.970E-17
1.570E+03  7.350E-28  3.062E-17
1.556E+03  7.647E-28  3.156E-17
1.542E+03  7.955E-28  3.253E-17
1.528E+03  8.276E-28  3.354E-17
1.514E+03  8.611E-28  3.457E-17
1.500E+03  8.958E-28  3.564E-17
1.486E+03  9.320E-28  3.674E-17
1.472E+03  9.697E-28  3.787E-17
1.459E+03  1.009E-27  3.904E-17
1.445E+03  1.050E-27  4.025E-17
1.432E+03  1.092E-27  4.150E-17
1.419E+03  1.137E-27  4.278E-17
1.406E+03  1.183E-27  4.410E-17
1.393E+03  1.230E-27  4.547E-17
1.380E+03  1.280E-27  4.688E-17
1.368E+03  1.332E-27  4.833E-17
1.355E+03  1.386E-27  4.983E-17
1.343E+03  1.442E-27  5.138E-17
1.330E+03  1.501E-27  5.297E-17
1.318E+03  1.562E-27  5.461E-17
1.306E+03  1.625E-27  5.630E-17
1.294E+03  1.691E-27  5.805E-17
1.282E+03  1.760E-27  5.985E-17
1.271E+03  1.831E-27  6.171E-17
1.259E+03  1.905E-27  6.363E-17
1.247E+03  1.983E-27  6.560E-17
1.236E+03  2.063E-27  6.764E-17
1.225E+03  2.147E-27  6.974E-17
1.213E+03  2.234E-27  7.190E-17
1.202E+03  2.325E-27  7.413E-17
1.191E+03  2.419E-27  7.643E-17
1.180E+03  2.517E-27  7.881E-17
1.169E+03  2.619E-27  8.125E-17
1.159E+03  2.726E-27  8.378E-17
1.148E+03  2.836E-27  8.638E-17
1.138E+03  2.951E-27  8.906E-17
1.127E+03  3.071E-27  9.182E-17
1.117E+03  3.196E-27  9.467E-17
1.107E+03  3.325E-27  9.761E-17
1.096E+03  3.460E-27  1.006E-16
1.086E+03  3.601E-27  1.038E-16
1.076E+03  3.747E-27  1.070E-16
1.067E+03  3.899E-27  1.103E-16
1.057E+03  4.057E-27  1.137E-16
1.047E+03  4.221E-27  1.173E-16
1.038E+03  4.392E-27  1.209E-16
1.028E+03  4.570E-27  1.246E-16
1.019E+03  4.756E-27  1.285E-16
1.009E+03  4.948E-27  1.325E-16
1.000E+03  5.149E-27  1.366E-16
9.908E+02  5.358E-27  1.408E-16
9.817E+02  5.575E-27  1.452E-16
9.727E+02  5.801E-27  1.497E-16
9.638E+02  6.036E-27  1.543E-16
9.550E+02  6.281E-27  1.591E-16
9.462E+02  6.536E-27  1.640E-16
9.376E+02  6.801E-27  1.691E-16
9.290E+02  7.076E-27  1.744E-16
9.204E+02  7.363E-27  1.798E-16
9.120E+02  7.661E-27  1.853E-16
9.036E+02  7.971E-27  1.911E-16
8.954E+02  8.293E-27  1.970E-16
8.872E+02  8.629E-27  2.031E-16
8.790E+02  8.977E-27  2.093E-16
8.710E+02  9.340E-27  2.158E-16
8.630E+02  9.717E-27  2.224E-16
8.551E+02  1.011E-26  2.293E-16
8.472E+02  1.052E-26  2.363E-16
8.395E+02  1.094E-26  2.436E-16
8.318E+02  1.138E-26  2.511E-16
8.241E+02  1.184E-26  2.588E-16
8.166E+02  1.231E-26  2.667E-16
8.091E+02  1.281E-26  2.749E-16
8.017E+02  1.332E-26  2.833E-16
7.943E+02  1.386E-26  2.920E-16
7.870E+02  1.442E-26  3.010E-16
7.798E+02  1.499E-26  3.102E-16
7.727E+02  1.560E-26  3.196E-16
7.656E+02  1.622E-26  3.294E-16
7.586E+02  1.687E-26  3.395E-16
7.516E+02  1.755E-26  3.498E-16
7.447E+02  1.825E-26  3.605E-16
7.379E+02  1.898E-26  3.716E-16
7.311E+02  1.975E-26  3.829E-16
7.244E+02  2.054E-26  3.947E-16
7.178E+02  2.136E-26  4.068E-16
7.112E+02  2.222E-26  4.192E-16
7.047E+02  2.312E-26  4.321E-16
6.982E+02  2.404E-26  4.453E-16
6.918E+02  2.501E-26  4.590E-16
6.855E+02  2.602E-26  4.731E-16
6.792E+02  2.706E-26  4.876E-16
6.730E+02  2.815E-26  5.025E-16
6.668E+02  2.928E-26  5.178E-16
6.607E+02  3.045E-26  5.337E-16
6.546E+02  3.168E-26  5.500E-16
6.486E+02  3.295E-26  5.670E-16
6.427E+02  3.428E-26  5.845E-16
6.368E+02  3.567E-26  6.025E-16
6.310E+02  3.711E-26  6.211E-16
6.252E+02  3.861E-26  6.402E-16
6.194E+02  4.017E-26  6.600E-16
6.138E+02  4.179E-26  6.804E-16
6.081E+02  4.348E-26  7.014E-16
