Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.074E+02 = <U> 
     mmp83 = radfield
 2.164E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.099E-25  2.055E-17 COBE-DIRBE
2.220E+00  8.225E-25  4.844E-17 COBE-DIRBE
3.530E+00  4.383E-24  4.104E-16 COBE-DIRBE
4.880E+00  2.220E-24  2.874E-16 COBE-DIRBE
1.229E+01  3.430E-23  1.118E-14 COBE-DIRBE
2.079E+01  6.838E-23  3.771E-14 COBE-DIRBE
5.599E+01  1.016E-22  1.509E-13 COBE-DIRBE
9.770E+01  4.339E-23  1.125E-13 COBE-DIRBE
1.479E+02  1.525E-23  5.984E-14 COBE-DIRBE
2.479E+02  2.652E-24  1.744E-14 COBE-DIRBE
1.200E+01  3.312E-23  1.054E-14 IRAS
2.500E+01  8.018E-23  5.317E-14 IRAS
6.000E+01  9.589E-23  1.526E-13 IRAS
1.000E+02  4.089E-23  1.085E-13 IRAS
3.550E+00  5.064E-24  4.769E-16 SST-IRAC
4.493E+00  1.592E-24  1.897E-16 SST-IRAC
5.731E+00  1.333E-23  2.026E-15 SST-IRAC
7.872E+00  3.975E-23  8.300E-15 SST-IRAC
2.368E+01  7.667E-23  4.816E-14 SST-MIPS
7.142E+01  6.978E-23  1.322E-13 SST-MIPS
1.559E+02  1.160E-23  4.798E-14 SST-MIPS
1.600E+01  4.027E-23  1.709E-14 SST-IRSPU
2.200E+01  7.575E-23  4.421E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.828E-31  1.015E-19
9.908E+03  3.968E-31  1.043E-19
9.817E+03  4.113E-31  1.071E-19
9.727E+03  4.263E-31  1.100E-19
9.638E+03  4.418E-31  1.130E-19
9.550E+03  4.580E-31  1.160E-19
9.462E+03  4.747E-31  1.192E-19
9.376E+03  4.921E-31  1.224E-19
9.290E+03  5.100E-31  1.257E-19
9.204E+03  5.287E-31  1.291E-19
9.120E+03  5.480E-31  1.326E-19
9.036E+03  5.680E-31  1.361E-19
8.954E+03  5.887E-31  1.398E-19
8.872E+03  6.100E-31  1.436E-19
8.790E+03  6.322E-31  1.474E-19
8.710E+03  6.552E-31  1.514E-19
8.630E+03  6.790E-31  1.554E-19
8.551E+03  7.037E-31  1.596E-19
8.472E+03  7.294E-31  1.639E-19
8.395E+03  7.560E-31  1.683E-19
8.318E+03  7.835E-31  1.729E-19
8.241E+03  8.121E-31  1.775E-19
8.166E+03  8.418E-31  1.823E-19
8.091E+03  8.726E-31  1.873E-19
8.017E+03  9.045E-31  1.923E-19
7.943E+03  9.376E-31  1.975E-19
7.870E+03  9.719E-31  2.029E-19
7.798E+03  1.007E-30  2.084E-19
7.727E+03  1.044E-30  2.141E-19
7.656E+03  1.083E-30  2.199E-19
7.586E+03  1.122E-30  2.259E-19
7.516E+03  1.164E-30  2.320E-19
7.447E+03  1.206E-30  2.383E-19
7.379E+03  1.251E-30  2.448E-19
7.311E+03  1.297E-30  2.515E-19
7.244E+03  1.345E-30  2.584E-19
7.178E+03  1.394E-30  2.654E-19
7.112E+03  1.446E-30  2.727E-19
7.047E+03  1.499E-30  2.802E-19
6.982E+03  1.554E-30  2.878E-19
6.918E+03  1.611E-30  2.957E-19
6.855E+03  1.671E-30  3.038E-19
6.792E+03  1.732E-30  3.121E-19
6.730E+03  1.796E-30  3.207E-19
6.668E+03  1.863E-30  3.295E-19
6.607E+03  1.932E-30  3.385E-19
6.546E+03  2.003E-30  3.478E-19
6.486E+03  2.077E-30  3.574E-19
6.427E+03  2.154E-30  3.673E-19
6.368E+03  2.234E-30  3.774E-19
6.310E+03  2.317E-30  3.878E-19
6.252E+03  2.403E-30  3.985E-19
6.194E+03  2.492E-30  4.095E-19
6.138E+03  2.585E-30  4.208E-19
6.081E+03  2.681E-30  4.325E-19
6.026E+03  2.781E-30  4.445E-19
5.970E+03  2.884E-30  4.568E-19
5.916E+03  2.992E-30  4.695E-19
5.861E+03  3.104E-30  4.825E-19
5.808E+03  3.219E-30  4.959E-19
5.754E+03  3.340E-30  5.097E-19
5.702E+03  3.464E-30  5.239E-19
5.649E+03  3.594E-30  5.386E-19
5.598E+03  3.728E-30  5.536E-19
5.546E+03  3.868E-30  5.690E-19
5.495E+03  4.013E-30  5.849E-19
5.445E+03  4.163E-30  6.013E-19
5.395E+03  4.319E-30  6.181E-19
5.346E+03  4.481E-30  6.354E-19
5.297E+03  4.649E-30  6.532E-19
5.248E+03  4.824E-30  6.716E-19
5.200E+03  5.005E-30  6.904E-19
5.152E+03  5.194E-30  7.098E-19
5.105E+03  5.389E-30  7.298E-19
5.058E+03  5.592E-30  7.503E-19
5.012E+03  5.803E-30  7.714E-19
4.966E+03  6.021E-30  7.931E-19
4.920E+03  6.248E-30  8.155E-19
4.875E+03  6.484E-30  8.385E-19
4.831E+03  6.728E-30  8.621E-19
4.786E+03  6.982E-30  8.865E-19
4.742E+03  7.246E-30  9.115E-19
4.699E+03  7.520E-30  9.373E-19
4.656E+03  7.805E-30  9.639E-19
4.613E+03  8.100E-30  9.912E-19
4.571E+03  8.407E-30  1.019E-18
4.529E+03  8.726E-30  1.048E-18
4.487E+03  9.057E-30  1.078E-18
4.446E+03  9.401E-30  1.109E-18
4.406E+03  9.758E-30  1.140E-18
4.365E+03  1.013E-29  1.173E-18
4.325E+03  1.051E-29  1.206E-18
4.285E+03  1.091E-29  1.241E-18
4.246E+03  1.133E-29  1.276E-18
4.207E+03  1.176E-29  1.313E-18
4.169E+03  1.221E-29  1.350E-18
4.130E+03  1.268E-29  1.389E-18
4.093E+03  1.316E-29  1.429E-18
4.055E+03  1.366E-29  1.470E-18
4.018E+03  1.419E-29  1.512E-18
3.981E+03  1.473E-29  1.555E-18
3.945E+03  1.529E-29  1.600E-18
3.908E+03  1.588E-29  1.646E-18
3.873E+03  1.648E-29  1.693E-18
3.837E+03  1.711E-29  1.742E-18
3.802E+03  1.777E-29  1.792E-18
3.767E+03  1.845E-29  1.844E-18
3.733E+03  1.916E-29  1.897E-18
3.698E+03  1.990E-29  1.952E-18
3.664E+03  2.066E-29  2.008E-18
3.631E+03  2.146E-29  2.066E-18
3.597E+03  2.228E-29  2.126E-18
3.565E+03  2.314E-29  2.188E-18
3.532E+03  2.403E-29  2.252E-18
