Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.459E+01 = <U> 
     mmp83 = radfield
 8.916E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.640E-25  5.524E-18 COBE-DIRBE
2.220E+00  2.149E-25  1.266E-17 COBE-DIRBE
3.530E+00  8.875E-25  8.310E-17 COBE-DIRBE
4.880E+00  4.092E-25  5.297E-17 COBE-DIRBE
1.229E+01  5.833E-24  1.902E-15 COBE-DIRBE
2.079E+01  9.589E-24  5.288E-15 COBE-DIRBE
5.599E+01  6.211E-23  9.224E-14 COBE-DIRBE
9.770E+01  3.672E-23  9.516E-14 COBE-DIRBE
1.479E+02  1.397E-23  5.481E-14 COBE-DIRBE
2.479E+02  2.523E-24  1.659E-14 COBE-DIRBE
1.200E+01  5.509E-24  1.754E-15 IRAS
2.500E+01  1.217E-23  8.073E-15 IRAS
6.000E+01  6.045E-23  9.620E-14 IRAS
1.000E+02  3.495E-23  9.270E-14 IRAS
3.550E+00  1.019E-24  9.591E-17 SST-IRAC
4.493E+00  3.199E-25  3.812E-17 SST-IRAC
5.731E+00  1.960E-24  2.979E-16 SST-IRAC
7.872E+00  5.585E-24  1.166E-15 SST-IRAC
2.368E+01  1.070E-23  6.721E-15 SST-MIPS
7.142E+01  5.221E-23  9.892E-14 SST-MIPS
1.559E+02  1.075E-23  4.447E-14 SST-MIPS
1.600E+01  6.599E-24  2.801E-15 SST-IRSPU
2.200E+01  1.051E-23  6.131E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.790E-31  1.005E-19
9.908E+03  3.928E-31  1.032E-19
9.817E+03  4.072E-31  1.060E-19
9.727E+03  4.221E-31  1.089E-19
9.638E+03  4.375E-31  1.119E-19
9.550E+03  4.535E-31  1.149E-19
9.462E+03  4.701E-31  1.180E-19
9.376E+03  4.872E-31  1.212E-19
