# M = 1.00e+06
# logmdot = -1.00
# L2500 = 4.1946e-07
# gamma = 1.771
# dist = 10 Mpc
# 1: E_lo [keV]
# 2: E_hi [keV]
# 3: E_mid [keV]
# 4: wave_mid [micron]
# 5: nu_mid [micron]
# 6: Flux density [photons cm-2 s-1 Hz-1]
# 7: Lnu [Lsun Hz-1]
2.095487818634363467e-05 2.256387341408937170e-05 2.175937580021650318e-05 5.697966686708294048e+01 5.261393659940641602e+12 8.699761363747346801e-16 9.479887683835570203e-11
2.256387341408937170e-05 2.429641341360079312e-05 2.343014341384508072e-05 5.291653415998166565e+01 5.665383471518420898e+12 9.359356236698988450e-16 1.098171942812335088e-10
2.429641341360079312e-05 2.616198442223104434e-05 2.522919891791591704e-05 4.914313721834260207e+01 6.100393156994115234e+12 1.006835174754007027e-15 1.272070729814117035e-10
2.616198442223104434e-05 2.817080106670871752e-05 2.716639274446988093e-05 4.563881542883130038e+01 6.568804540238195312e+12 1.083025895774760922e-15 1.473398539660312966e-10
2.817080106670871752e-05 3.033386229164336125e-05 2.925233167917603769e-05 4.238438145478205854e+01 7.073182330614750977e+12 1.164879994134536469e-15 1.706440283432928695e-10
3.033386229164336125e-05 3.266301158243521522e-05 3.149843693703928654e-05 3.936201617909686234e+01 7.616288165625122070e+12 1.252813426540197978e-15 1.976172362924491037e-10
3.266301158243521522e-05 3.517100181232792907e-05 3.391700669738157553e-05 3.655517113860521050e+01 8.201095731799077148e+12 1.347259114763686349e-15 2.288326904362750512e-10
3.517100181232792907e-05 3.787156506866571791e-05 3.652128344049682010e-05 3.394847791568017925e+01 8.830807046625539062e+12 1.448681624043609895e-15 2.649527317652027156e-10
3.787156506866571791e-05 4.077948784067480885e-05 3.932552645467026338e-05 3.152766399099941808e+01 9.508869990671855469e+12 1.557565785784654062e-15 3.067399645697758327e-10
4.077948784067480885e-05 4.391069198044994867e-05 4.234508991056238215e-05 2.927947459671685948e+01 1.023899718588584570e+13 1.674444359016329157e-15 3.550775373421994462e-10
4.391069198044994867e-05 4.728232188043194804e-05 4.559650693044094497e-05 2.719160014216494048e+01 1.102518632344566211e+13 1.799866092968713649e-15 4.109804733445298440e-10
4.728232188043194804e-05 5.091283834470491183e-05 4.909758011256842993e-05 2.525260881471869112e+01 1.187174205245928906e+13 1.934418218929106244e-15 4.756197501035067442e-10
5.091283834470491183e-05 5.482211966808713048e-05 5.286747900639602454e-05 2.345188398678899944e+01 1.278329954936158594e+13 2.078733306367658361e-15 5.503472429634168093e-10
5.482211966808713048e-05 5.903157047645993293e-05 5.692684507227352832e-05 2.177956608622727330e+01 1.376484989705922266e+13 2.233458214224775872e-15 6.367139518127215250e-10
5.903157047645993293e-05 6.356423892427092825e-05 6.129790470036543737e-05 2.022649861186219411e+01 1.482176741278301758e+13 2.399297514514120266e-15 7.365108563409324168e-10
6.356423892427092825e-05 6.844494289090597501e-05 6.600459090758844486e-05 1.878417799858615567e+01 1.595983907427648633e+13 2.577019915420438634e-15 8.518072606374478932e-10
6.844494289090597501e-05 7.370040586690031204e-05 7.107267437890314352e-05 1.744470705748524608e+01 1.718529620543922070e+13 2.767328238167253131e-15 9.849467500533136450e-10
7.370040586690031204e-05 7.935940327400752773e-05 7.652990457045392666e-05 1.620075173608240959e+01 1.850484859491430078e+13 2.971054145446815621e-15 1.138652378000267962e-09
7.935940327400752773e-05 8.545292002028221517e-05 8.240616164714487145e-05 1.504550096194122943e+01 1.992572123443070703e+13 3.189060284067100730e-15 1.316048316301939126e-09
8.545292002028221517e-05 9.201432015283831224e-05 8.873362008656027048e-05 1.397262934976086868e+01 2.145569387805529297e+13 3.422215906540473938e-15 1.520705177466566898e-09
9.201432015283831224e-05 9.907952953719418199e-05 9.554692484501625389e-05 1.297626256777088827e+01 2.310314363895455078e+13 3.671444914122387766e-15 1.756722442531154705e-09
9.907952953719418199e-05 1.066872325634295773e-04 1.028833810503118796e-04 1.205094517379533769e+01 2.487709085689774609e+13 3.937698940625190670e-15 2.028790281945630531e-09
1.066872325634295773e-04 1.148790839561917123e-04 1.107831582598106516e-04 1.119161074487787211e+01 2.678724848764131250e+13 4.221956236847481045e-15 2.342269635788547706e-09
1.148790839561917123e-04 1.236999368482775941e-04 1.192895104022346532e-04 1.039355413691744623e+01 2.884407528461803516e+13 4.525233231347812030e-15 2.703290031621119326e-09
1.236999368482775941e-04 1.331980883665737233e-04 1.284490126074256723e-04 9.652405722426916412e+00 3.105883306411853125e+13 4.848553110825813221e-15 3.118834620807938300e-09
1.331980883665737233e-04 1.434255440750181688e-04 1.383118162207959325e-04 8.964107465357582072e+00 3.344364836751108594e+13 5.192959056220524853e-15 3.596860559688904752e-09
1.434255440750181688e-04 1.544383027224978540e-04 1.489319233987579979e-04 8.324890701991311204e+00 3.601157885812119531e+13 5.559514535520370775e-15 4.146427607451242318e-09
1.544383027224978540e-04 1.662966628547748072e-04 1.603674827886363442e-04 7.731255506243177145e+00 3.877668481631609375e+13 5.949319865231148305e-15 4.777855938932548638e-09
1.662966628547748072e-04 1.790655529692375457e-04 1.726811079120061764e-04 7.179951526392765793e+00 4.175410612425357812e+13 6.363325937290068675e-15 5.502732665812648148e-09
1.790655529692375457e-04 1.928148870201951159e-04 1.859402199947163443e-04 6.667960188318772019e+00 4.496014516181271094e+13 6.802551575037406779e-15 6.334241287142842058e-09
1.928148870201951159e-04 2.076199472212138242e-04 2.002174171207044700e-04 6.192478167793677990e+00 4.841235606758921094e+13 7.267973497270832167e-15 7.287265767544495512e-09
2.076199472212138242e-04 2.235617962404778448e-04 2.155908717308458345e-04 5.750902041343763038e+00 5.212964085368947656e+13 7.760490199045730714e-15 8.378551480182298777e-09
2.235617962404778448e-04 2.407277210460738285e-04 2.321447586432758502e-04 5.340814031632736381e+00 5.613235290058408594e+13 8.280902200663858517e-15 9.626888843483008824e-09
2.407277210460738285e-04 2.592117108314054784e-04 2.499697159387396670e-04 4.959968769320248327e+00 6.044240839868954688e+13 8.829924912216212829e-15 1.105334756228855272e-08
2.592117108314054784e-04 2.791149716375385050e-04 2.691633412344719917e-04 4.606280998911953084e+00 6.508340634685851562e+13 9.408069241993860128e-15 1.268136009909131414e-08
2.791149716375385050e-04 3.005464804902059509e-04 2.898307260638722550e-04 4.277814161286574546e+00 7.008075776481040625e+13 1.001575906563123096e-14 1.453709781628768702e-08
3.005464804902059509e-04 3.236235820855605668e-04 3.120850312878832317e-04 3.972769790385457078e+00 7.546182482698367188e+13 1.065311890314982934e-14 1.664942089343650636e-08
3.236235820855605668e-04 3.484726312917255531e-04 3.360481066886430871e-04 3.689477666007941359e+00 8.125607067961439062e+13 1.132000117950324869e-14 1.905010369959581985e-08
3.484726312917255531e-04 3.752296849840637007e-04 3.618511581378946540e-04 3.426386668795798673e+00 8.749522076133978125e+13 1.201605724836411109e-14 2.177415824435468285e-08
3.752296849840637007e-04 4.040412470021791298e-04 3.896354659931214152e-04 3.182056287334712685e+00 9.421343651061115625e+13 1.274046069567876218e-14 2.485953681156531855e-08
4.040412470021791298e-04 4.350650703075626649e-04 4.195531586548708974e-04 2.955148730871337559e+00 1.014475024110224688e+14 1.349208912130091255e-14 2.834755557585207411e-08
4.350650703075626649e-04 4.684710207339385269e-04 4.517680455207505959e-04 2.744421604460411501e+00 1.092370273986904531e+14 1.426905051415914381e-14 3.228196807191145663e-08
4.684710207339385269e-04 5.044420070596583247e-04 4.864565138967983987e-04 2.548721106435908101e+00 1.176246617344591094e+14 1.506916856522923326e-14 3.670986042349986140e-08
5.044420070596583247e-04 5.431749824945827617e-04 5.238084947771204890e-04 2.366975710960077084e+00 1.266563305283771406e+14 1.588956238338573633e-14 4.168059334553405490e-08
5.431749824945827617e-04 5.848820230649372232e-04 5.640285027797599382e-04 2.198190301060249929e+00 1.363814851950722969e+14 1.672671532471726497e-14 4.724557468497275549e-08
5.848820230649372232e-04 6.297914888006564058e-04 6.073367559327968145e-04 2.041440720029785272e+00 1.468533742168256250e+14 1.757621210351736009e-14 5.345696144311047418e-08
6.297914888006564058e-04 6.781492740831088174e-04 6.539703814418826658e-04 1.895868711360264358e+00 1.581293346968642812e+14 1.843301499302479407e-14 6.036759508537005682e-08
6.781492740831088174e-04 7.302201539992748784e-04 7.041847140411919021e-04 1.760677219499366952e+00 1.702711062992246562e+14 1.929101501540303234e-14 6.802853079274060592e-08
7.302201539992748784e-04 7.862892340741134108e-04 7.582546940366940904e-04 1.635126025704501718e+00 1.833451692941117500e+14 2.014332839716699240e-14 7.648843229532867309e-08
7.862892340741134108e-04 8.466635113189044208e-04 8.164763726965088616e-04 1.518527695097017016e+00 1.974231085596674688e+14 2.098211406160514945e-14 8.579110947090483241e-08
8.466635113189044208e-04 9.116735551427985898e-04 8.791685332308514511e-04 1.410243812725774371e+00 2.125820055331775625e+14 2.179858661349408553e-14 9.597318115034612796e-08
9.116735551427985898e-04 9.816753173311734866e-04 9.466744362369859840e-04 1.309681488031252172e+00 2.289048602577836875e+14 2.258311068258468553e-14 1.070616252368485561e-07
9.816753173311734866e-04 1.057052081000982562e-03 1.019363699166078024e-03 1.216290108570958095e+00 2.464810458355463750e+14 2.332529968239226867e-14 1.190709490310935686e-07
1.057052081000982562e-03 1.138216559204330682e-03 1.097634320102656730e-03 1.129558325231709182e+00 2.654067977751417500e+14 2.401398913348379879e-14 1.319992326946671097e-07
1.138216559204330682e-03 1.225613154670797617e-03 1.181914856937564149e-03 1.049011252421796492e+00 2.857857409135365625e+14 2.463756107053947845e-14 1.458254498234313648e-07
1.225613154670797617e-03 1.319720393061374385e-03 1.272666773866086001e-03 9.742078679131624952e-01 3.077294567967115625e+14 2.518438539961048793e-14 1.605075559562330411e-07
1.319720393061374385e-03 1.421053543056889417e-03 1.370386968059131901e-03 9.047385980968433161e-01 3.313580946260349375e+14 2.564285349728599576e-14 1.759782482361562951e-07
1.421053543056889417e-03 1.530167437626786401e-03 1.475610490341837909e-03 8.402230754301445170e-01 3.568010291154215000e+14 2.600190447733551572e-14 1.921437717718609103e-07
1.530167437626786401e-03 1.647659511925646724e-03 1.588913474776216563e-03 7.803080557968221642e-01 3.841975688612657500e+14 2.625146133164646843e-14 2.088830264953656398e-07
1.647659511925646724e-03 1.774173074450960137e-03 1.710916293188303322e-03 7.246654843771165311e-01 4.136977191037123125e+14 2.638297542483106410e-14 2.260486689823498237e-07
1.774173074450960137e-03 1.910400829372818285e-03 1.842286951911889211e-03 6.729906994376304574e-01 4.454630030556363125e+14 2.638978084163280963e-14 2.434683311322027084e-07
1.910400829372818285e-03 2.057088669321495682e-03 1.983744749347157200e-03 6.250007642061963242e-01 4.796673462963868750e+14 2.626789381697365371e-14 2.609518988596959511e-07
2.057088669321495682e-03 2.215039759399661454e-03 2.136064214360578785e-03 5.804329176981899430e-01 5.164980290726452500e+14 2.601599758965511825e-14 2.782942332572867228e-07
2.215039759399661454e-03 2.385118934780591348e-03 2.300079347090126618e-03 5.390431360120466753e-01 5.561567117205628750e+14 2.563634904324658498e-14 2.952897780612501514e-07
2.385118934780591348e-03 2.568257435970687941e-03 2.476688185375639645e-03 5.006047962165877108e-01 5.988605388237115000e+14 2.513419993903936668e-14 3.117351806484704213e-07
2.568257435970687941e-03 2.765458007663461164e-03 2.666857721817074769e-03 4.649074355144942050e-01 6.448433281524780000e+14 2.451840163820827590e-14 3.274473051289929023e-07
2.765458007663461164e-03 2.977800389102911848e-03 2.871629198383186289e-03 4.317555988879313023e-01 6.943568508947482500e+14 2.380096254739908660e-14 3.422727313725763496e-07
2.977800389102911848e-03 3.206447226017885253e-03 3.092123807560398334e-03 4.009677689167964743e-01 7.476722101875698750e+14 2.299631014182672252e-14 3.560938317146252678e-07
3.206447226017885253e-03 3.452650436497230104e-03 3.329548831257557462e-03 3.723753719099891502e-01 8.050813254977186250e+14 2.212067010564948157e-14 3.688358159284287623e-07
3.452650436497230104e-03 3.717758065661061050e-03 3.585204251079145577e-03 3.458218549079346005e-01 8.668985309786490000e+14 2.119129794971030563e-14 3.804704039595052619e-07
3.717758065661061050e-03 4.003221666659721734e-03 3.860489866160391609e-03 3.211618285026450192e-01 9.334622965553672500e+14 2.022554865657079572e-14 3.910138560044846328e-07
4.003221666659721734e-03 4.310604248413962142e-03 4.156912957536841938e-03 2.982602707819662635e-01 1.005137081160748500e+15 1.923979855789181995e-14 4.005169225743285134e-07
4.310604248413962142e-03 4.641588833612777208e-03 4.476096541013370109e-03 2.769917880393409360e-01 1.082315328270384250e+15 1.824888993780973619e-14 4.090584005150449524e-07
4.641588833612777208e-03 4.997987673826893330e-03 4.819788253719835269e-03 2.572399282012259314e-01 1.165419614662181500e+15 1.726543404363742527e-14 4.167301081853145247e-07
4.997987673826893330e-03 5.381752172193695130e-03 5.189869923010294664e-03 2.388965432129469824e-01 1.254904964165897500e+15 1.629950911280556077e-14 4.236238639438224109e-07
5.381752172193695130e-03 5.794983568003633789e-03 5.588367870098664460e-03 2.218611968918418331e-01 1.351261339071157750e+15 1.535870060352172196e-14 4.298222375363983130e-07
5.794983568003633789e-03 6.239944441689813069e-03 6.017464004846723863e-03 2.060406150054874819e-01 1.455016322835260750e+15 1.444819964128515858e-14 4.353881996628504120e-07
6.239944441689813069e-03 6.719071103214417987e-03 6.479507772452115094e-03 1.913481745640062404e-01 1.566738008779482750e+15 1.357090784692099686e-14 4.403523675722375715e-07
6.719071103214417987e-03 7.234986931682557167e-03 6.977029017448488010e-03 1.777034295301548050e-01 1.687038110590475250e+15 1.272867586034001635e-14 4.447369112246236767e-07
7.234986931682557167e-03 7.790516739222391566e-03 7.512751835452474367e-03 1.650316703502998084e-01 1.816575311657780750e+15 1.192165313692634882e-14 4.485232332288099865e-07
7.790516739222391566e-03 8.388702237778593307e-03 8.089609488500492870e-03 1.532635148945641346e-01 1.956058871586227000e+15 1.114935617923394752e-14 4.516757414501164193e-07
8.388702237778593307e-03 9.032818693504984092e-03 8.710760465641788700e-03 1.423345285664050219e-01 2.106252509630045750e+15 1.041082636373844286e-14 4.541409809095595664e-07
9.032818693504984092e-03 9.726392859944848340e-03 9.379605776724916216e-03 1.321848715015951359e-01 2.267978586311840000e+15 9.704846941809701026e-15 4.558507723022373336e-07
9.726392859944848340e-03 1.047322228818894398e-02 1.009980757406689703e-02 1.227589709249039263e-01 2.442122606122153500e+15 9.030158911891901630e-15 4.567282887033056681e-07
1.047322228818894398e-02 1.127739611974090152e-02 1.087530920396492275e-02 1.140052168705217861e-01 2.629638065953428000e+15 8.385501961918011088e-15 4.566885230068728096e-07
1.127739611974090152e-02 1.214331747593790437e-02 1.171035679783940381e-02 1.058756796001943529e-01 2.831551675815167000e+15 7.769709295819459950e-15 4.556425950417284552e-07
1.214331747593790437e-02 1.307572756651619560e-02 1.260952252122704911e-02 9.832584717183660838e-02 3.048968980415450000e+15 7.181700162315378441e-15 4.534979519023237207e-07
1.307572756651619560e-02 1.407973164932395209e-02 1.357772960792007384e-02 9.131438172172658130e-02 3.283080412388861500e+15 6.620506265278753323e-15 4.501609054743024544e-07
1.407973164932395209e-02 1.516082698331959293e-02 1.462027931632177251e-02 8.480289312584261829e-02 3.535167810314269000e+15 6.085317059585335052e-15 4.455416407086263587e-07
1.516082698331959293e-02 1.632493292790760872e-02 1.574287995561359996e-02 7.875572880106346263e-02 3.806611437210798000e+15 5.575369235854680159e-15 4.395489402395033914e-07
1.632493292790760872e-02 1.757842335341583406e-02 1.695167814066172313e-02 7.313977849532272979e-02 4.098897537940611500e+15 5.090100352882959581e-15 4.321041741634077550e-07
1.757842335341583406e-02 1.892816154017244387e-02 1.825329244679414070e-02 6.792429299787822172e-02 4.413626476897812500e+15 4.629148625128094587e-15 4.231474769104687039e-07
1.892816154017244387e-02 2.038153775726666075e-02 1.965484964871955231e-02 6.308071577707409505e-02 4.752521500540041000e+15 4.192100063599662645e-15 4.126204853930771906e-07
2.038153775726666075e-02 2.194650972674982645e-02 2.116402374200824360e-02 5.858252662375602882e-02 5.117438172740573000e+15 3.778726662716630651e-15 4.004913469878739002e-07
2.194650972674982645e-02 2.363164619483147655e-02 2.278907796079065323e-02 5.440509644423486418e-02 5.510374534622631000e+15 3.388900157358057769e-15 3.867541185429214919e-07
2.363164619483147655e-02 2.544617384863763834e-02 2.453891002173455571e-02 5.052555240774150858e-02 5.933482044504394000e+15 3.022587832569753912e-15 3.714356777959439279e-07
2.544617384863763834e-02 2.740002783541621231e-02 2.642310084202692533e-02 4.692265271001001825e-02 6.389077357854605000e+15 2.679787352093599164e-15 3.545957567628267245e-07
2.740002783541621231e-02 2.950390616079903022e-02 2.845196699810761953e-02 4.357667026727769788e-02 6.879655011757935000e+15 2.360565797694698745e-15 3.363394624228937589e-07
2.950390616079903022e-02 3.176932826396933890e-02 3.063661721238418456e-02 4.046928470388772014e-02 7.407901083341860000e+15 2.064974055097043071e-15 3.168143385314264089e-07
3.176932826396933890e-02 3.420869809045337662e-02 3.298901317721135429e-02 3.758348204209028404e-02 7.976707896949466000e+15 1.793040805980800916e-15 2.962162753831141951e-07
3.420869809045337662e-02 3.683537200788066651e-02 3.552203504916702503e-02 3.490346154481023533e-02 8.589189860584928000e+15 1.544717591551701848e-15 2.747871058404882094e-07
3.683537200788066651e-02 3.966373193657472818e-02 3.824955197222769387e-02 3.241454920131429246e-02 9.248700518341454000e+15 1.319830056310588640e-15 2.528097306137753982e-07
3.966373193657472818e-02 4.270926409538858964e-02 4.118649801598166238e-02 3.010311738208246851e-02 9.958850912179548000e+15 1.118029264637706045e-15 2.305990198962720067e-07
4.270926409538858964e-02 4.598864379394478757e-02 4.434895394466668861e-02 2.795651022296780433e-02 1.072352935359235600e+16 9.388559822696111697e-16 2.085123474342338717e-07
4.598864379394478757e-02 4.951982673554641834e-02 4.775423526474560643e-02 2.596297433009699118e-02 1.154692271341471000e+16 7.815271855379820498e-16 1.868983224942049073e-07
4.951982673554641834e-02 5.332214733067242030e-02 5.142098703310941932e-02 2.411159442609846562e-02 1.243353934634466600e+16 6.450403861987746811e-16 1.661027163207465656e-07
5.332214733067242030e-02 5.741642455935710293e-02 5.536928594501476508e-02 2.239223358529934468e-02 1.338823377569693600e+16 5.281423317381043457e-16 1.464432371291533298e-07
5.741642455935710293e-02 6.182507596208565437e-02 5.962075026072137518e-02 2.079547773065882482e-02 1.441623327354558800e+16 4.293596474582760164e-16 1.281941129683209968e-07
6.182507596208565437e-02 6.657224038334408345e-02 6.419865817271486197e-02 1.931258408854017242e-02 1.552316648179115600e+16 3.470085547275732033e-16 1.115618099384359933e-07
6.657224038334408345e-02 7.168391013988559268e-02 6.912807526161483807e-02 1.793543331909397409e-02 1.671509423086212400e+16 2.792737090260722501e-16 9.667939788260295686e-08
7.168391013988559268e-02 7.718807333737906506e-02 7.443599173863232887e-02 1.665648506015032781e-02 1.799854272479348200e+16 2.242610189447955271e-16 8.359613317669427131e-08
7.718807333737906506e-02 8.311486711467103161e-02 8.015147022602504834e-02 1.546873664120796202e-02 1.938053927438182000e+16 1.800779006643513577e-16 7.228053047080398008e-08
8.311486711467103161e-02 8.949674265472469525e-02 8.630580488469785649e-02 1.436568474146550020e-02 2.086865077406794000e+16 1.449094522861002885e-16 6.263053783281618888e-08
8.949674265472469525e-02 9.636864286572603688e-02 9.293269276022536607e-02 1.334128978195978261e-02 2.247102513322079200e+16 1.170794436740526855e-16 5.448771433770005131e-08
9.636864286572603688e-02 1.037681937052215841e-01 1.000684182854738036e-01 1.238994285684618876e-02 2.419643588867293600e+16 9.510144851617735563e-17 4.765775564423070112e-08
1.037681937052215841e-01 1.117359101948507821e-01 1.077520519500361762e-01 1.150643502275862026e-02 2.605433024277627200e+16 7.771332068292734140e-17 4.193440015674554986e-08
1.117359101948507821e-01 1.203154182536714661e-01 1.160256642242611241e-01 1.068592877809830186e-02 2.805488079000203600e+16 6.387822301471665538e-17 3.711558488271732634e-08
1.203154182536714661e-01 1.295536935646945664e-01 1.249345559091830093e-01 9.923931576090639153e-03 3.020904121530612800e+16 5.277345951258916094e-17 3.301775657600822530e-08
1.295536935646945664e-01 1.395013187824961920e-01 1.345275061735953792e-01 9.216271226585442955e-03 3.252860626922660400e+16 4.377064996064932601e-17 2.948787698728420532e-08
1.395013187824961920e-01 1.502127604902104285e-01 1.448570396363533241e-01 8.559073051917125488e-03 3.502627634809709200e+16 3.639880559345596976e-17 2.640439113033251784e-08
1.502127604902104285e-01 1.617466674223337619e-01 1.559797139562720814e-01 7.948738671745381873e-03 3.771572703297486400e+16 3.031176851939063549e-17 2.367711668267569138e-08
1.617466674223337619e-01 1.741661915862068311e-01 1.679564295042703104e-01 7.381926300716457404e-03 4.061168396803196000e+16 2.525384468199054772e-17 2.124093147341995830e-08
1.741661915862068311e-01 1.875393340404298559e-01 1.808527628133183573e-01 6.855532451067970420e-03 4.373000348839391200e+16 2.103413382442424213e-17 1.905018508404956521e-08
1.875393340404298559e-01 2.019393172234538458e-01 1.947393256319418509e-01 6.366674939992907414e-03 4.708775943889072000e+16 1.750679940879494914e-17 1.707299984985630966e-08
2.019393172234538458e-01 2.174449858709829042e-01 2.096921515472183750e-01 5.912677108722477065e-03 5.070333665908144000e+16 1.455617440026247046e-17 1.528547169586705232e-08
2.174449858709829042e-01 2.341412387173325560e-01 2.257931122941577162e-01 5.491053166921969382e-03 5.459653164641452800e+16 1.208894604601277858e-17 1.366937154771354209e-08
2.341412387173325560e-01 2.521194933444670938e-01 2.431303660308998249e-01 5.099494582155274930e-03 5.878866094868842400e+16 1.002744018446626958e-17 1.220896090400327734e-08
2.521194933444670938e-01 2.714781867239060564e-01 2.617988400341865751e-01 4.735857439895837205e-03 6.330267787929735200e+16 8.306484488907694615e-18 1.089016338431708014e-08
2.714781867239060564e-01 2.923233141921492972e-01 2.819007504580276491e-01 4.398150704875839964e-03 6.816329819431759200e+16 6.871998196014853799e-18 9.701272147921525288e-09
2.923233141921492972e-01 3.147690098106771805e-01 3.035461620014132667e-01 4.084525319500597294e-03 7.339713541955830400e+16 5.677260142588782704e-18 8.630043008008821250e-09
3.147690098106771805e-01 3.389381712882033604e-01 3.268535905494402982e-01 3.793264079638319127e-03 7.903284656853753600e+16 4.683309761266930348e-18 7.665766083411680795e-09
3.389381712882033604e-01 3.649631328868351843e-01 3.519506520875193001e-01 3.522772232351744585e-03 8.510128904923936000e+16 3.857210797098777340e-18 6.798366396044763994e-09
3.649631328868351843e-01 3.929863899965208018e-01 3.789747614416779653e-01 3.271568744091173965e-03 9.163568961876756800e+16 3.171261452633483029e-18 6.018548380482498882e-09
3.929863899965208018e-01 4.231613793450880734e-01 4.080738846708044099e-01 3.038278191539236454e-03 9.867182631098067200e+16 2.602252845681268496e-18 5.317869964677451373e-09
4.231613793450880734e-01 4.556533191157650098e-01 4.394073492304265693e-01 2.821623230707108031e-03 1.062482243332222080e+17 2.130706399655970778e-18 4.688569367150089363e-09
4.556533191157650098e-01 4.906401135721309981e-01 4.731467163439480039e-01 2.620417603047920513e-03 1.144063670047470720e+17 1.740360753791156404e-18 4.123675957220551718e-09
4.906401135721309981e-01 5.283133271435972445e-01 5.094767203578640657e-01 2.433559640293513592e-03 1.231909228918021600e+17 1.417664317262917935e-18 3.616988865506830257e-09
5.283133271435972445e-01 5.688792333048903194e-01 5.485962802242437819e-01 2.260026232451313455e-03 1.326499903830024640e+17 1.151304076220621547e-18 3.162949951136755962e-09
5.688792333048903194e-01 6.125599439924733769e-01 5.907195886486817926e-01 2.098867225934118990e-03 1.428353610441340800e+17 9.318822479714442065e-19 2.756714752299681579e-09
6.125599439924733769e-01 6.595946257418732195e-01 6.360772848671732982e-01 1.949200221150655405e-03 1.538028031943408960e+17 7.515567711687598341e-19 2.393983196146104134e-09
6.595946257418732195e-01 7.102408092046375021e-01 6.849177174732553608e-01 1.810205741071979017e-03 1.656123672563688960e+17 6.038233698401618968e-19 2.071084113414546721e-09
7.102408092046375021e-01 7.647757992149960549e-01 7.375083042098167230e-01 1.681122744320008361e-03 1.783287145527628160e+17 4.832535837551851377e-19 1.784807643841361412e-09
7.647757992149960549e-01 8.234981931268027244e-01 7.941369961708993896e-01 1.561244458210818507e-03 1.920214713482866560e+17 3.852737434496117089e-19 1.532195775530160362e-09
8.234981931268027244e-01 8.867295157341452683e-01 8.551138544304739408e-01 1.449914508937253299e-03 2.067656100770654720e+17 3.060689794421513127e-19 1.310667943076406613e-09
8.867295157341452683e-01 9.548159797274020644e-01 9.207727477307736663e-01 1.346523327702268394e-03 2.226418598417981120e+17 2.424282022152836046e-19 1.117853824248784140e-09
9.548159797274020644e-01 1.028130381323778986e+00 9.914731805255905250e-01 1.250504813125403103e-03 2.397371484326595840e+17 1.916305649720450131e-19 9.514701547060942406e-10
1.028130381323778986e+00 1.107074141451599658e+00 1.067602261387689211e+00 1.161333231647929424e-03 2.581450782860963520e+17 1.513788820963064178e-19 8.093273143988215382e-10
1.107074141451599658e+00 1.192079503664451590e+00 1.149576822558025624e+00 1.078520338965359383e-03 2.779664389895468800e+17 1.197154761579239584e-19 6.891880133769744685e-10
1.192079503664451590e+00 1.283611900819576102e+00 1.237845702242013957e+00 1.001612706726188020e-03 2.993097591382240640e+17 9.498188376835804740e-20 5.887849642152266610e-10
1.283611900819576102e+00 1.382172503478787284e+00 1.332892202149181582e+00 9.301892398596503650e-04 3.222919005655597440e+17 7.577919450396386468e-20 5.058181757193073210e-10
1.382172503478787284e+00 1.488300963985328185e+00 1.435236733732057735e+00 8.638588709390342254e-04 3.470386982009212160e+17 6.092931754793397015e-20 4.379245315732851071e-10
1.488300963985328185e+00 1.602578371241384136e+00 1.545439667613356161e+00 8.022584189564046456e-04 3.736856490580387200e+17 4.946186511643805468e-20 3.828000300507954975e-10
