Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+02 1.000E+02 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+02 = <U> 
     mmp83 = radfield
 4.469E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.686E-25  5.681E-18 COBE-DIRBE
2.220E+00  1.996E-25  1.176E-17 COBE-DIRBE
3.530E+00  1.224E-24  1.146E-16 COBE-DIRBE
4.880E+00  5.370E-25  6.951E-17 COBE-DIRBE
1.229E+01  1.414E-23  4.610E-15 COBE-DIRBE
2.079E+01  3.010E-23  1.660E-14 COBE-DIRBE
5.599E+01  3.515E-22  5.221E-13 COBE-DIRBE
9.770E+01  1.749E-22  4.534E-13 COBE-DIRBE
1.479E+02  6.167E-23  2.419E-13 COBE-DIRBE
2.479E+02  1.018E-23  6.691E-14 COBE-DIRBE
1.200E+01  1.249E-23  3.976E-15 IRAS
2.500E+01  4.409E-23  2.924E-14 IRAS
6.000E+01  3.356E-22  5.341E-13 IRAS
1.000E+02  1.652E-22  4.382E-13 IRAS
3.550E+00  1.424E-24  1.341E-16 SST-IRAC
4.493E+00  3.886E-25  4.631E-17 SST-IRAC
5.731E+00  3.356E-24  5.102E-16 SST-IRAC
7.872E+00  1.090E-23  2.276E-15 SST-IRAC
2.368E+01  3.630E-23  2.280E-14 SST-MIPS
7.142E+01  2.712E-22  5.138E-13 SST-MIPS
1.559E+02  4.673E-23  1.932E-13 SST-MIPS
1.600E+01  2.112E-23  8.965E-15 SST-IRSPU
2.200E+01  3.523E-23  2.056E-14 SST-IRSPU
7.500E+01  2.358E-22  4.691E-13 Herschel-PACS
1.100E+02  1.167E-22  3.404E-13 Herschel-PACS
1.700E+02  3.566E-23  1.608E-13 Herschel-PACS
2.500E+02  8.150E-24  5.405E-14 Herschel-SPIRE
3.600E+02  1.699E-24  1.622E-14 Herschel-SPIRE
5.200E+02  3.455E-25  4.766E-15 Herschel-SPIRE
2.400E+00  2.197E-25  1.398E-17 Akari IRC NIR N2
3.200E+00  9.438E-25  8.011E-17 Akari IRC NIR N3
4.100E+00  4.231E-25  4.601E-17 Akari IRC NIR N4
7.000E+00  1.164E-23  2.162E-15 Akari IRC MIR-S S7
9.000E+00  1.001E-23  2.390E-15 Akari IRC MIR-S S9W
1.100E+01  1.101E-23  3.212E-15 Akari IRC MIR-S S11
1.500E+01  2.166E-23  8.619E-15 Akari IRC MIR-L L15
1.800E+01  2.654E-23  1.267E-14 Akari IRC MIR-L L18W
2.400E+01  3.309E-23  2.107E-14 Akari IRC MIR-L L24
6.500E+01  3.209E-22  5.533E-13 Akari FIS N60
8.000E+01  2.225E-22  4.721E-13 Akari FIS WIDE-S
1.400E+02  6.078E-23  2.257E-13 Akari FIS WIDE-L
1.600E+02  4.217E-23  1.790E-13 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.169E-30  3.100E-19
9.908E+03  1.212E-30  3.185E-19
9.817E+03  1.256E-30  3.272E-19
9.727E+03  1.303E-30  3.361E-19
9.638E+03  1.351E-30  3.453E-19
9.550E+03  1.400E-30  3.548E-19
9.462E+03  1.452E-30  3.645E-19
9.376E+03  1.505E-30  3.744E-19
9.290E+03  1.561E-30  3.846E-19
9.204E+03  1.618E-30  3.952E-19
9.120E+03  1.678E-30  4.060E-19
9.036E+03  1.740E-30  4.171E-19
8.954E+03  1.804E-30  4.284E-19
