Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E+00 8.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.000E+00 = <U> 
     mmp83 = radfield
 7.545E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.385E-26  4.666E-19 COBE-DIRBE
2.220E+00  1.817E-26  1.070E-18 COBE-DIRBE
3.530E+00  7.493E-26  7.016E-18 COBE-DIRBE
4.880E+00  3.445E-26  4.460E-18 COBE-DIRBE
1.229E+01  4.090E-25  1.333E-16 COBE-DIRBE
2.079E+01  5.214E-25  2.875E-16 COBE-DIRBE
5.599E+01  3.052E-24  4.533E-15 COBE-DIRBE
9.770E+01  5.224E-24  1.354E-14 COBE-DIRBE
1.479E+02  3.536E-24  1.387E-14 COBE-DIRBE
2.479E+02  9.889E-25  6.502E-15 COBE-DIRBE
1.200E+01  4.018E-25  1.279E-16 IRAS
2.500E+01  5.302E-25  3.516E-16 IRAS
6.000E+01  3.395E-24  5.403E-15 IRAS
1.000E+02  5.212E-24  1.382E-14 IRAS
3.550E+00  8.599E-26  8.098E-18 SST-IRAC
4.493E+00  2.697E-26  3.215E-18 SST-IRAC
5.731E+00  1.632E-25  2.480E-17 SST-IRAC
7.872E+00  4.427E-25  9.243E-17 SST-IRAC
2.368E+01  4.894E-25  3.074E-16 SST-MIPS
7.142E+01  4.153E-24  7.867E-15 SST-MIPS
1.559E+02  3.028E-24  1.252E-14 SST-MIPS
1.600E+01  4.107E-25  1.743E-16 SST-IRSPU
2.200E+01  5.073E-25  2.960E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.632E-31  6.983E-20
9.908E+03  2.728E-31  7.171E-20
9.817E+03  2.828E-31  7.365E-20
9.727E+03  2.931E-31  7.563E-20
9.638E+03  3.038E-31  7.767E-20
9.550E+03  3.149E-31  7.977E-20
9.462E+03  3.264E-31  8.192E-20
9.376E+03  3.383E-31  8.413E-20
9.290E+03  3.506E-31  8.639E-20
9.204E+03  3.634E-31  8.873E-20
9.120E+03  3.766E-31  9.112E-20
9.036E+03  3.904E-31  9.358E-20
8.954E+03  4.046E-31  9.609E-20
8.872E+03  4.192E-31  9.866E-20
8.790E+03  4.345E-31  1.013E-19
8.710E+03  4.502E-31  1.040E-19
8.630E+03  4.666E-31  1.068E-19
8.551E+03  4.835E-31  1.097E-19
8.472E+03  5.011E-31  1.126E-19
8.395E+03  5.194E-31  1.156E-19
8.318E+03  5.383E-31  1.188E-19
8.241E+03  5.579E-31  1.220E-19
8.166E+03  5.782E-31  1.252E-19
8.091E+03  5.993E-31  1.286E-19
8.017E+03  6.212E-31  1.321E-19
7.943E+03  6.439E-31  1.357E-19
7.870E+03  6.674E-31  1.393E-19
7.798E+03  6.918E-31  1.431E-19
7.727E+03  7.171E-31  1.470E-19
7.656E+03  7.433E-31  1.510E-19
7.586E+03  7.706E-31  1.551E-19
7.516E+03  7.988E-31  1.593E-19
7.447E+03  8.281E-31  1.636E-19
7.379E+03  8.585E-31  1.680E-19
7.311E+03  8.900E-31  1.726E-19
7.244E+03  9.227E-31  1.773E-19
7.178E+03  9.566E-31  1.821E-19
7.112E+03  9.917E-31  1.871E-19
7.047E+03  1.028E-30  1.922E-19
6.982E+03  1.066E-30  1.974E-19
6.918E+03  1.105E-30  2.028E-19
6.855E+03  1.146E-30  2.084E-19
6.792E+03  1.188E-30  2.140E-19
6.730E+03  1.232E-30  2.199E-19
6.668E+03  1.277E-30  2.259E-19
6.607E+03  1.324E-30  2.321E-19
6.546E+03  1.373E-30  2.384E-19
6.486E+03  1.424E-30  2.450E-19
6.427E+03  1.476E-30  2.517E-19
6.368E+03  1.531E-30  2.586E-19
6.310E+03  1.587E-30  2.657E-19
6.252E+03  1.646E-30  2.730E-19
6.194E+03  1.707E-30  2.805E-19
6.138E+03  1.770E-30  2.882E-19
6.081E+03  1.836E-30  2.962E-19
6.026E+03  1.904E-30  3.043E-19
5.970E+03  1.975E-30  3.127E-19
5.916E+03  2.048E-30  3.214E-19
5.861E+03  2.124E-30  3.303E-19
5.808E+03  2.203E-30  3.394E-19
5.754E+03  2.285E-30  3.488E-19
5.702E+03  2.370E-30  3.585E-19
5.649E+03  2.458E-30  3.684E-19
5.598E+03  2.550E-30  3.786E-19
5.546E+03  2.645E-30  3.891E-19
5.495E+03  2.744E-30  3.999E-19
5.445E+03  2.846E-30  4.111E-19
5.395E+03  2.952E-30  4.225E-19
5.346E+03  3.062E-30  4.343E-19
5.297E+03  3.177E-30  4.464E-19
5.248E+03  3.296E-30  4.588E-19
5.200E+03  3.419E-30  4.716E-19
5.152E+03  3.547E-30  4.848E-19
5.105E+03  3.680E-30  4.983E-19
5.058E+03  3.818E-30  5.122E-19
5.012E+03  3.961E-30  5.266E-19
4.966E+03  4.109E-30  5.413E-19
4.920E+03  4.263E-30  5.564E-19
4.875E+03  4.423E-30  5.720E-19
4.831E+03  4.589E-30  5.880E-19
4.786E+03  4.761E-30  6.045E-19
4.742E+03  4.940E-30  6.215E-19
4.699E+03  5.126E-30  6.389E-19
4.656E+03  5.319E-30  6.569E-19
4.613E+03  5.519E-30  6.754E-19
4.571E+03  5.727E-30  6.944E-19
4.529E+03  5.943E-30  7.140E-19
4.487E+03  6.167E-30  7.341E-19
4.446E+03  6.400E-30  7.548E-19
4.406E+03  6.642E-30  7.762E-19
4.365E+03  6.893E-30  7.981E-19
4.325E+03  7.153E-30  8.207E-19
4.285E+03  7.424E-30  8.439E-19
4.246E+03  7.705E-30  8.678E-19
4.207E+03  7.997E-30  8.924E-19
4.169E+03  8.299E-30  9.177E-19
4.130E+03  8.614E-30  9.438E-19
4.093E+03  8.941E-30  9.706E-19
4.055E+03  9.280E-30  9.982E-19
4.018E+03  9.632E-30  1.027E-18
3.981E+03  9.998E-30  1.056E-18
3.945E+03  1.038E-29  1.086E-18
3.908E+03  1.077E-29  1.117E-18
3.873E+03  1.118E-29  1.148E-18
3.837E+03  1.161E-29  1.181E-18
3.802E+03  1.205E-29  1.215E-18
3.767E+03  1.251E-29  1.250E-18
3.733E+03  1.298E-29  1.285E-18
3.698E+03  1.348E-29  1.322E-18
3.664E+03  1.399E-29  1.360E-18
3.631E+03  1.452E-29  1.399E-18
3.597E+03  1.508E-29  1.439E-18
3.565E+03  1.566E-29  1.480E-18
3.532E+03  1.625E-29  1.523E-18
3.499E+03  1.688E-29  1.567E-18
3.467E+03  1.752E-29  1.612E-18
3.436E+03  1.819E-29  1.658E-18
3.404E+03  1.889E-29  1.706E-18
3.373E+03  1.962E-29  1.755E-18
3.342E+03  2.037E-29  1.806E-18
3.311E+03  2.115E-29  1.858E-18
3.281E+03  2.197E-29  1.912E-18
3.251E+03  2.281E-29  1.967E-18
3.221E+03  2.369E-29  2.024E-18
3.192E+03  2.460E-29  2.083E-18
3.162E+03  2.555E-29  2.143E-18
3.133E+03  2.653E-29  2.205E-18
3.105E+03  2.756E-29  2.269E-18
3.076E+03  2.862E-29  2.335E-18
3.048E+03  2.972E-29  2.403E-18
3.020E+03  3.087E-29  2.473E-18
2.992E+03  3.207E-29  2.545E-18
2.965E+03  3.330E-29  2.619E-18
2.938E+03  3.459E-29  2.695E-18
2.911E+03  3.592E-29  2.773E-18
2.884E+03  3.731E-29  2.854E-18
2.858E+03  3.875E-29  2.937E-18
2.831E+03  4.025E-29  3.023E-18
2.805E+03  4.180E-29  3.111E-18
2.780E+03  4.342E-29  3.202E-18
2.754E+03  4.510E-29  3.295E-18
2.729E+03  4.685E-29  3.392E-18
2.704E+03  4.867E-29  3.491E-18
2.679E+03  5.056E-29  3.593E-18
2.655E+03  5.252E-29  3.698E-18
2.630E+03  5.456E-29  3.807E-18
