Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.245E+02 = <U> 
     mmp83 = radfield
 7.933E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.729E-25  5.825E-18 COBE-DIRBE
2.220E+00  2.978E-25  1.754E-17 COBE-DIRBE
3.530E+00  3.297E-25  3.087E-17 COBE-DIRBE
4.880E+00  3.141E-25  4.066E-17 COBE-DIRBE
1.229E+01  3.262E-24  1.064E-15 COBE-DIRBE
2.079E+01  1.192E-23  6.572E-15 COBE-DIRBE
5.599E+01  5.424E-23  8.055E-14 COBE-DIRBE
9.770E+01  3.024E-23  7.837E-14 COBE-DIRBE
1.479E+02  1.165E-23  4.571E-14 COBE-DIRBE
2.479E+02  2.166E-24  1.424E-14 COBE-DIRBE
1.200E+01  3.155E-24  1.004E-15 IRAS
2.500E+01  1.687E-23  1.119E-14 IRAS
6.000E+01  5.237E-23  8.335E-14 IRAS
1.000E+02  2.877E-23  7.631E-14 IRAS
3.550E+00  3.303E-25  3.110E-17 SST-IRAC
4.493E+00  3.185E-25  3.796E-17 SST-IRAC
5.731E+00  3.247E-25  4.936E-17 SST-IRAC
7.872E+00  1.839E-24  3.839E-16 SST-IRAC
2.368E+01  1.625E-23  1.021E-14 SST-MIPS
7.142E+01  4.367E-23  8.272E-14 SST-MIPS
1.559E+02  9.010E-24  3.726E-14 SST-MIPS
1.600E+01  4.107E-24  1.743E-15 SST-IRSPU
2.200E+01  1.529E-23  8.924E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.418E-31  9.067E-20
9.908E+03  3.543E-31  9.311E-20
9.817E+03  3.672E-31  9.562E-20
9.727E+03  3.805E-31  9.819E-20
9.638E+03  3.944E-31  1.008E-19
9.550E+03  4.087E-31  1.035E-19
9.462E+03  4.236E-31  1.063E-19
9.376E+03  4.391E-31  1.092E-19
9.290E+03  4.550E-31  1.121E-19
9.204E+03  4.716E-31  1.151E-19
9.120E+03  4.888E-31  1.182E-19
9.036E+03  5.066E-31  1.214E-19
8.954E+03  5.250E-31  1.247E-19
8.872E+03  5.439E-31  1.280E-19
8.790E+03  5.636E-31  1.314E-19
8.710E+03  5.840E-31  1.349E-19
8.630E+03  6.052E-31  1.385E-19
8.551E+03  6.272E-31  1.423E-19
8.472E+03  6.499E-31  1.461E-19
8.395E+03  6.735E-31  1.500E-19
8.318E+03  6.980E-31  1.540E-19
8.241E+03  7.234E-31  1.581E-19
8.166E+03  7.497E-31  1.624E-19
8.091E+03  7.770E-31  1.668E-19
8.017E+03  8.054E-31  1.713E-19
7.943E+03  8.347E-31  1.759E-19
7.870E+03  8.652E-31  1.806E-19
7.798E+03  8.968E-31  1.855E-19
7.727E+03  9.295E-31  1.905E-19
7.656E+03  9.635E-31  1.957E-19
7.586E+03  9.988E-31  2.010E-19
7.516E+03  1.035E-30  2.064E-19
7.447E+03  1.073E-30  2.120E-19
7.379E+03  1.113E-30  2.178E-19
7.311E+03  1.153E-30  2.237E-19
7.244E+03  1.196E-30  2.298E-19
7.178E+03  1.240E-30  2.360E-19
7.112E+03  1.285E-30  2.425E-19
7.047E+03  1.332E-30  2.491E-19
6.982E+03  1.381E-30  2.559E-19
6.918E+03  1.432E-30  2.628E-19
6.855E+03  1.485E-30  2.700E-19
6.792E+03  1.539E-30  2.773E-19
6.730E+03  1.596E-30  2.849E-19
6.668E+03  1.655E-30  2.927E-19
6.607E+03  1.716E-30  3.007E-19
6.546E+03  1.779E-30  3.089E-19
6.486E+03  1.845E-30  3.174E-19
6.427E+03  1.913E-30  3.261E-19
6.368E+03  1.984E-30  3.351E-19
6.310E+03  2.057E-30  3.443E-19
6.252E+03  2.133E-30  3.537E-19
6.194E+03  2.212E-30  3.635E-19
6.138E+03  2.294E-30  3.735E-19
6.081E+03  2.379E-30  3.838E-19
6.026E+03  2.468E-30  3.944E-19
5.970E+03  2.559E-30  4.053E-19
5.916E+03  2.654E-30  4.165E-19
5.861E+03  2.753E-30  4.280E-19
5.808E+03  2.855E-30  4.399E-19
5.754E+03  2.962E-30  4.521E-19
5.702E+03  3.072E-30  4.646E-19
5.649E+03  3.187E-30  4.775E-19
5.598E+03  3.306E-30  4.908E-19
5.546E+03  3.429E-30  5.045E-19
5.495E+03  3.557E-30  5.185E-19
5.445E+03  3.690E-30  5.330E-19
5.395E+03  3.828E-30  5.479E-19
5.346E+03  3.971E-30  5.631E-19
5.297E+03  4.120E-30  5.789E-19
5.248E+03  4.275E-30  5.951E-19
5.200E+03  4.435E-30  6.117E-19
5.152E+03  4.601E-30  6.289E-19
5.105E+03  4.774E-30  6.465E-19
5.058E+03  4.953E-30  6.646E-19
5.012E+03  5.140E-30  6.833E-19
4.966E+03  5.333E-30  7.025E-19
4.920E+03  5.533E-30  7.222E-19
4.875E+03  5.741E-30  7.425E-19
4.831E+03  5.958E-30  7.634E-19
4.786E+03  6.182E-30  7.849E-19
4.742E+03  6.415E-30  8.070E-19
4.699E+03  6.657E-30  8.298E-19
4.656E+03  6.909E-30  8.532E-19
4.613E+03  7.170E-30  8.774E-19
4.571E+03  7.441E-30  9.022E-19
4.529E+03  7.723E-30  9.278E-19
4.487E+03  8.015E-30  9.541E-19
4.446E+03  8.319E-30  9.812E-19
4.406E+03  8.635E-30  1.009E-18
4.365E+03  8.962E-30  1.038E-18
4.325E+03  9.303E-30  1.067E-18
4.285E+03  9.656E-30  1.098E-18
4.246E+03  1.002E-29  1.129E-18
4.207E+03  1.041E-29  1.161E-18
4.169E+03  1.080E-29  1.194E-18
4.130E+03  1.121E-29  1.229E-18
4.093E+03  1.164E-29  1.264E-18
4.055E+03  1.209E-29  1.300E-18
4.018E+03  1.255E-29  1.337E-18
3.981E+03  1.303E-29  1.376E-18
3.945E+03  1.352E-29  1.415E-18
3.908E+03  1.404E-29  1.455E-18
3.873E+03  1.458E-29  1.497E-18
3.837E+03  1.513E-29  1.540E-18
3.802E+03  1.571E-29  1.585E-18
3.767E+03  1.631E-29  1.630E-18
3.733E+03  1.694E-29  1.677E-18
3.698E+03  1.759E-29  1.726E-18
3.664E+03  1.827E-29  1.776E-18
3.631E+03  1.897E-29  1.827E-18
3.597E+03  1.970E-29  1.880E-18
3.565E+03  2.046E-29  1.934E-18
3.532E+03  2.125E-29  1.990E-18
3.499E+03  2.207E-29  2.048E-18
3.467E+03  2.292E-29  2.108E-18
3.436E+03  2.380E-29  2.169E-18
3.404E+03  2.472E-29  2.232E-18
3.373E+03  2.568E-29  2.298E-18
3.342E+03  2.667E-29  2.365E-18
3.311E+03  2.771E-29  2.434E-18
3.281E+03  2.878E-29  2.505E-18
3.251E+03  2.990E-29  2.578E-18
3.221E+03  3.106E-29  2.654E-18
3.192E+03  3.227E-29  2.732E-18
3.162E+03  3.352E-29  2.812E-18
3.133E+03  3.483E-29  2.895E-18
3.105E+03  3.618E-29  2.980E-18
3.076E+03  3.760E-29  3.068E-18
3.048E+03  3.906E-29  3.158E-18
3.020E+03  4.059E-29  3.251E-18
2.992E+03  4.217E-29  3.347E-18
2.965E+03  4.381E-29  3.446E-18
2.938E+03  4.552E-29  3.547E-18
2.911E+03  4.729E-29  3.652E-18
2.884E+03  4.914E-29  3.759E-18
2.858E+03  5.106E-29  3.870E-18
2.831E+03  5.306E-29  3.985E-18
2.805E+03  5.513E-29  4.103E-18
2.780E+03  5.729E-29  4.224E-18
2.754E+03  5.954E-29  4.350E-18
2.729E+03  6.187E-29  4.479E-18
2.704E+03  6.430E-29  4.612E-18
2.679E+03  6.683E-29  4.749E-18
2.655E+03  6.945E-29  4.891E-18
2.630E+03  7.218E-29  5.036E-18
2.606E+03  7.503E-29  5.187E-18
2.582E+03  7.798E-29  5.342E-18
2.559E+03  8.106E-29  5.501E-18
2.535E+03  8.425E-29  5.666E-18
2.512E+03  8.758E-29  5.835E-18
2.489E+03  9.104E-29  6.010E-18
2.466E+03  9.464E-29  6.191E-18
2.443E+03  9.838E-29  6.377E-18
2.421E+03  1.023E-28  6.568E-18
2.399E+03  1.063E-28  6.766E-18
2.377E+03  1.105E-28  6.969E-18
2.355E+03  1.149E-28  7.179E-18
2.333E+03  1.195E-28  7.396E-18
2.312E+03  1.242E-28  7.619E-18
2.291E+03  1.292E-28  7.849E-18
2.270E+03  1.343E-28  8.086E-18
2.249E+03  1.396E-28  8.331E-18
2.228E+03  1.452E-28  8.583E-18
2.208E+03  1.510E-28  8.843E-18
2.188E+03  1.570E-28  9.111E-18
2.168E+03  1.633E-28  9.388E-18
2.148E+03  1.698E-28  9.673E-18
2.128E+03  1.766E-28  9.966E-18
2.109E+03  1.836E-28  1.027E-17
2.089E+03  1.909E-28  1.058E-17
2.070E+03  1.986E-28  1.090E-17
2.051E+03  2.065E-28  1.124E-17
2.032E+03  2.148E-28  1.158E-17
2.014E+03  2.234E-28  1.193E-17
1.995E+03  2.323E-28  1.229E-17
1.977E+03  2.416E-28  1.267E-17
1.959E+03  2.513E-28  1.306E-17
1.941E+03  2.613E-28  1.345E-17
1.923E+03  2.718E-28  1.387E-17
1.905E+03  2.827E-28  1.429E-17
1.888E+03  2.941E-28  1.473E-17
1.871E+03  3.059E-28  1.518E-17
1.854E+03  3.181E-28  1.564E-17
1.837E+03  3.309E-28  1.612E-17
1.820E+03  3.442E-28  1.662E-17
1.803E+03  3.581E-28  1.713E-17
1.786E+03  3.725E-28  1.765E-17
1.770E+03  3.875E-28  1.819E-17
1.754E+03  4.031E-28  1.875E-17
1.738E+03  4.193E-28  1.933E-17
1.722E+03  4.362E-28  1.992E-17
1.706E+03  4.538E-28  2.053E-17
1.690E+03  4.720E-28  2.117E-17
1.675E+03  4.911E-28  2.182E-17
1.660E+03  5.109E-28  2.249E-17
1.644E+03  5.315E-28  2.318E-17
1.629E+03  5.529E-28  2.390E-17
1.614E+03  5.752E-28  2.463E-17
1.600E+03  5.985E-28  2.539E-17
1.585E+03  6.226E-28  2.618E-17
1.570E+03  6.478E-28  2.698E-17
1.556E+03  6.739E-28  2.782E-17
1.542E+03  7.012E-28  2.867E-17
1.528E+03  7.295E-28  2.956E-17
1.514E+03  7.590E-28  3.047E-17
1.500E+03  7.896E-28  3.141E-17
1.486E+03  8.216E-28  3.238E-17
1.472E+03  8.548E-28  3.338E-17
1.459E+03  8.894E-28  3.442E-17
1.445E+03  9.254E-28  3.548E-17
1.432E+03  9.629E-28  3.658E-17
1.419E+03  1.002E-27  3.771E-17
1.406E+03  1.043E-27  3.888E-17
1.393E+03  1.085E-27  4.009E-17
1.380E+03  1.129E-27  4.133E-17
1.368E+03  1.174E-27  4.261E-17
1.355E+03  1.222E-27  4.393E-17
1.343E+03  1.272E-27  4.529E-17
1.330E+03  1.323E-27  4.669E-17
1.318E+03  1.377E-27  4.814E-17
1.306E+03  1.433E-27  4.963E-17
1.294E+03  1.491E-27  5.117E-17
1.282E+03  1.551E-27  5.276E-17
1.271E+03  1.614E-27  5.439E-17
1.259E+03  1.679E-27  5.608E-17
1.247E+03  1.747E-27  5.782E-17
1.236E+03  1.818E-27  5.961E-17
1.225E+03  1.892E-27  6.146E-17
1.213E+03  1.969E-27  6.336E-17
1.202E+03  2.048E-27  6.532E-17
1.191E+03  2.131E-27  6.735E-17
1.180E+03  2.218E-27  6.943E-17
1.169E+03  2.308E-27  7.158E-17
1.159E+03  2.401E-27  7.380E-17
1.148E+03  2.498E-27  7.609E-17
1.138E+03  2.599E-27  7.844E-17
1.127E+03  2.705E-27  8.087E-17
1.117E+03  2.814E-27  8.337E-17
1.107E+03  2.928E-27  8.595E-17
1.096E+03  3.047E-27  8.861E-17
1.086E+03  3.170E-27  9.135E-17
1.076E+03  3.298E-27  9.417E-17
1.067E+03  3.431E-27  9.708E-17
1.057E+03  3.570E-27  1.001E-16
1.047E+03  3.714E-27  1.032E-16
1.038E+03  3.864E-27  1.064E-16
1.028E+03  4.020E-27  1.096E-16
1.019E+03  4.183E-27  1.130E-16
1.009E+03  4.351E-27  1.165E-16
1.000E+03  4.527E-27  1.201E-16
9.908E+02  4.710E-27  1.238E-16
9.817E+02  4.900E-27  1.276E-16
9.727E+02  5.098E-27  1.315E-16
9.638E+02  5.304E-27  1.356E-16
9.550E+02  5.518E-27  1.398E-16
9.462E+02  5.741E-27  1.441E-16
9.376E+02  5.972E-27  1.485E-16
9.290E+02  6.213E-27  1.531E-16
9.204E+02  6.463E-27  1.578E-16
9.120E+02  6.724E-27  1.627E-16
9.036E+02  6.995E-27  1.677E-16
8.954E+02  7.276E-27  1.728E-16
8.872E+02  7.568E-27  1.781E-16
8.790E+02  7.872E-27  1.836E-16
8.710E+02  8.188E-27  1.892E-16
8.630E+02  8.517E-27  1.950E-16
8.551E+02  8.858E-27  2.009E-16
8.472E+02  9.213E-27  2.071E-16
8.395E+02  9.582E-27  2.134E-16
8.318E+02  9.965E-27  2.199E-16
