Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 2.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.000E+01 = <U> 
     mmp83 = radfield
 2.090E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.815E-26  1.959E-18 COBE-DIRBE
2.220E+00  7.800E-26  4.593E-18 COBE-DIRBE
3.530E+00  4.105E-25  3.844E-17 COBE-DIRBE
4.880E+00  1.976E-25  2.558E-17 COBE-DIRBE
1.229E+01  1.957E-24  6.380E-16 COBE-DIRBE
2.079E+01  2.305E-24  1.271E-15 COBE-DIRBE
5.599E+01  1.014E-23  1.506E-14 COBE-DIRBE
9.770E+01  1.201E-23  3.112E-14 COBE-DIRBE
1.479E+02  6.488E-24  2.545E-14 COBE-DIRBE
2.479E+02  1.504E-24  9.885E-15 COBE-DIRBE
1.200E+01  1.983E-24  6.312E-16 IRAS
2.500E+01  2.379E-24  1.578E-15 IRAS
6.000E+01  1.075E-23  1.711E-14 IRAS
1.000E+02  1.179E-23  3.127E-14 IRAS
3.550E+00  4.743E-25  4.466E-17 SST-IRAC
4.493E+00  1.447E-25  1.725E-17 SST-IRAC
5.731E+00  1.074E-24  1.633E-16 SST-IRAC
7.872E+00  2.598E-24  5.424E-16 SST-IRAC
2.368E+01  2.184E-24  1.372E-15 SST-MIPS
7.142E+01  1.177E-23  2.231E-14 SST-MIPS
1.559E+02  5.325E-24  2.202E-14 SST-MIPS
1.600E+01  1.862E-24  7.902E-16 SST-IRSPU
2.200E+01  2.242E-24  1.308E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.048E-31  8.086E-20
9.908E+03  3.160E-31  8.304E-20
9.817E+03  3.275E-31  8.528E-20
9.727E+03  3.394E-31  8.758E-20
9.638E+03  3.518E-31  8.994E-20
9.550E+03  3.646E-31  9.237E-20
9.462E+03  3.779E-31  9.486E-20
9.376E+03  3.917E-31  9.742E-20
9.290E+03  4.060E-31  1.000E-19
9.204E+03  4.208E-31  1.027E-19
9.120E+03  4.362E-31  1.055E-19
9.036E+03  4.521E-31  1.084E-19
8.954E+03  4.685E-31  1.113E-19
8.872E+03  4.855E-31  1.143E-19
8.790E+03  5.031E-31  1.173E-19
8.710E+03  5.214E-31  1.205E-19
8.630E+03  5.403E-31  1.237E-19
8.551E+03  5.600E-31  1.270E-19
8.472E+03  5.803E-31  1.304E-19
8.395E+03  6.015E-31  1.339E-19
8.318E+03  6.234E-31  1.375E-19
8.241E+03  6.461E-31  1.412E-19
8.166E+03  6.696E-31  1.450E-19
8.091E+03  6.941E-31  1.490E-19
8.017E+03  7.194E-31  1.530E-19
7.943E+03  7.457E-31  1.571E-19
7.870E+03  7.730E-31  1.614E-19
7.798E+03  8.012E-31  1.657E-19
7.727E+03  8.306E-31  1.702E-19
7.656E+03  8.610E-31  1.748E-19
7.586E+03  8.925E-31  1.796E-19
7.516E+03  9.252E-31  1.845E-19
7.447E+03  9.592E-31  1.895E-19
7.379E+03  9.944E-31  1.946E-19
7.311E+03  1.031E-30  1.999E-19
7.244E+03  1.069E-30  2.054E-19
7.178E+03  1.108E-30  2.110E-19
7.112E+03  1.149E-30  2.167E-19
7.047E+03  1.191E-30  2.227E-19
6.982E+03  1.235E-30  2.287E-19
6.918E+03  1.280E-30  2.350E-19
6.855E+03  1.328E-30  2.414E-19
6.792E+03  1.376E-30  2.480E-19
6.730E+03  1.427E-30  2.548E-19
6.668E+03  1.480E-30  2.617E-19
6.607E+03  1.534E-30  2.689E-19
6.546E+03  1.591E-30  2.763E-19
6.486E+03  1.650E-30  2.839E-19
6.427E+03  1.711E-30  2.917E-19
6.368E+03  1.774E-30  2.997E-19
6.310E+03  1.840E-30  3.079E-19
6.252E+03  1.908E-30  3.164E-19
6.194E+03  1.979E-30  3.251E-19
6.138E+03  2.052E-30  3.341E-19
6.081E+03  2.128E-30  3.433E-19
6.026E+03  2.207E-30  3.528E-19
5.970E+03  2.289E-30  3.626E-19
5.916E+03  2.375E-30  3.726E-19
5.861E+03  2.463E-30  3.829E-19
5.808E+03  2.555E-30  3.935E-19
5.754E+03  2.650E-30  4.045E-19
5.702E+03  2.749E-30  4.157E-19
5.649E+03  2.851E-30  4.272E-19
5.598E+03  2.957E-30  4.391E-19
5.546E+03  3.068E-30  4.513E-19
5.495E+03  3.182E-30  4.639E-19
5.445E+03  3.301E-30  4.768E-19
5.395E+03  3.425E-30  4.901E-19
5.346E+03  3.553E-30  5.038E-19
5.297E+03  3.686E-30  5.179E-19
5.248E+03  3.824E-30  5.324E-19
5.200E+03  3.968E-30  5.473E-19
5.152E+03  4.117E-30  5.626E-19
5.105E+03  4.271E-30  5.784E-19
5.058E+03  4.431E-30  5.946E-19
5.012E+03  4.598E-30  6.113E-19
4.966E+03  4.771E-30  6.284E-19
4.920E+03  4.950E-30  6.460E-19
4.875E+03  5.136E-30  6.642E-19
4.831E+03  5.329E-30  6.829E-19
4.786E+03  5.530E-30  7.021E-19
4.742E+03  5.738E-30  7.218E-19
4.699E+03  5.955E-30  7.422E-19
4.656E+03  6.179E-30  7.631E-19
4.613E+03  6.412E-30  7.847E-19
4.571E+03  6.655E-30  8.069E-19
4.529E+03  6.906E-30  8.297E-19
4.487E+03  7.168E-30  8.532E-19
4.446E+03  7.439E-30  8.774E-19
4.406E+03  7.721E-30  9.022E-19
4.365E+03  8.013E-30  9.278E-19
4.325E+03  8.317E-30  9.542E-19
4.285E+03  8.633E-30  9.813E-19
4.246E+03  8.960E-30  1.009E-18
4.207E+03  9.301E-30  1.038E-18
4.169E+03  9.654E-30  1.068E-18
4.130E+03  1.002E-29  1.098E-18
4.093E+03  1.040E-29  1.129E-18
4.055E+03  1.080E-29  1.162E-18
4.018E+03  1.121E-29  1.195E-18
3.981E+03  1.164E-29  1.229E-18
3.945E+03  1.208E-29  1.264E-18
3.908E+03  1.254E-29  1.300E-18
3.873E+03  1.302E-29  1.337E-18
3.837E+03  1.352E-29  1.376E-18
3.802E+03  1.403E-29  1.415E-18
3.767E+03  1.457E-29  1.456E-18
3.733E+03  1.513E-29  1.498E-18
3.698E+03  1.570E-29  1.541E-18
3.664E+03  1.631E-29  1.585E-18
3.631E+03  1.693E-29  1.631E-18
3.597E+03  1.758E-29  1.678E-18
3.565E+03  1.826E-29  1.726E-18
3.532E+03  1.896E-29  1.776E-18
3.499E+03  1.969E-29  1.827E-18
3.467E+03  2.044E-29  1.880E-18
3.436E+03  2.123E-29  1.935E-18
3.404E+03  2.205E-29  1.991E-18
3.373E+03  2.290E-29  2.049E-18
3.342E+03  2.378E-29  2.108E-18
3.311E+03  2.470E-29  2.169E-18
3.281E+03  2.565E-29  2.233E-18
3.251E+03  2.664E-29  2.298E-18
3.221E+03  2.767E-29  2.365E-18
3.192E+03  2.875E-29  2.434E-18
3.162E+03  2.986E-29  2.505E-18
3.133E+03  3.102E-29  2.578E-18
3.105E+03  3.222E-29  2.653E-18
3.076E+03  3.347E-29  2.731E-18
3.048E+03  3.477E-29  2.811E-18
3.020E+03  3.612E-29  2.893E-18
2.992E+03  3.752E-29  2.978E-18
2.965E+03  3.897E-29  3.065E-18
2.938E+03  4.049E-29  3.155E-18
2.911E+03  4.206E-29  3.247E-18
2.884E+03  4.369E-29  3.342E-18
2.858E+03  4.539E-29  3.440E-18
2.831E+03  4.715E-29  3.541E-18
2.805E+03  4.899E-29  3.646E-18
2.780E+03  5.090E-29  3.753E-18
2.754E+03  5.288E-29  3.863E-18
2.729E+03  5.494E-29  3.977E-18
2.704E+03  5.709E-29  4.095E-18
2.679E+03  5.932E-29  4.215E-18
2.655E+03  6.163E-29  4.340E-18
2.630E+03  6.404E-29  4.468E-18
2.606E+03  6.655E-29  4.601E-18
2.582E+03  6.916E-29  4.737E-18
2.559E+03  7.187E-29  4.877E-18
2.535E+03  7.468E-29  5.022E-18
2.512E+03  7.761E-29  5.171E-18
2.489E+03  8.066E-29  5.325E-18
2.466E+03  8.383E-29  5.483E-18
2.443E+03  8.712E-29  5.647E-18
2.421E+03  9.055E-29  5.815E-18
2.399E+03  9.411E-29  5.988E-18
2.377E+03  9.781E-29  6.167E-18
2.355E+03  1.017E-28  6.351E-18
2.333E+03  1.057E-28  6.541E-18
2.312E+03  1.098E-28  6.736E-18
2.291E+03  1.142E-28  6.938E-18
2.270E+03  1.187E-28  7.146E-18
2.249E+03  1.234E-28  7.360E-18
2.228E+03  1.282E-28  7.580E-18
2.208E+03  1.333E-28  7.808E-18
2.188E+03  1.386E-28  8.042E-18
2.168E+03  1.441E-28  8.284E-18
2.148E+03  1.498E-28  8.533E-18
2.128E+03  1.557E-28  8.789E-18
2.109E+03  1.619E-28  9.054E-18
2.089E+03  1.683E-28  9.327E-18
2.070E+03  1.750E-28  9.607E-18
2.051E+03  1.819E-28  9.897E-18
2.032E+03  1.891E-28  1.020E-17
2.014E+03  1.966E-28  1.050E-17
1.995E+03  2.044E-28  1.082E-17
1.977E+03  2.126E-28  1.115E-17
1.959E+03  2.210E-28  1.148E-17
1.941E+03  2.298E-28  1.183E-17
1.923E+03  2.389E-28  1.219E-17
1.905E+03  2.484E-28  1.256E-17
1.888E+03  2.583E-28  1.294E-17
1.871E+03  2.686E-28  1.333E-17
1.854E+03  2.793E-28  1.373E-17
1.837E+03  2.904E-28  1.415E-17
1.820E+03  3.020E-28  1.458E-17
1.803E+03  3.140E-28  1.502E-17
1.786E+03  3.265E-28  1.547E-17
1.770E+03  3.396E-28  1.594E-17
1.754E+03  3.531E-28  1.643E-17
1.738E+03  3.672E-28  1.693E-17
1.722E+03  3.819E-28  1.744E-17
1.706E+03  3.971E-28  1.797E-17
1.690E+03  4.130E-28  1.852E-17
1.675E+03  4.295E-28  1.908E-17
1.660E+03  4.467E-28  1.966E-17
1.644E+03  4.645E-28  2.026E-17
1.629E+03  4.831E-28  2.088E-17
1.614E+03  5.024E-28  2.152E-17
1.600E+03  5.225E-28  2.217E-17
1.585E+03  5.434E-28  2.285E-17
1.570E+03  5.652E-28  2.354E-17
1.556E+03  5.878E-28  2.426E-17
1.542E+03  6.113E-28  2.500E-17
1.528E+03  6.358E-28  2.576E-17
1.514E+03  6.613E-28  2.655E-17
1.500E+03  6.878E-28  2.736E-17
1.486E+03  7.153E-28  2.819E-17
1.472E+03  7.440E-28  2.906E-17
1.459E+03  7.738E-28  2.994E-17
1.445E+03  8.049E-28  3.086E-17
1.432E+03  8.372E-28  3.180E-17
1.419E+03  8.708E-28  3.278E-17
1.406E+03  9.057E-28  3.378E-17
1.393E+03  9.420E-28  3.481E-17
1.380E+03  9.799E-28  3.588E-17
1.368E+03  1.019E-27  3.698E-17
1.355E+03  1.060E-27  3.811E-17
1.343E+03  1.103E-27  3.927E-17
1.330E+03  1.147E-27  4.048E-17
1.318E+03  1.193E-27  4.172E-17
1.306E+03  1.241E-27  4.299E-17
1.294E+03  1.291E-27  4.431E-17
1.282E+03  1.343E-27  4.567E-17
1.271E+03  1.396E-27  4.706E-17
1.259E+03  1.452E-27  4.850E-17
1.247E+03  1.511E-27  4.999E-17
1.236E+03  1.571E-27  5.152E-17
