Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.952E+00 = <U> 
     mmp83 = radfield
 2.735E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.775E-27  9.347E-20 COBE-DIRBE
2.220E+00  4.661E-27  2.745E-19 COBE-DIRBE
3.530E+00  7.971E-27  7.464E-19 COBE-DIRBE
4.880E+00  6.018E-27  7.791E-19 COBE-DIRBE
1.229E+01  8.465E-26  2.759E-17 COBE-DIRBE
2.079E+01  3.100E-25  1.709E-16 COBE-DIRBE
5.599E+01  1.465E-24  2.176E-15 COBE-DIRBE
9.770E+01  1.303E-24  3.377E-15 COBE-DIRBE
1.479E+02  8.642E-25  3.390E-15 COBE-DIRBE
2.479E+02  2.914E-25  1.916E-15 COBE-DIRBE
1.200E+01  7.873E-26  2.506E-17 IRAS
2.500E+01  4.374E-25  2.901E-16 IRAS
6.000E+01  1.461E-24  2.326E-15 IRAS
1.000E+02  1.283E-24  3.403E-15 IRAS
3.550E+00  8.513E-27  8.017E-19 SST-IRAC
4.493E+00  5.649E-27  6.732E-19 SST-IRAC
5.731E+00  1.321E-26  2.008E-18 SST-IRAC
7.872E+00  5.524E-26  1.153E-17 SST-IRAC
2.368E+01  4.178E-25  2.624E-16 SST-MIPS
7.142E+01  1.351E-24  2.560E-15 SST-MIPS
1.559E+02  7.541E-25  3.118E-15 SST-MIPS
1.600E+01  1.166E-25  4.948E-17 SST-IRSPU
2.200E+01  3.932E-25  2.294E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.265E-31  3.354E-20
9.908E+03  1.310E-31  3.444E-20
9.817E+03  1.358E-31  3.536E-20
9.727E+03  1.407E-31  3.630E-20
9.638E+03  1.458E-31  3.727E-20
9.550E+03  1.511E-31  3.827E-20
9.462E+03  1.565E-31  3.929E-20
9.376E+03  1.622E-31  4.034E-20
9.290E+03  1.681E-31  4.142E-20
9.204E+03  1.742E-31  4.252E-20
9.120E+03  1.805E-31  4.366E-20
9.036E+03  1.870E-31  4.482E-20
8.954E+03  1.937E-31  4.601E-20
8.872E+03  2.007E-31  4.723E-20
8.790E+03  2.079E-31  4.848E-20
8.710E+03  2.154E-31  4.976E-20
8.630E+03  2.232E-31  5.108E-20
8.551E+03  2.312E-31  5.244E-20
8.472E+03  2.395E-31  5.383E-20
8.395E+03  2.482E-31  5.526E-20
8.318E+03  2.571E-31  5.673E-20
8.241E+03  2.664E-31  5.824E-20
8.166E+03  2.761E-31  5.979E-20
8.091E+03  2.860E-31  6.139E-20
8.017E+03  2.964E-31  6.303E-20
7.943E+03  3.071E-31  6.471E-20
7.870E+03  3.182E-31  6.644E-20
7.798E+03  3.298E-31  6.822E-20
7.727E+03  3.417E-31  7.004E-20
7.656E+03  3.541E-31  7.192E-20
7.586E+03  3.670E-31  7.385E-20
7.516E+03  3.803E-31  7.583E-20
7.447E+03  3.942E-31  7.787E-20
7.379E+03  4.085E-31  7.996E-20
7.311E+03  4.234E-31  8.211E-20
7.244E+03  4.388E-31  8.432E-20
7.178E+03  4.548E-31  8.659E-20
7.112E+03  4.714E-31  8.893E-20
7.047E+03  4.886E-31  9.132E-20
6.982E+03  5.064E-31  9.379E-20
6.918E+03  5.248E-31  9.631E-20
6.855E+03  5.440E-31  9.891E-20
6.792E+03  5.638E-31  1.016E-19
6.730E+03  5.844E-31  1.043E-19
6.668E+03  6.057E-31  1.071E-19
6.607E+03  6.279E-31  1.100E-19
6.546E+03  6.508E-31  1.130E-19
6.486E+03  6.746E-31  1.161E-19
6.427E+03  6.993E-31  1.192E-19
6.368E+03  7.249E-31  1.225E-19
6.310E+03  7.515E-31  1.258E-19
6.252E+03  7.791E-31  1.292E-19
6.194E+03  8.077E-31  1.327E-19
6.138E+03  8.374E-31  1.363E-19
6.081E+03  8.681E-31  1.400E-19
6.026E+03  9.000E-31  1.439E-19
5.970E+03  9.332E-31  1.478E-19
5.916E+03  9.675E-31  1.518E-19
5.861E+03  1.003E-30  1.560E-19
5.808E+03  1.040E-30  1.602E-19
5.754E+03  1.078E-30  1.646E-19
5.702E+03  1.118E-30  1.691E-19
5.649E+03  1.160E-30  1.738E-19
5.598E+03  1.202E-30  1.785E-19
5.546E+03  1.247E-30  1.834E-19
5.495E+03  1.293E-30  1.885E-19
5.445E+03  1.341E-30  1.937E-19
5.395E+03  1.390E-30  1.990E-19
5.346E+03  1.442E-30  2.045E-19
5.297E+03  1.495E-30  2.101E-19
5.248E+03  1.551E-30  2.159E-19
5.200E+03  1.608E-30  2.218E-19
5.152E+03  1.668E-30  2.280E-19
5.105E+03  1.730E-30  2.343E-19
5.058E+03  1.794E-30  2.407E-19
5.012E+03  1.861E-30  2.474E-19
4.966E+03  1.930E-30  2.542E-19
4.920E+03  2.002E-30  2.613E-19
4.875E+03  2.076E-30  2.685E-19
4.831E+03  2.153E-30  2.759E-19
4.786E+03  2.234E-30  2.836E-19
4.742E+03  2.317E-30  2.915E-19
4.699E+03  2.403E-30  2.995E-19
4.656E+03  2.493E-30  3.079E-19
4.613E+03  2.586E-30  3.164E-19
4.571E+03  2.683E-30  3.253E-19
4.529E+03  2.783E-30  3.343E-19
4.487E+03  2.887E-30  3.436E-19
4.446E+03  2.995E-30  3.532E-19
4.406E+03  3.107E-30  3.631E-19
4.365E+03  3.224E-30  3.733E-19
4.325E+03  3.344E-30  3.837E-19
4.285E+03  3.470E-30  3.944E-19
4.246E+03  3.600E-30  4.055E-19
4.207E+03  3.735E-30  4.169E-19
4.169E+03  3.876E-30  4.286E-19
4.130E+03  4.021E-30  4.406E-19
4.093E+03  4.173E-30  4.530E-19
4.055E+03  4.330E-30  4.657E-19
4.018E+03  4.493E-30  4.788E-19
3.981E+03  4.662E-30  4.923E-19
3.945E+03  4.837E-30  5.061E-19
3.908E+03  5.019E-30  5.204E-19
3.873E+03  5.208E-30  5.350E-19
3.837E+03  5.405E-30  5.501E-19
3.802E+03  5.609E-30  5.656E-19
3.767E+03  5.820E-30  5.816E-19
3.733E+03  6.040E-30  5.980E-19
3.698E+03  6.269E-30  6.150E-19
3.664E+03  6.506E-30  6.324E-19
3.631E+03  6.752E-30  6.503E-19
3.597E+03  7.008E-30  6.688E-19
3.565E+03  7.274E-30  6.877E-19
3.532E+03  7.550E-30  7.073E-19
3.499E+03  7.836E-30  7.274E-19
3.467E+03  8.134E-30  7.481E-19
3.436E+03  8.443E-30  7.694E-19
