Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.802E+00 = <U> 
     mmp83 = radfield
 3.975E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.105E-26  3.723E-19 COBE-DIRBE
2.220E+00  1.483E-26  8.732E-19 COBE-DIRBE
3.530E+00  7.806E-26  7.310E-18 COBE-DIRBE
4.880E+00  3.761E-26  4.868E-18 COBE-DIRBE
1.229E+01  4.016E-25  1.309E-16 COBE-DIRBE
2.079E+01  4.919E-25  2.713E-16 COBE-DIRBE
5.599E+01  1.808E-24  2.685E-15 COBE-DIRBE
9.770E+01  1.837E-24  4.761E-15 COBE-DIRBE
1.479E+02  1.269E-24  4.978E-15 COBE-DIRBE
2.479E+02  4.365E-25  2.870E-15 COBE-DIRBE
1.200E+01  4.004E-25  1.275E-16 IRAS
2.500E+01  5.307E-25  3.519E-16 IRAS
6.000E+01  1.836E-24  2.922E-15 IRAS
1.000E+02  1.815E-24  4.816E-15 IRAS
3.550E+00  9.020E-26  8.494E-18 SST-IRAC
4.493E+00  2.753E-26  3.281E-18 SST-IRAC
5.731E+00  2.050E-25  3.116E-17 SST-IRAC
7.872E+00  5.040E-25  1.052E-16 SST-IRAC
2.368E+01  4.785E-25  3.005E-16 SST-MIPS
7.142E+01  1.800E-24  3.410E-15 SST-MIPS
1.559E+02  1.113E-24  4.604E-15 SST-MIPS
1.600E+01  3.962E-25  1.681E-16 SST-IRSPU
2.200E+01  4.868E-25  2.841E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.964E-31  5.210E-20
9.908E+03  2.035E-31  5.350E-20
9.817E+03  2.109E-31  5.493E-20
9.727E+03  2.186E-31  5.641E-20
9.638E+03  2.265E-31  5.792E-20
9.550E+03  2.348E-31  5.947E-20
9.462E+03  2.433E-31  6.107E-20
9.376E+03  2.521E-31  6.271E-20
9.290E+03  2.613E-31  6.439E-20
9.204E+03  2.708E-31  6.612E-20
9.120E+03  2.806E-31  6.789E-20
9.036E+03  2.908E-31  6.972E-20
8.954E+03  3.014E-31  7.158E-20
8.872E+03  3.123E-31  7.348E-20
8.790E+03  3.235E-31  7.544E-20
8.710E+03  3.352E-31  7.745E-20
8.630E+03  3.474E-31  7.952E-20
8.551E+03  3.599E-31  8.164E-20
8.472E+03  3.730E-31  8.382E-20
8.395E+03  3.865E-31  8.606E-20
8.318E+03  4.005E-31  8.836E-20
8.241E+03  4.150E-31  9.073E-20
8.166E+03  4.301E-31  9.316E-20
8.091E+03  4.457E-31  9.566E-20
8.017E+03  4.619E-31  9.823E-20
7.943E+03  4.787E-31  1.009E-19
7.870E+03  4.961E-31  1.036E-19
7.798E+03  5.142E-31  1.064E-19
7.727E+03  5.329E-31  1.092E-19
7.656E+03  5.524E-31  1.122E-19
7.586E+03  5.725E-31  1.152E-19
