Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.103E+00 = <U> 
     mmp83 = radfield
 5.750E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.062E-26  3.576E-19 COBE-DIRBE
2.220E+00  1.396E-26  8.218E-19 COBE-DIRBE
3.530E+00  5.812E-26  5.442E-18 COBE-DIRBE
4.880E+00  2.799E-26  3.623E-18 COBE-DIRBE
1.229E+01  5.027E-25  1.639E-16 COBE-DIRBE
2.079E+01  1.307E-24  7.207E-16 COBE-DIRBE
5.599E+01  2.641E-24  3.922E-15 COBE-DIRBE
9.770E+01  2.039E-24  5.284E-15 COBE-DIRBE
1.479E+02  1.331E-24  5.221E-15 COBE-DIRBE
2.479E+02  4.475E-25  2.942E-15 COBE-DIRBE
1.200E+01  4.629E-25  1.474E-16 IRAS
2.500E+01  1.602E-24  1.062E-15 IRAS
6.000E+01  2.593E-24  4.127E-15 IRAS
1.000E+02  2.001E-24  5.308E-15 IRAS
3.550E+00  6.671E-26  6.281E-18 SST-IRAC
4.493E+00  2.144E-26  2.555E-18 SST-IRAC
5.731E+00  1.471E-25  2.236E-17 SST-IRAC
7.872E+00  4.712E-25  9.840E-17 SST-IRAC
2.368E+01  1.539E-24  9.669E-16 SST-MIPS
7.142E+01  2.220E-24  4.206E-15 SST-MIPS
1.559E+02  1.160E-24  4.798E-15 SST-MIPS
1.600E+01  6.732E-25  2.857E-16 SST-IRSPU
2.200E+01  1.504E-24  8.779E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.996E-31  5.295E-20
9.908E+03  2.069E-31  5.438E-20
9.817E+03  2.144E-31  5.584E-20
9.727E+03  2.222E-31  5.734E-20
9.638E+03  2.303E-31  5.888E-20
9.550E+03  2.387E-31  6.046E-20
9.462E+03  2.474E-31  6.208E-20
9.376E+03  2.564E-31  6.375E-20
9.290E+03  2.657E-31  6.547E-20
9.204E+03  2.753E-31  6.723E-20
9.120E+03  2.854E-31  6.903E-20
9.036E+03  2.957E-31  7.089E-20
8.954E+03  3.065E-31  7.278E-20
8.872E+03  3.175E-31  7.472E-20
8.790E+03  3.290E-31  7.672E-20
8.710E+03  3.409E-31  7.877E-20
8.630E+03  3.533E-31  8.087E-20
8.551E+03  3.661E-31  8.303E-20
8.472E+03  3.794E-31  8.525E-20
8.395E+03  3.931E-31  8.754E-20
8.318E+03  4.074E-31  8.988E-20
8.241E+03  4.222E-31  9.229E-20
8.166E+03  4.375E-31  9.477E-20
8.091E+03  4.534E-31  9.732E-20
8.017E+03  4.699E-31  9.993E-20
7.943E+03  4.870E-31  1.026E-19
7.870E+03  5.048E-31  1.054E-19
7.798E+03  5.232E-31  1.082E-19
7.727E+03  5.422E-31  1.111E-19
7.656E+03  5.620E-31  1.141E-19
7.586E+03  5.825E-31  1.172E-19
7.516E+03  6.038E-31  1.204E-19
7.447E+03  6.259E-31  1.236E-19
7.379E+03  6.488E-31  1.270E-19
7.311E+03  6.725E-31  1.304E-19
7.244E+03  6.971E-31  1.340E-19
7.178E+03  7.226E-31  1.376E-19
7.112E+03  7.491E-31  1.413E-19
7.047E+03  7.766E-31  1.452E-19
6.982E+03  8.050E-31  1.491E-19
6.918E+03  8.345E-31  1.531E-19
6.855E+03  8.651E-31  1.573E-19
6.792E+03  8.968E-31  1.616E-19
6.730E+03  9.297E-31  1.660E-19
6.668E+03  9.638E-31  1.705E-19
6.607E+03  9.992E-31  1.751E-19
6.546E+03  1.036E-30  1.799E-19
6.486E+03  1.074E-30  1.848E-19
6.427E+03  1.113E-30  1.898E-19
6.368E+03  1.154E-30  1.950E-19
6.310E+03  1.197E-30  2.003E-19
6.252E+03  1.241E-30  2.058E-19
6.194E+03  1.287E-30  2.114E-19
6.138E+03  1.334E-30  2.172E-19
6.081E+03  1.384E-30  2.232E-19
6.026E+03  1.435E-30  2.293E-19
5.970E+03  1.488E-30  2.356E-19
5.916E+03  1.543E-30  2.421E-19
5.861E+03  1.600E-30  2.487E-19
5.808E+03  1.659E-30  2.555E-19
5.754E+03  1.720E-30  2.626E-19
5.702E+03  1.784E-30  2.698E-19
5.649E+03  1.850E-30  2.772E-19
5.598E+03  1.919E-30  2.849E-19
5.546E+03  1.990E-30  2.927E-19
5.495E+03  2.064E-30  3.008E-19
5.445E+03  2.140E-30  3.091E-19
5.395E+03  2.220E-30  3.177E-19
5.346E+03  2.302E-30  3.265E-19
5.297E+03  2.388E-30  3.355E-19
5.248E+03  2.477E-30  3.448E-19
5.200E+03  2.569E-30  3.544E-19
5.152E+03  2.665E-30  3.642E-19
5.105E+03  2.764E-30  3.743E-19
5.058E+03  2.867E-30  3.847E-19
5.012E+03  2.974E-30  3.954E-19
4.966E+03  3.085E-30  4.063E-19
4.920E+03  3.200E-30  4.176E-19
4.875E+03  3.319E-30  4.292E-19
4.831E+03  3.443E-30  4.412E-19
4.786E+03  3.572E-30  4.534E-19
4.742E+03  3.705E-30  4.661E-19
4.699E+03  3.844E-30  4.791E-19
4.656E+03  3.987E-30  4.924E-19
4.613E+03  4.137E-30  5.062E-19
4.571E+03  4.292E-30  5.203E-19
4.529E+03  4.452E-30  5.349E-19
4.487E+03  4.619E-30  5.498E-19
4.446E+03  4.793E-30  5.652E-19
4.406E+03  4.972E-30  5.811E-19
4.365E+03  5.159E-30  5.974E-19
4.325E+03  5.353E-30  6.141E-19
4.285E+03  5.554E-30  6.314E-19
4.246E+03  5.763E-30  6.491E-19
4.207E+03  5.980E-30  6.674E-19
4.169E+03  6.205E-30  6.861E-19
4.130E+03  6.439E-30  7.054E-19
4.093E+03  6.681E-30  7.253E-19
4.055E+03  6.933E-30  7.458E-19
4.018E+03  7.195E-30  7.668E-19
3.981E+03  7.466E-30  7.884E-19
3.945E+03  7.747E-30  8.106E-19
3.908E+03  8.039E-30  8.334E-19
3.873E+03  8.342E-30  8.570E-19
3.837E+03  8.657E-30  8.811E-19
3.802E+03  8.984E-30  9.060E-19
3.767E+03  9.324E-30  9.317E-19
3.733E+03  9.676E-30  9.580E-19
3.698E+03  1.004E-29  9.852E-19
3.664E+03  1.042E-29  1.013E-18
3.631E+03  1.082E-29  1.042E-18
3.597E+03  1.123E-29  1.071E-18
3.565E+03  1.165E-29  1.102E-18
3.532E+03  1.210E-29  1.133E-18
3.499E+03  1.256E-29  1.165E-18
3.467E+03  1.303E-29  1.199E-18
3.436E+03  1.353E-29  1.233E-18
3.404E+03  1.404E-29  1.268E-18
3.373E+03  1.458E-29  1.304E-18
3.342E+03  1.513E-29  1.341E-18
3.311E+03  1.571E-29  1.380E-18
