Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.254E+00 = <U> 
     mmp83 = radfield
 4.003E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.120E-27  1.388E-19 COBE-DIRBE
2.220E+00  6.920E-27  4.075E-19 COBE-DIRBE
3.530E+00  1.310E-26  1.226E-18 COBE-DIRBE
4.880E+00  1.545E-26  2.000E-18 COBE-DIRBE
1.229E+01  4.295E-25  1.400E-16 COBE-DIRBE
2.079E+01  1.319E-24  7.274E-16 COBE-DIRBE
5.599E+01  1.702E-24  2.528E-15 COBE-DIRBE
9.770E+01  1.332E-24  3.451E-15 COBE-DIRBE
1.479E+02  8.693E-25  3.410E-15 COBE-DIRBE
2.479E+02  2.919E-25  1.919E-15 COBE-DIRBE
1.200E+01  3.631E-25  1.156E-16 IRAS
2.500E+01  1.478E-24  9.802E-16 IRAS
6.000E+01  1.674E-24  2.664E-15 IRAS
1.000E+02  1.308E-24  3.469E-15 IRAS
3.550E+00  1.399E-26  1.317E-18 SST-IRAC
4.493E+00  1.258E-26  1.499E-18 SST-IRAC
5.731E+00  3.882E-26  5.901E-18 SST-IRAC
7.872E+00  1.711E-25  3.573E-17 SST-IRAC
2.368E+01  1.441E-24  9.051E-16 SST-MIPS
7.142E+01  1.437E-24  2.722E-15 SST-MIPS
1.559E+02  7.574E-25  3.132E-15 SST-MIPS
1.600E+01  6.736E-25  2.859E-16 SST-IRSPU
2.200E+01  1.467E-24  8.561E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.265E-31  3.355E-20
9.908E+03  1.311E-31  3.445E-20
9.817E+03  1.358E-31  3.537E-20
9.727E+03  1.407E-31  3.631E-20
9.638E+03  1.458E-31  3.728E-20
9.550E+03  1.511E-31  3.828E-20
9.462E+03  1.566E-31  3.930E-20
9.376E+03  1.622E-31  4.035E-20
9.290E+03  1.681E-31  4.142E-20
9.204E+03  1.742E-31  4.253E-20
9.120E+03  1.805E-31  4.367E-20
9.036E+03  1.870E-31  4.483E-20
8.954E+03  1.938E-31  4.602E-20
8.872E+03  2.007E-31  4.724E-20
