Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 5.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E-01 = <U> 
     mmp83 = radfield
 2.234E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  8.522E-28  2.871E-20 COBE-DIRBE
2.220E+00  9.985E-28  5.880E-20 COBE-DIRBE
3.530E+00  6.119E-27  5.729E-19 COBE-DIRBE
4.880E+00  2.671E-27  3.458E-19 COBE-DIRBE
1.229E+01  5.106E-26  1.665E-17 COBE-DIRBE
2.079E+01  7.372E-26  4.065E-17 COBE-DIRBE
5.599E+01  3.690E-25  5.480E-16 COBE-DIRBE
9.770E+01  1.297E-24  3.362E-15 COBE-DIRBE
1.479E+02  1.646E-24  6.458E-15 COBE-DIRBE
2.479E+02  8.116E-25  5.336E-15 COBE-DIRBE
1.200E+01  4.872E-26  1.551E-17 IRAS
2.500E+01  7.884E-26  5.228E-17 IRAS
6.000E+01  4.437E-25  7.061E-16 IRAS
1.000E+02  1.345E-24  3.569E-15 IRAS
3.550E+00  7.116E-27  6.701E-19 SST-IRAC
4.493E+00  1.937E-27  2.308E-19 SST-IRAC
5.731E+00  1.652E-26  2.512E-18 SST-IRAC
7.872E+00  5.088E-26  1.062E-17 SST-IRAC
2.368E+01  7.322E-26  4.599E-17 SST-MIPS
7.142E+01  6.330E-25  1.199E-15 SST-MIPS
1.559E+02  1.573E-24  6.506E-15 SST-MIPS
1.600E+01  6.110E-26  2.593E-17 SST-IRSPU
2.200E+01  7.423E-26  4.332E-17 SST-IRSPU
7.500E+01  5.288E-25  1.052E-15 Herschel-PACS
1.100E+02  9.949E-25  2.903E-15 Herschel-PACS
1.700E+02  1.208E-24  5.448E-15 Herschel-PACS
2.500E+02  7.177E-25  4.760E-15 Herschel-SPIRE
3.600E+02  2.572E-25  2.456E-15 Herschel-SPIRE
5.200E+02  7.291E-26  1.006E-15 Herschel-SPIRE
2.400E+00  1.098E-27  6.992E-20 Akari IRC NIR N2
3.200E+00  4.717E-27  4.004E-19 Akari IRC NIR N3
4.100E+00  2.108E-27  2.292E-19 Akari IRC NIR N4
7.000E+00  5.496E-26  1.020E-17 Akari IRC MIR-S S7
9.000E+00  4.465E-26  1.066E-17 Akari IRC MIR-S S9W
1.100E+01  4.389E-26  1.281E-17 Akari IRC MIR-S S11
1.500E+01  6.445E-26  2.564E-17 Akari IRC MIR-L L15
1.800E+01  6.885E-26  3.288E-17 Akari IRC MIR-L L18W
2.400E+01  7.388E-26  4.704E-17 Akari IRC MIR-L L24
6.500E+01  5.602E-25  9.659E-16 Akari FIS N60
8.000E+01  1.059E-24  2.248E-15 Akari FIS WIDE-S
1.400E+02  1.661E-24  6.168E-15 Akari FIS WIDE-L
1.600E+02  1.587E-24  6.736E-15 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.740E-31  1.257E-19
9.908E+03  4.914E-31  1.291E-19
9.817E+03  5.093E-31  1.326E-19
9.727E+03  5.280E-31  1.362E-19
9.638E+03  5.473E-31  1.399E-19
9.550E+03  5.673E-31  1.437E-19
9.462E+03  5.880E-31  1.476E-19
9.376E+03  6.095E-31  1.516E-19
9.290E+03  6.318E-31  1.557E-19
9.204E+03  6.549E-31  1.599E-19
9.120E+03  6.789E-31  1.642E-19
9.036E+03  7.037E-31  1.687E-19
8.954E+03  7.294E-31  1.732E-19
8.872E+03  7.559E-31  1.779E-19
8.790E+03  7.835E-31  1.827E-19
8.710E+03  8.120E-31  1.876E-19
8.630E+03  8.416E-31  1.927E-19
8.551E+03  8.723E-31  1.978E-19
8.472E+03  9.041E-31  2.032E-19
8.395E+03  9.371E-31  2.087E-19
8.318E+03  9.714E-31  2.143E-19
8.241E+03  1.007E-30  2.201E-19
8.166E+03  1.044E-30  2.261E-19
8.091E+03  1.082E-30  2.322E-19
8.017E+03  1.121E-30  2.385E-19
7.943E+03  1.163E-30  2.450E-19
7.870E+03  1.205E-30  2.516E-19
7.798E+03  1.249E-30  2.584E-19
7.727E+03  1.295E-30  2.655E-19
7.656E+03  1.343E-30  2.727E-19
7.586E+03  1.392E-30  2.801E-19
7.516E+03  1.443E-30  2.878E-19
7.447E+03  1.496E-30  2.956E-19
7.379E+03  1.551E-30  3.037E-19
7.311E+03  1.609E-30  3.120E-19
7.244E+03  1.668E-30  3.205E-19
7.178E+03  1.729E-30  3.292E-19
7.112E+03  1.793E-30  3.383E-19
7.047E+03  1.859E-30  3.475E-19
6.982E+03  1.928E-30  3.570E-19
6.918E+03  1.999E-30  3.668E-19
6.855E+03  2.072E-30  3.768E-19
6.792E+03  2.149E-30  3.872E-19
6.730E+03  2.228E-30  3.978E-19
6.668E+03  2.311E-30  4.087E-19
6.607E+03  2.396E-30  4.199E-19
6.546E+03  2.485E-30  4.315E-19
6.486E+03  2.577E-30  4.433E-19
6.427E+03  2.672E-30  4.555E-19
6.368E+03  2.771E-30  4.681E-19
6.310E+03  2.874E-30  4.810E-19
6.252E+03  2.980E-30  4.942E-19
6.194E+03  3.091E-30  5.079E-19
6.138E+03  3.206E-30  5.219E-19
6.081E+03  3.325E-30  5.363E-19
6.026E+03  3.448E-30  5.512E-19
5.970E+03  3.577E-30  5.664E-19
5.916E+03  3.710E-30  5.821E-19
5.861E+03  3.848E-30  5.983E-19
5.808E+03  3.991E-30  6.149E-19
5.754E+03  4.140E-30  6.319E-19
5.702E+03  4.295E-30  6.495E-19
5.649E+03  4.455E-30  6.676E-19
5.598E+03  4.621E-30  6.861E-19
5.546E+03  4.794E-30  7.052E-19
5.495E+03  4.973E-30  7.249E-19
5.445E+03  5.159E-30  7.451E-19
5.395E+03  5.352E-30  7.659E-19
5.346E+03  5.552E-30  7.873E-19
5.297E+03  5.760E-30  8.093E-19
5.248E+03  5.976E-30  8.319E-19
5.200E+03  6.200E-30  8.552E-19
5.152E+03  6.432E-30  8.791E-19
5.105E+03  6.674E-30  9.037E-19
5.058E+03  6.924E-30  9.290E-19
5.012E+03  7.184E-30  9.551E-19
4.966E+03  7.454E-30  9.819E-19
4.920E+03  7.734E-30  1.009E-18
4.875E+03  8.024E-30  1.038E-18
4.831E+03  8.326E-30  1.067E-18
4.786E+03  8.639E-30  1.097E-18
4.742E+03  8.965E-30  1.128E-18
4.699E+03  9.302E-30  1.159E-18
4.656E+03  9.653E-30  1.192E-18
4.613E+03  1.002E-29  1.226E-18
4.571E+03  1.039E-29  1.260E-18
4.529E+03  1.079E-29  1.296E-18
4.487E+03  1.119E-29  1.333E-18
4.446E+03  1.162E-29  1.370E-18
4.406E+03  1.206E-29  1.409E-18
4.365E+03  1.251E-29  1.449E-18
4.325E+03  1.299E-29  1.490E-18
4.285E+03  1.348E-29  1.532E-18
4.246E+03  1.399E-29  1.576E-18
4.207E+03  1.452E-29  1.620E-18
4.169E+03  1.507E-29  1.667E-18
4.130E+03  1.564E-29  1.714E-18
4.093E+03  1.624E-29  1.763E-18
4.055E+03  1.685E-29  1.813E-18
4.018E+03  1.749E-29  1.864E-18
3.981E+03  1.816E-29  1.918E-18
3.945E+03  1.885E-29  1.972E-18
3.908E+03  1.956E-29  2.028E-18
3.873E+03  2.031E-29  2.086E-18
3.837E+03  2.108E-29  2.146E-18
3.802E+03  2.188E-29  2.207E-18
3.767E+03  2.272E-29  2.270E-18
3.733E+03  2.358E-29  2.335E-18
3.698E+03  2.448E-29  2.402E-18
3.664E+03  2.542E-29  2.471E-18
3.631E+03  2.639E-29  2.541E-18
3.597E+03  2.740E-29  2.614E-18
3.565E+03  2.844E-29  2.689E-18
3.532E+03  2.953E-29  2.767E-18
3.499E+03  3.066E-29  2.846E-18
3.467E+03  3.184E-29  2.928E-18
3.436E+03  3.306E-29  3.013E-18
3.404E+03  3.433E-29  3.099E-18
3.373E+03  3.564E-29  3.189E-18
3.342E+03  3.701E-29  3.281E-18
3.311E+03  3.843E-29  3.376E-18
3.281E+03  3.991E-29  3.473E-18
3.251E+03  4.144E-29  3.574E-18
3.221E+03  4.304E-29  3.677E-18
3.192E+03  4.469E-29  3.784E-18
3.162E+03  4.642E-29  3.893E-18
3.133E+03  4.820E-29  4.006E-18
3.105E+03  5.006E-29  4.123E-18
3.076E+03  5.199E-29  4.242E-18
3.048E+03  5.400E-29  4.366E-18
3.020E+03  5.608E-29  4.493E-18
2.992E+03  5.825E-29  4.623E-18
2.965E+03  6.049E-29  4.757E-18
2.938E+03  6.282E-29  4.895E-18
2.911E+03  6.524E-29  5.037E-18
2.884E+03  6.776E-29  5.184E-18
2.858E+03  7.038E-29  5.335E-18
2.831E+03  7.310E-29  5.490E-18
2.805E+03  7.592E-29  5.650E-18
2.780E+03  7.886E-29  5.814E-18
2.754E+03  8.191E-29  5.984E-18
2.729E+03  8.508E-29  6.159E-18
2.704E+03  8.837E-29  6.338E-18
2.679E+03  9.180E-29  6.524E-18
2.655E+03  9.535E-29  6.714E-18
2.630E+03  9.905E-29  6.911E-18
2.606E+03  1.029E-28  7.113E-18
2.582E+03  1.069E-28  7.322E-18
2.559E+03  1.110E-28  7.536E-18
2.535E+03  1.154E-28  7.757E-18
2.512E+03  1.198E-28  7.985E-18
2.489E+03  1.245E-28  8.219E-18
2.466E+03  1.293E-28  8.461E-18
2.443E+03  1.344E-28  8.710E-18
2.421E+03  1.396E-28  8.966E-18
2.399E+03  1.450E-28  9.230E-18
2.377E+03  1.507E-28  9.501E-18
2.355E+03  1.566E-28  9.781E-18
2.333E+03  1.627E-28  1.007E-17
2.312E+03  1.690E-28  1.037E-17
2.291E+03  1.756E-28  1.067E-17
2.270E+03  1.825E-28  1.099E-17
2.249E+03  1.896E-28  1.131E-17
2.228E+03  1.970E-28  1.165E-17
2.208E+03  2.047E-28  1.199E-17
2.188E+03  2.127E-28  1.234E-17
2.168E+03  2.210E-28  1.271E-17
2.148E+03  2.297E-28  1.308E-17
2.128E+03  2.386E-28  1.347E-17
2.109E+03  2.480E-28  1.387E-17
2.089E+03  2.577E-28  1.428E-17
2.070E+03  2.678E-28  1.470E-17
2.051E+03  2.782E-28  1.514E-17
2.032E+03  2.891E-28  1.559E-17
2.014E+03  3.005E-28  1.605E-17
1.995E+03  3.122E-28  1.652E-17
1.977E+03  3.244E-28  1.701E-17
1.959E+03  3.371E-28  1.752E-17
1.941E+03  3.503E-28  1.804E-17
1.923E+03  3.641E-28  1.857E-17
1.905E+03  3.783E-28  1.912E-17
1.888E+03  3.931E-28  1.969E-17
1.871E+03  4.086E-28  2.027E-17
1.854E+03  4.246E-28  2.087E-17
1.837E+03  4.412E-28  2.149E-17
1.820E+03  4.585E-28  2.213E-17
1.803E+03  4.765E-28  2.279E-17
1.786E+03  4.952E-28  2.346E-17
1.770E+03  5.146E-28  2.416E-17
1.754E+03  5.347E-28  2.488E-17
1.738E+03  5.557E-28  2.562E-17
1.722E+03  5.775E-28  2.638E-17
1.706E+03  6.002E-28  2.716E-17
1.690E+03  6.237E-28  2.797E-17
1.675E+03  6.481E-28  2.880E-17
1.660E+03  6.736E-28  2.965E-17
1.644E+03  7.000E-28  3.053E-17
1.629E+03  7.274E-28  3.144E-17
1.614E+03  7.559E-28  3.237E-17
1.600E+03  7.856E-28  3.333E-17
1.585E+03  8.163E-28  3.432E-17
1.570E+03  8.483E-28  3.534E-17
1.556E+03  8.816E-28  3.638E-17
1.542E+03  9.161E-28  3.746E-17
1.528E+03  9.520E-28  3.857E-17
1.514E+03  9.892E-28  3.972E-17
1.500E+03  1.028E-27  4.089E-17
1.486E+03  1.068E-27  4.211E-17
1.472E+03  1.110E-27  4.335E-17
1.459E+03  1.154E-27  4.464E-17
1.445E+03  1.199E-27  4.596E-17
1.432E+03  1.246E-27  4.732E-17
1.419E+03  1.294E-27  4.872E-17
1.406E+03  1.345E-27  5.016E-17
1.393E+03  1.398E-27  5.165E-17
1.380E+03  1.452E-27  5.318E-17
1.368E+03  1.509E-27  5.475E-17
1.355E+03  1.568E-27  5.636E-17
1.343E+03  1.629E-27  5.803E-17
1.330E+03  1.693E-27  5.974E-17
1.318E+03  1.759E-27  6.151E-17
1.306E+03  1.828E-27  6.332E-17
1.294E+03  1.899E-27  6.519E-17
1.282E+03  1.973E-27  6.711E-17
1.271E+03  2.050E-27  6.908E-17
1.259E+03  2.130E-27  7.111E-17
1.247E+03  2.212E-27  7.320E-17
1.236E+03  2.298E-27  7.536E-17
1.225E+03  2.388E-27  7.757E-17
1.213E+03  2.481E-27  7.984E-17
1.202E+03  2.577E-27  8.218E-17
1.191E+03  2.677E-27  8.459E-17
1.180E+03  2.781E-27  8.707E-17
1.169E+03  2.889E-27  8.961E-17
1.159E+03  3.001E-27  9.223E-17
1.148E+03  3.117E-27  9.492E-17
1.138E+03  3.237E-27  9.769E-17
1.127E+03  3.363E-27  1.005E-16
1.117E+03  3.492E-27  1.035E-16
1.107E+03  3.627E-27  1.065E-16
1.096E+03  3.767E-27  1.096E-16
1.086E+03  3.912E-27  1.127E-16
1.076E+03  4.063E-27  1.160E-16
1.067E+03  4.219E-27  1.194E-16
1.057E+03  4.382E-27  1.228E-16
1.047E+03  4.550E-27  1.264E-16
1.038E+03  4.725E-27  1.300E-16
1.028E+03  4.906E-27  1.338E-16
1.019E+03  5.094E-27  1.376E-16
1.009E+03  5.289E-27  1.416E-16
1.000E+03  5.491E-27  1.456E-16
9.908E+02  5.701E-27  1.498E-16
9.817E+02  5.919E-27  1.541E-16
9.727E+02  6.145E-27  1.585E-16
9.638E+02  6.379E-27  1.631E-16
9.550E+02  6.622E-27  1.677E-16
9.462E+02  6.874E-27  1.725E-16
9.376E+02  7.135E-27  1.775E-16
9.290E+02  7.406E-27  1.825E-16
9.204E+02  7.687E-27  1.877E-16
9.120E+02  7.979E-27  1.930E-16
9.036E+02  8.280E-27  1.985E-16
8.954E+02  8.593E-27  2.041E-16
8.872E+02  8.917E-27  2.098E-16
8.790E+02  9.253E-27  2.158E-16
8.710E+02  9.601E-27  2.218E-16
8.630E+02  9.962E-27  2.280E-16
8.551E+02  1.034E-26  2.344E-16
8.472E+02  1.072E-26  2.410E-16
8.395E+02  1.112E-26  2.477E-16
8.318E+02  1.154E-26  2.546E-16
8.241E+02  1.197E-26  2.617E-16
8.166E+02  1.241E-26  2.689E-16
8.091E+02  1.288E-26  2.763E-16
8.017E+02  1.335E-26  2.840E-16
7.943E+02  1.385E-26  2.918E-16
7.870E+02  1.436E-26  2.998E-16
7.798E+02  1.489E-26  3.080E-16
7.727E+02  1.544E-26  3.164E-16
7.656E+02  1.601E-26  3.251E-16
7.586E+02  1.660E-26  3.339E-16
7.516E+02  1.721E-26  3.430E-16
