Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 5.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E-01 = <U> 
     mmp83 = radfield
 5.232E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.446E-27  4.871E-20 COBE-DIRBE
2.220E+00  1.947E-27  1.146E-19 COBE-DIRBE
3.530E+00  1.025E-26  9.600E-19 COBE-DIRBE
4.880E+00  4.933E-27  6.386E-19 COBE-DIRBE
1.229E+01  4.615E-26  1.505E-17 COBE-DIRBE
2.079E+01  4.537E-26  2.502E-17 COBE-DIRBE
5.599E+01  8.224E-26  1.221E-16 COBE-DIRBE
9.770E+01  2.087E-25  5.410E-16 COBE-DIRBE
1.479E+02  3.143E-25  1.233E-15 COBE-DIRBE
2.479E+02  1.894E-25  1.245E-15 COBE-DIRBE
1.200E+01  4.796E-26  1.526E-17 IRAS
2.500E+01  4.481E-26  2.971E-17 IRAS
6.000E+01  8.914E-26  1.419E-16 IRAS
1.000E+02  2.180E-25  5.782E-16 IRAS
3.550E+00  1.185E-26  1.116E-18 SST-IRAC
4.493E+00  3.614E-27  4.307E-19 SST-IRAC
5.731E+00  2.680E-26  4.075E-18 SST-IRAC
7.872E+00  6.454E-26  1.348E-17 SST-IRAC
2.368E+01  4.096E-26  2.573E-17 SST-MIPS
7.142E+01  1.040E-25  1.971E-16 SST-MIPS
1.559E+02  3.093E-25  1.279E-15 SST-MIPS
1.600E+01  3.984E-26  1.691E-17 SST-IRSPU
2.200E+01  4.266E-26  2.489E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.590E-31  4.218E-20
9.908E+03  1.648E-31  4.331E-20
9.817E+03  1.708E-31  4.447E-20
9.727E+03  1.770E-31  4.566E-20
9.638E+03  1.834E-31  4.688E-20
9.550E+03  1.900E-31  4.813E-20
9.462E+03  1.969E-31  4.942E-20
9.376E+03  2.040E-31  5.074E-20
9.290E+03  2.114E-31  5.210E-20
9.204E+03  2.191E-31  5.350E-20
9.120E+03  2.270E-31  5.493E-20
9.036E+03  2.353E-31  5.640E-20
8.954E+03  2.438E-31  5.790E-20
8.872E+03  2.526E-31  5.943E-20
8.790E+03  2.617E-31  6.101E-20
8.710E+03  2.711E-31  6.263E-20
8.630E+03  2.809E-31  6.430E-20
8.551E+03  2.910E-31  6.601E-20
8.472E+03  3.015E-31  6.776E-20
8.395E+03  3.124E-31  6.957E-20
8.318E+03  3.237E-31  7.143E-20
8.241E+03  3.354E-31  7.333E-20
8.166E+03  3.476E-31  7.529E-20
8.091E+03  3.602E-31  7.730E-20
8.017E+03  3.732E-31  7.937E-20
7.943E+03  3.868E-31  8.149E-20
7.870E+03  4.008E-31  8.368E-20
7.798E+03  4.154E-31  8.592E-20
7.727E+03  4.305E-31  8.823E-20
7.656E+03  4.461E-31  9.059E-20
7.586E+03  4.623E-31  9.303E-20
7.516E+03  4.791E-31  9.553E-20
7.447E+03  4.966E-31  9.810E-20
7.379E+03  5.147E-31  1.007E-19
7.311E+03  5.334E-31  1.035E-19
7.244E+03  5.529E-31  1.062E-19
7.178E+03  5.730E-31  1.091E-19
7.112E+03  5.939E-31  1.120E-19
7.047E+03  6.156E-31  1.151E-19
6.982E+03  6.381E-31  1.182E-19
6.918E+03  6.614E-31  1.214E-19
6.855E+03  6.855E-31  1.246E-19
6.792E+03  7.105E-31  1.280E-19
6.730E+03  7.365E-31  1.315E-19
6.668E+03  7.634E-31  1.350E-19
6.607E+03  7.913E-31  1.387E-19
6.546E+03  8.203E-31  1.424E-19
6.486E+03  8.503E-31  1.463E-19
6.427E+03  8.814E-31  1.503E-19
6.368E+03  9.138E-31  1.543E-19
6.310E+03  9.473E-31  1.585E-19
6.252E+03  9.820E-31  1.629E-19
6.194E+03  1.018E-30  1.673E-19
6.138E+03  1.055E-30  1.718E-19
6.081E+03  1.094E-30  1.765E-19
6.026E+03  1.135E-30  1.813E-19
5.970E+03  1.176E-30  1.863E-19
5.916E+03  1.220E-30  1.914E-19
5.861E+03  1.264E-30  1.966E-19
5.808E+03  1.311E-30  2.020E-19
5.754E+03  1.359E-30  2.075E-19
5.702E+03  1.410E-30  2.132E-19
5.649E+03  1.462E-30  2.190E-19
5.598E+03  1.516E-30  2.250E-19
5.546E+03  1.571E-30  2.312E-19
5.495E+03  1.630E-30  2.375E-19
5.445E+03  1.690E-30  2.441E-19
5.395E+03  1.752E-30  2.508E-19
5.346E+03  1.817E-30  2.577E-19
5.297E+03  1.884E-30  2.648E-19
5.248E+03  1.954E-30  2.720E-19
5.200E+03  2.027E-30  2.795E-19
5.152E+03  2.102E-30  2.872E-19
5.105E+03  2.180E-30  2.952E-19
5.058E+03  2.261E-30  3.033E-19
5.012E+03  2.345E-30  3.117E-19
4.966E+03  2.431E-30  3.203E-19
4.920E+03  2.522E-30  3.291E-19
4.875E+03  2.615E-30  3.382E-19
4.831E+03  2.713E-30  3.476E-19
4.786E+03  2.813E-30  3.572E-19
4.742E+03  2.918E-30  3.671E-19
4.699E+03  3.027E-30  3.773E-19
4.656E+03  3.139E-30  3.877E-19
4.613E+03  3.256E-30  3.985E-19
4.571E+03  3.378E-30  4.095E-19
4.529E+03  3.504E-30  4.209E-19
4.487E+03  3.634E-30  4.326E-19
4.446E+03  3.770E-30  4.447E-19
4.406E+03  3.911E-30  4.570E-19
4.365E+03  4.057E-30  4.698E-19
4.325E+03  4.209E-30  4.829E-19
4.285E+03  4.366E-30  4.963E-19
4.246E+03  4.530E-30  5.102E-19
4.207E+03  4.699E-30  5.244E-19
4.169E+03  4.875E-30  5.391E-19
4.130E+03  5.058E-30  5.542E-19
4.093E+03  5.248E-30  5.697E-19
4.055E+03  5.444E-30  5.856E-19
4.018E+03  5.649E-30  6.020E-19
3.981E+03  5.861E-30  6.189E-19
3.945E+03  6.080E-30  6.362E-19
3.908E+03  6.308E-30  6.540E-19
3.873E+03  6.545E-30  6.723E-19
3.837E+03  6.791E-30  6.912E-19
3.802E+03  7.046E-30  7.106E-19
3.767E+03  7.311E-30  7.305E-19
3.733E+03  7.586E-30  7.510E-19
3.698E+03  7.871E-30  7.722E-19
3.664E+03  8.168E-30  7.939E-19
3.631E+03  8.475E-30  8.163E-19
3.597E+03  8.795E-30  8.393E-19
3.565E+03  9.127E-30  8.629E-19
3.532E+03  9.471E-30  8.873E-19
3.499E+03  9.829E-30  9.124E-19
3.467E+03  1.020E-29  9.382E-19
3.436E+03  1.059E-29  9.647E-19
3.404E+03  1.099E-29  9.920E-19
3.373E+03  1.140E-29  1.020E-18
3.342E+03  1.183E-29  1.049E-18
3.311E+03  1.228E-29  1.079E-18
3.281E+03  1.275E-29  1.109E-18
3.251E+03  1.323E-29  1.141E-18
3.221E+03  1.373E-29  1.173E-18
3.192E+03  1.425E-29  1.207E-18
3.162E+03  1.479E-29  1.241E-18
3.133E+03  1.536E-29  1.276E-18
3.105E+03  1.594E-29  1.313E-18
3.076E+03  1.655E-29  1.350E-18
3.048E+03  1.717E-29  1.389E-18
3.020E+03  1.783E-29  1.428E-18
2.992E+03  1.851E-29  1.469E-18
2.965E+03  1.921E-29  1.511E-18
2.938E+03  1.994E-29  1.554E-18
2.911E+03  2.069E-29  1.598E-18
2.884E+03  2.148E-29  1.643E-18
2.858E+03  2.230E-29  1.690E-18
2.831E+03  2.314E-29  1.738E-18
2.805E+03  2.402E-29  1.788E-18
2.780E+03  2.494E-29  1.839E-18
2.754E+03  2.589E-29  1.891E-18
2.729E+03  2.688E-29  1.945E-18
2.704E+03  2.790E-29  2.001E-18
2.679E+03  2.896E-29  2.058E-18
2.655E+03  3.007E-29  2.117E-18
2.630E+03  3.122E-29  2.178E-18
2.606E+03  3.241E-29  2.240E-18
2.582E+03  3.365E-29  2.305E-18
2.559E+03  3.493E-29  2.371E-18
2.535E+03  3.627E-29  2.439E-18
2.512E+03  3.765E-29  2.509E-18
2.489E+03  3.909E-29  2.581E-18
2.466E+03  4.059E-29  2.655E-18
2.443E+03  4.214E-29  2.732E-18
2.421E+03  4.376E-29  2.810E-18
2.399E+03  4.543E-29  2.891E-18
2.377E+03  4.718E-29  2.974E-18
2.355E+03  4.898E-29  3.060E-18
2.333E+03  5.086E-29  3.148E-18
2.312E+03  5.281E-29  3.239E-18
2.291E+03  5.484E-29  3.332E-18
2.270E+03  5.694E-29  3.428E-18
2.249E+03  5.913E-29  3.527E-18
2.228E+03  6.140E-29  3.629E-18
2.208E+03  6.375E-29  3.734E-18
2.188E+03  6.620E-29  3.842E-18
2.168E+03  6.874E-29  3.953E-18
2.148E+03  7.138E-29  4.067E-18
2.128E+03  7.413E-29  4.184E-18
2.109E+03  7.697E-29  4.305E-18
2.089E+03  7.993E-29  4.430E-18
2.070E+03  8.300E-29  4.558E-18
2.051E+03  8.619E-29  4.690E-18
2.032E+03  8.951E-29  4.825E-18
2.014E+03  9.295E-29  4.965E-18
1.995E+03  9.652E-29  5.108E-18
1.977E+03  1.002E-28  5.256E-18
1.959E+03  1.041E-28  5.408E-18
1.941E+03  1.081E-28  5.564E-18
1.923E+03  1.122E-28  5.725E-18
1.905E+03  1.165E-28  5.891E-18
1.888E+03  1.210E-28  6.061E-18
1.871E+03  1.257E-28  6.236E-18
1.854E+03  1.305E-28  6.416E-18
1.837E+03  1.355E-28  6.602E-18
1.820E+03  1.407E-28  6.793E-18
1.803E+03  1.461E-28  6.989E-18
1.786E+03  1.518E-28  7.191E-18
1.770E+03  1.576E-28  7.399E-18
1.754E+03  1.636E-28  7.613E-18
1.738E+03  1.699E-28  7.833E-18
1.722E+03  1.765E-28  8.060E-18
1.706E+03  1.832E-28  8.293E-18
1.690E+03  1.903E-28  8.532E-18
1.675E+03  1.976E-28  8.779E-18
1.660E+03  2.052E-28  9.033E-18
1.644E+03  2.131E-28  9.293E-18
1.629E+03  2.212E-28  9.562E-18
1.614E+03  2.297E-28  9.838E-18
1.600E+03  2.385E-28  1.012E-17
1.585E+03  2.477E-28  1.041E-17
1.570E+03  2.572E-28  1.071E-17
1.556E+03  2.671E-28  1.102E-17
1.542E+03  2.773E-28  1.134E-17
1.528E+03  2.879E-28  1.167E-17
1.514E+03  2.989E-28  1.200E-17
1.500E+03  3.104E-28  1.235E-17
1.486E+03  3.223E-28  1.270E-17
1.472E+03  3.346E-28  1.307E-17
1.459E+03  3.474E-28  1.344E-17
